series,scheme,configurationId,comparisonRole,channelCondition,interleaver,payloadBits,encodedBits,actualRate,burstRatio,x,EsN0Db,metric,rawY,plotted,sourceType,sourceCsvAbsolutePath,sourceStage,sourceRowKey,interpolated,synthetic,exclusionReason,nonMonotonicHighSnrAnomaly
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,-5.0,-5.0,FER,1.0,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|-5|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|-5|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|-5|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|-5|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|-5|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|-5|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,-4.5,-4.5,FER,1.0,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|-4.5|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|-4.5|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|-4.5|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|-4.5|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|-4.5|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|-4.5|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,-4.0,-4.0,FER,1.0,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|-4|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|-4|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|-4|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|-4|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|-4|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|-4|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,-3.5,-3.5,FER,1.0,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|-3.5|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|-3.5|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|-3.5|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|-3.5|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|-3.5|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|-3.5|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,-3.0,-3.0,FER,1.0,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|-3|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|-3|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|-3|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|-3|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|-3|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|-3|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,-2.5,-2.5,FER,1.0,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|-2.5|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|-2.5|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|-2.5|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|-2.5|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|-2.5|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|-2.5|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,-2.0,-2.0,FER,1.0,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|-2|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|-2|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|-2|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|-2|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|-2|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|-2|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,-1.5,-1.5,FER,1.0,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|-1.5|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|-1.5|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|-1.5|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|-1.5|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|-1.5|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|-1.5|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,-1.0,-1.0,FER,1.0,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|-1|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|-1|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|-1|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|-1|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|-1|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|-1|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,-0.5,-0.5,FER,1.0,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|-0.5|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|-0.5|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|-0.5|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|-0.5|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|-0.5|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|-0.5|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,0.0,0.0,FER,1.0,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|0|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|0|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|0|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|0|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|0|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|0|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,0.5,0.5,FER,1.0,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|0.5|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|0.5|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|0.5|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|0.5|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|0.5|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|0.5|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,1.0,1.0,FER,1.0,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|1|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|1|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|1|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|1|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|1|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|1|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,1.5,1.5,FER,1.0,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|1.5|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|1.5|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|1.5|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|1.5|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|1.5|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|1.5|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,2.0,2.0,FER,0.9998333333333332,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|2|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|2|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|2|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|2|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|2|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|2|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,2.5,2.5,FER,0.9998333333333332,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|2.5|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|2.5|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|2.5|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|2.5|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|2.5|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|2.5|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,3.0,3.0,FER,0.9998333333333332,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|3|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|3|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|3|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|3|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|3|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|3|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,3.5,3.5,FER,0.9998333333333332,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|3.5|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|3.5|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|3.5|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|3.5|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|3.5|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|3.5|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,4.0,4.0,FER,0.9996666666666667,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|4|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|4|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|4|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|4|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|4|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|4|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,4.5,4.5,FER,0.9993333333333333,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|4.5|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|4.5|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|4.5|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|4.5|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|4.5|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|4.5|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,5.0,5.0,FER,0.9991666666666666,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|5|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|5|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|5|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|5|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|5|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|5|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,5.5,5.5,FER,0.9984999999999999,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|5.5|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|5.5|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|5.5|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|5.5|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|5.5|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|5.5|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,6.0,6.0,FER,0.9976666666666666,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|6|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|6|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|6|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|6|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|6|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|6|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,6.5,6.5,FER,0.9969999999999999,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|6.5|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|6.5|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|6.5|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|6.5|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|6.5|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|6.5|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,7.0,7.0,FER,0.9963333333333333,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|7|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|7|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|7|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|7|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|7|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|7|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,7.5,7.5,FER,0.9954999999999999,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|7.5|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|7.5|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|7.5|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|7.5|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|7.5|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|7.5|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,8.0,8.0,FER,0.9951666666666666,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|8|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|8|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|8|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|8|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|8|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|8|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,8.5,8.5,FER,0.9946666666666667,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|8.5|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|8.5|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|8.5|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|8.5|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|8.5|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|8.5|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,9.0,9.0,FER,0.9946666666666667,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|9|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|9|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|9|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|9|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|9|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|9|0.050000000000000003|RANDOM,false,false,,false
短深度块交织 D=16,CC,CC_SHORT_D16_CONTROL_128,CONTROLLED_EQUAL_SPAN_128,BURST_POLARITY_REVERSAL_AWGN,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.05,9.5,9.5,FER,0.9946666666666667,true,S7_FORMAL,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,S7_stage11_cc_formal,CC_SHORT_D16_CONTROL_128|9.5|0.050000000000000003|HEAD;CC_SHORT_D16_CONTROL_128|9.5|0.050000000000000003|QUARTER;CC_SHORT_D16_CONTROL_128|9.5|0.050000000000000003|MIDDLE;CC_SHORT_D16_CONTROL_128|9.5|0.050000000000000003|THREE_QUARTER;CC_SHORT_D16_CONTROL_128|9.5|0.050000000000000003|TAIL;CC_SHORT_D16_CONTROL_128|9.5|0.050000000000000003|RANDOM,false,false,,false
