stage,mode,caseName,payloadLength,encodedLength,organization,correctionCapabilityT,burstLength,relativeStartInSubblock,interleaverMode,payloadCount,legalStartCountPerPayload,totalPatterns,processedFrames,processedBits,bitErrors,frameErrors,BER,FER,trueSuccessRate,reportedSuccessRate,decoderFailureRate,miscorrectionRate,explicitFailureWithWrongPayloadPatterns,averageTouchedSubblocks,averageMaximumSubblockErrorWeight,fractionAllSubblocksWithinGuaranteedRegion,averageSubblocksWithOneError,averageSubblocksWithMoreThanOneError,minimumFailingStart,maximumSuccessfulStart,allStartsGuaranteedCorrect,theoreticalGuaranteedRegion,ferWilson95Low,ferWilson95High,masterSeed,caseSeed,lengthSeed,randomStartSeed,stopReason,runtimeSeconds,configHash,permutationHash,inversePermutationHash,errorWeightConserved,pairedFrameCount
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,20,,NONE,500,266,500,500,100000,7162,500,0.071620000000000003,1,0,1,0,1,0,2.2519999999999998,13.35,0,0.126,2.1259999999999999,2,0,false,false,0.99237565953844786,1,2026072607,4017947825915577414,4505438467468810773,4505438467468810773,MAXIMUM_FRAMES,0.0051866500000000001,b06607f9a9f0404e,0c676aafaea3bec0,0c676aafaea3bec0,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,20,,FIXED_RANDOM,500,266,500,500,100000,6073,500,0.060729999999999999,1,0,1,0,1,0,12.728,3.262,0,7.2699999999999996,5.4580000000000002,2,0,false,false,0.99237565953844786,1,2026072607,4017947825915577414,4505438467468810773,4505438467468810773,MAXIMUM_FRAMES,0.0051866500000000001,b06607f9a9f0404e,086532f4a013163c,273ca9cc3e6ed03c,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,21,,NONE,500,265,500,500,100000,7540,500,0.075399999999999995,1,0,1,0,1,0,2.3599999999999999,13.714,0,0.16800000000000001,2.1920000000000002,0,0,false,false,0.99237565953844786,1,2026072607,4017947825915577414,16685222875482826997,16685222875482826997,MAXIMUM_FRAMES,0.0055209500000000002,c6c4ff50e29fded7,0c676aafaea3bec0,0c676aafaea3bec0,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,21,,FIXED_RANDOM,500,265,500,500,100000,6611,500,0.066110000000000002,1,0,1,0,1,0,13.212,3.2440000000000002,0,7.3280000000000003,5.8840000000000003,0,0,false,false,0.99237565953844786,1,2026072607,4017947825915577414,16685222875482826997,16685222875482826997,MAXIMUM_FRAMES,0.0055209500000000002,c6c4ff50e29fded7,086532f4a013163c,273ca9cc3e6ed03c,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,22,,NONE,500,264,500,500,100000,7901,500,0.079009999999999997,1,0,1,0,1,0,2.3919999999999999,13.906000000000001,0,0.14999999999999999,2.242,1,0,false,false,0.99237565953844786,1,2026072607,4017947825915577414,12788309044484753256,12788309044484753256,MAXIMUM_FRAMES,0.0060568499999999999,2be90e66446f5564,0c676aafaea3bec0,0c676aafaea3bec0,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,22,,FIXED_RANDOM,500,264,500,500,100000,6958,500,0.069580000000000003,1,0,1,0,1,0,13.518000000000001,3.4399999999999999,0,7.3499999999999996,6.1680000000000001,1,0,false,false,0.99237565953844786,1,2026072607,4017947825915577414,12788309044484753256,12788309044484753256,MAXIMUM_FRAMES,0.0060568499999999999,2be90e66446f5564,086532f4a013163c,273ca9cc3e6ed03c,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,23,,NONE,500,263,500,500,100000,8326,500,0.083260000000000001,1,0,1,0,1,0,2.4359999999999999,14.172000000000001,0,0.13400000000000001,2.302,0,0,false,false,0.99237565953844786,1,2026072607,4017947825915577414,13740447012808603300,13740447012808603300,MAXIMUM_FRAMES,0.0054637499999999999,ec01134e055bb335,0c676aafaea3bec0,0c676aafaea3bec0,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,23,,FIXED_RANDOM,500,263,500,500,100000,7625,500,0.076249999999999998,1,0,1,0,1,0,13.778,3.4420000000000002,0,7.0620000000000003,6.7160000000000002,0,0,false,false,0.99237565953844786,1,2026072607,4017947825915577414,13740447012808603300,13740447012808603300,MAXIMUM_FRAMES,0.0054637499999999999,ec01134e055bb335,086532f4a013163c,273ca9cc3e6ed03c,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,24,,NONE,500,262,500,500,100000,8650,500,0.086499999999999994,1,0,1,0,1,0,2.508,14.34,0,0.13200000000000001,2.3759999999999999,0,0,false,false,0.99237565953844786,1,2026072607,4017947825915577414,13570371751912539011,13570371751912539011,MAXIMUM_FRAMES,0.0055528499999999998,7bd595607fbbc23b,0c676aafaea3bec0,0c676aafaea3bec0,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,24,,FIXED_RANDOM,500,262,500,500,100000,8060,500,0.080600000000000005,1,0,1,0,1,0,14.146000000000001,3.5600000000000001,0,7.0780000000000003,7.0679999999999996,0,0,false,false,0.99237565953844786,1,2026072607,4017947825915577414,13570371751912539011,13570371751912539011,MAXIMUM_FRAMES,0.0055528499999999998,7bd595607fbbc23b,086532f4a013163c,273ca9cc3e6ed03c,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,25,,NONE,500,261,500,500,100000,8996,500,0.089959999999999998,1,0,1,0,1,0,2.5800000000000001,14.558,0,0.104,2.476,0,0,false,false,0.99237565953844786,1,2026072607,4017947825915577414,6210781106370100180,6210781106370100180,MAXIMUM_FRAMES,0.0052759,022f9f961e69d706,0c676aafaea3bec0,0c676aafaea3bec0,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,25,,FIXED_RANDOM,500,261,500,500,100000,8561,500,0.085610000000000006,1,0,1,0,1,0,14.432,3.6240000000000001,0,6.984,7.4480000000000004,0,0,false,false,0.99237565953844786,1,2026072607,4017947825915577414,6210781106370100180,6210781106370100180,MAXIMUM_FRAMES,0.0052759,022f9f961e69d706,086532f4a013163c,273ca9cc3e6ed03c,true,500
