caseName,burstMode,sourcePayloadEbN0Db,burstLength,burstStartPolicy,processedFrames,processedPayloadBits,decodedBitErrors,decodedFrameErrors,BER,FER,aggregation
BCH-B300-426,AWGN,5,10,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,63230,4112,0.042153333333333334,0.8224,RAW_COUNTS
BCH-B300-426,AWGN,5,10,ON_SEGMENT_BOUNDARY,5000,1500000,62970,4094,0.04198,0.8188,RAW_COUNTS
BCH-B300-426,AWGN,5,12,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,81069,4802,0.054046,0.9604,RAW_COUNTS
BCH-B300-426,AWGN,5,12,ON_SEGMENT_BOUNDARY,5000,1500000,81132,4806,0.054088,0.9612,RAW_COUNTS
BCH-B300-426,AWGN,5,14,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,93211,4991,0.062140666666666663,0.9982,RAW_COUNTS
BCH-B300-426,AWGN,5,14,ON_SEGMENT_BOUNDARY,5000,1500000,93198,4989,0.062132,0.9978,RAW_COUNTS
BCH-B300-426,AWGN,5,15,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,98151,4998,0.065434,0.9996,RAW_COUNTS
BCH-B300-426,AWGN,5,15,ON_SEGMENT_BOUNDARY,5000,1500000,98145,4998,0.06543,0.9996,RAW_COUNTS
BCH-B300-426,AWGN,5,16,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,103004,5000,0.06866933333333333,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5,16,ON_SEGMENT_BOUNDARY,5000,1500000,102972,5000,0.068648,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5,20,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,122270,5000,0.08151333333333333,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5,20,ON_SEGMENT_BOUNDARY,5000,1500000,122238,5000,0.081492,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5,24,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,141526,5000,0.09435066666666667,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5,24,ON_SEGMENT_BOUNDARY,5000,1500000,141496,5000,0.09433066666666666,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5,29,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,165662,5000,0.11044133333333334,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5,29,ON_SEGMENT_BOUNDARY,5000,1500000,165658,5000,0.11043866666666667,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5,30,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,170490,5000,0.11366,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5,30,ON_SEGMENT_BOUNDARY,5000,1500000,170462,5000,0.11364133333333333,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5,31,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,175294,5000,0.11686266666666667,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5,31,ON_SEGMENT_BOUNDARY,5000,1500000,175310,5000,0.11687333333333333,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5,32,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,180142,5000,0.12009466666666667,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5,32,ON_SEGMENT_BOUNDARY,5000,1500000,180118,5000,0.12007866666666667,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5,48,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,257388,5000,0.171592,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5,48,ON_SEGMENT_BOUNDARY,5000,1500000,257416,5000,0.17161066666666666,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5,64,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,334664,5000,0.22310933333333333,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5,64,ON_SEGMENT_BOUNDARY,5000,1500000,334674,5000,0.223116,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5.5,1,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,104,9,6.933333333333333e-05,0.0018,RAW_COUNTS
BCH-B300-426,AWGN,5.5,1,ON_SEGMENT_BOUNDARY,5000,1500000,81,7,5.4e-05,0.0014,RAW_COUNTS
BCH-B300-426,AWGN,5.5,2,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,168,14,0.000112,0.0028,RAW_COUNTS
BCH-B300-426,AWGN,5.5,2,ON_SEGMENT_BOUNDARY,5000,1500000,168,14,0.000112,0.0028,RAW_COUNTS
BCH-B300-426,AWGN,5.5,3,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,393,32,0.000262,0.0064,RAW_COUNTS
BCH-B300-426,AWGN,5.5,3,ON_SEGMENT_BOUNDARY,5000,1500000,406,33,0.00027066666666666667,0.0066,RAW_COUNTS
BCH-B300-426,AWGN,5.5,4,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,976,81,0.0006506666666666667,0.0162,RAW_COUNTS
BCH-B300-426,AWGN,5.5,4,ON_SEGMENT_BOUNDARY,5000,1500000,1003,83,0.0006686666666666667,0.0166,RAW_COUNTS
BCH-B300-426,AWGN,5.5,5,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,2298,185,0.001532,0.037,RAW_COUNTS
BCH-B300-426,AWGN,5.5,5,ON_SEGMENT_BOUNDARY,5000,1500000,2276,183,0.0015173333333333334,0.0366,RAW_COUNTS
BCH-B300-426,AWGN,5.5,6,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,5115,404,0.00341,0.0808,RAW_COUNTS
BCH-B300-426,AWGN,5.5,6,ON_SEGMENT_BOUNDARY,5000,1500000,5108,404,0.003405333333333333,0.0808,RAW_COUNTS
BCH-B300-426,AWGN,5.5,7,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,10253,785,0.006835333333333333,0.157,RAW_COUNTS
BCH-B300-426,AWGN,5.5,7,ON_SEGMENT_BOUNDARY,5000,1500000,10335,792,0.00689,0.1584,RAW_COUNTS
BCH-B300-426,AWGN,5.5,8,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,18130,1337,0.012086666666666667,0.2674,RAW_COUNTS
BCH-B300-426,AWGN,5.5,8,ON_SEGMENT_BOUNDARY,5000,1500000,18096,1334,0.012064,0.2668,RAW_COUNTS
BCH-B300-426,AWGN,5.5,10,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,42226,2898,0.028150666666666668,0.5796,RAW_COUNTS
BCH-B300-426,AWGN,5.5,10,ON_SEGMENT_BOUNDARY,5000,1500000,42170,2895,0.028113333333333334,0.579,RAW_COUNTS
BCH-B300-426,AWGN,5.5,12,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,68859,4352,0.045906,0.8704,RAW_COUNTS
BCH-B300-426,AWGN,5.5,12,ON_SEGMENT_BOUNDARY,5000,1500000,68871,4353,0.045914,0.8706,RAW_COUNTS
BCH-B300-426,AWGN,5.5,14,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,86199,4937,0.057466,0.9874,RAW_COUNTS
BCH-B300-426,AWGN,5.5,14,ON_SEGMENT_BOUNDARY,5000,1500000,86229,4939,0.057486,0.9878,RAW_COUNTS
BCH-B300-426,AWGN,5.5,15,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,91838,4992,0.06122533333333333,0.9984,RAW_COUNTS
BCH-B300-426,AWGN,5.5,15,ON_SEGMENT_BOUNDARY,5000,1500000,91844,4994,0.06122933333333333,0.9988,RAW_COUNTS
BCH-B300-426,AWGN,5.5,16,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,96797,4999,0.06453133333333333,0.9998,RAW_COUNTS
BCH-B300-426,AWGN,5.5,16,ON_SEGMENT_BOUNDARY,5000,1500000,96783,4999,0.064522,0.9998,RAW_COUNTS
BCH-B300-426,AWGN,5.5,20,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,116329,5000,0.07755266666666667,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5.5,20,ON_SEGMENT_BOUNDARY,5000,1500000,116313,5000,0.077542,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5.5,24,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,135783,5000,0.090522,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5.5,24,ON_SEGMENT_BOUNDARY,5000,1500000,135789,5000,0.090526,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5.5,29,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,160189,5000,0.10679266666666666,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5.5,29,ON_SEGMENT_BOUNDARY,5000,1500000,160169,5000,0.10677933333333334,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5.5,30,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,165053,5000,0.11003533333333333,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5.5,30,ON_SEGMENT_BOUNDARY,5000,1500000,165031,5000,0.11002066666666667,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5.5,31,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,169915,5000,0.11327666666666666,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5.5,31,ON_SEGMENT_BOUNDARY,5000,1500000,169877,5000,0.11325133333333333,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5.5,32,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,174761,5000,0.11650733333333334,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5.5,32,ON_SEGMENT_BOUNDARY,5000,1500000,174769,5000,0.11651266666666667,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5.5,48,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,252733,5000,0.16848866666666668,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5.5,48,ON_SEGMENT_BOUNDARY,5000,1500000,252733,5000,0.16848866666666668,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5.5,64,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,330757,5000,0.22050466666666665,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5.5,64,ON_SEGMENT_BOUNDARY,5000,1500000,330741,5000,0.220494,1.0,RAW_COUNTS
