figureId,sourceCsv,sourceRowId,sourceRowSha256,caseId,payloadLength,legendLabel,styleId,snrIndex,snrDb,snrLinear,ebn0Db,actualRate,encodedLength,metric,rawNumerator,rawDenominator,rawY,plotY,isZeroObserved,zeroObservedStatus,plotSurrogateUsed,plotSurrogateFormula,oneSided95UpperBound,totalFrames,stopReason
stage07_awgn_dense_formal_k200_fer,stage07_awgn_dense_formal_results.csv,15,fee159d36eb4eaab9848017c3096fbb01b9400eec644cc3d2c593d17f385ead6,K200_S15,200,分块200,STYLE_1,14,7,5.011872336272722,5.5278486868054788,0.70175438596491224,285,fer,237,1000,0.23699999999999999,0.23699999999999999,false,OBSERVED_ERROR_RATE,false,none,0.0030000000000000001,1000,TARGET_FRAME_ERRORS_REACHED
stage07_awgn_dense_formal_k200_fer,stage07_awgn_dense_formal_results.csv,16,93a0b654c716d80b68393b5b709010d3a44af5330f0261e95c35816dc7024503,K200_S15,200,分块200,STYLE_1,15,7.5,5.6234132519034912,6.0278486868054788,0.70175438596491224,285,fer,200,1539,0.12995451591942819,0.12995451591942819,false,OBSERVED_ERROR_RATE,false,none,0.0019493177387914229,1539,TARGET_FRAME_ERRORS_REACHED
stage07_awgn_dense_formal_k200_fer,stage07_awgn_dense_formal_results.csv,17,05d2c3123311d5cc7b9116c05cb80ed499db8d52978fee0c3876cb3a572cfd98,K200_S15,200,分块200,STYLE_1,16,8,6.3095734448019334,6.5278486868054788,0.70175438596491224,285,fer,200,3224,0.062034739454094295,0.062034739454094295,false,OBSERVED_ERROR_RATE,false,none,0.00093052109181141439,3224,TARGET_FRAME_ERRORS_REACHED
stage07_awgn_dense_formal_k200_fer,stage07_awgn_dense_formal_results.csv,18,402a687f2ae72ab51096479f6bc4b976c142879612ff73d06cadb515730866dd,K200_S15,200,分块200,STYLE_1,17,8.5,7.0794578438413787,7.0278486868054788,0.70175438596491224,285,fer,200,7089,0.028212723938496262,0.028212723938496262,false,OBSERVED_ERROR_RATE,false,none,0.00042319085907744394,7089,TARGET_FRAME_ERRORS_REACHED
stage07_awgn_dense_formal_k200_fer,stage07_awgn_dense_formal_results.csv,19,76b055360b621322c38834f058da98cacde103dd215ab6f53beda9fbe5633197,K200_S15,200,分块200,STYLE_1,18,9,7.9432823472428158,7.5278486868054788,0.70175438596491224,285,fer,200,20501,0.0097556216769913665,0.0097556216769913665,false,OBSERVED_ERROR_RATE,false,none,0.0001463343251548705,20501,TARGET_FRAME_ERRORS_REACHED
stage07_awgn_dense_formal_k200_fer,stage07_awgn_dense_formal_results.csv,20,bf22581e7539b70aae5f56027cde10424dfbebfd01f4ecf9acb5ed62e74ecb91,K200_S15,200,分块200,STYLE_1,19,9.5,8.9125093813374541,8.0278486868054788,0.70175438596491224,285,fer,172,50000,0.0034399999999999999,0.0034399999999999999,false,OBSERVED_ERROR_RATE,false,none,6.0000000000000002e-05,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k200_fer,stage07_awgn_dense_formal_results.csv,21,007d7c92eb76e520fab507b50ad402dec239b982fbe6809e72ade8c3ecb67d78,K200_S15,200,分块200,STYLE_1,20,10,10,8.5278486868054788,0.70175438596491224,285,fer,57,50000,0.00114,0.00114,false,OBSERVED_ERROR_RATE,false,none,6.0000000000000002e-05,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k200_fer,stage07_awgn_dense_formal_results.csv,22,dc6bf31cf8fda2cb3fcb71908942b6ad7662e50561a701ab341f3c0f59701075,K200_S15,200,分块200,STYLE_1,21,10.5,11.220184543019636,9.0278486868054788,0.70175438596491224,285,fer,17,50000,0.00034000000000000002,0.00034000000000000002,false,OBSERVED_ERROR_RATE,false,none,6.0000000000000002e-05,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k200_fer,stage07_awgn_dense_formal_results.csv,23,a9a6926a2574b19718dcfed4159695ab1ec34b4731aceaf342fe4523d4c1c1e9,K200_S15,200,分块200,STYLE_1,22,11,12.589254117941675,9.5278486868054788,0.70175438596491224,285,fer,4,50000,8.0000000000000007e-05,8.0000000000000007e-05,false,OBSERVED_ERROR_RATE,false,none,6.0000000000000002e-05,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k200_fer,stage07_awgn_dense_formal_results.csv,24,3c56e02af2711d7999c55e4a4065ac7bf9825dad83e0f7afc1c059c27db771e7,K200_S15,200,分块200,STYLE_1,23,11.5,14.12537544622754,10.027848686805479,0.70175438596491224,285,fer,1,50000,2.0000000000000002e-05,2.0000000000000002e-05,false,OBSERVED_ERROR_RATE,false,none,6.0000000000000002e-05,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k200_fer,stage07_awgn_dense_formal_results.csv,25,f02b3b9efe8f7ac775ae2ccb2434e34e119bf0ca38e436e265a68ece1d4e72d6,K200_S15,200,分块200,STYLE_1,24,12,15.848931924611133,10.527848686805479,0.70175438596491224,285,fer,1,50000,2.0000000000000002e-05,2.0000000000000002e-05,false,OBSERVED_ERROR_RATE,false,none,6.0000000000000002e-05,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k200_fer,stage07_awgn_dense_formal_results.csv,26,6495ffeb55e2cb001b767f44ff6ec7a58b73d17a6a9d44b2e700a430a9e5a7da,K200_S15,200,分块200,STYLE_1,25,12.5,17.782794100389228,11.027848686805479,0.70175438596491224,285,fer,0,50000,0,6.0000000000000002e-05,true,ZERO_OBSERVED_CENSORED,true,3/totalFrames,6.0000000000000002e-05,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k200_fer,stage07_awgn_dense_formal_results.csv,27,be5dc42cfae3a4b668523f11cfa3f9d7b5bd1a7278fdb13e56a2765438910e56,K200_S15,200,分块200,STYLE_1,26,13,19.952623149688797,11.527848686805479,0.70175438596491224,285,fer,0,50000,0,6.0000000000000002e-05,true,ZERO_OBSERVED_CENSORED,true,3/totalFrames,6.0000000000000002e-05,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k200_fer,stage07_awgn_dense_formal_results.csv,28,dca49c06aef5109e14d4c105697321057e54585bb48498fee0b3ff1ce51966be,K200_S15,200,分块200,STYLE_1,27,13.5,22.387211385683401,12.027848686805479,0.70175438596491224,285,fer,0,50000,0,6.0000000000000002e-05,true,ZERO_OBSERVED_CENSORED,true,3/totalFrames,6.0000000000000002e-05,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k200_fer,stage07_awgn_dense_formal_results.csv,29,9ef71ad550c5eee9f7efce20fffd887c42941ec8cf9ecd7d45caf2ed3d19dd91,K200_S15,200,分块200,STYLE_1,28,14,25.118864315095795,12.527848686805479,0.70175438596491224,285,fer,0,50000,0,6.0000000000000002e-05,true,ZERO_OBSERVED_CENSORED,true,3/totalFrames,6.0000000000000002e-05,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k200_fer,stage07_awgn_dense_formal_results.csv,30,0e2b4f38f2c3b4d25f86fbd5803ba5a2e190da119469de49addec2063009231b,K200_S15,200,分块200,STYLE_1,29,14.5,28.183829312644534,13.027848686805479,0.70175438596491224,285,fer,0,50000,0,6.0000000000000002e-05,true,ZERO_OBSERVED_CENSORED,true,3/totalFrames,6.0000000000000002e-05,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k200_fer,stage07_awgn_dense_formal_results.csv,31,f4e423a2ce7571d36e2a64820e53c92d8d7ed58cae505523d437ae16e9445874,K200_S15,200,分块200,STYLE_1,30,15,31.622776601683793,13.527848686805479,0.70175438596491224,285,fer,0,50000,0,6.0000000000000002e-05,true,ZERO_OBSERVED_CENSORED,true,3/totalFrames,6.0000000000000002e-05,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k200_fer,stage07_awgn_dense_formal_results.csv,32,49d35a30e1caec2c1a282b3960cdf933861dbf24d3546713f11c2770fb890b5f,K200_S15,200,分块200,STYLE_1,31,15.5,35.481338923357548,14.027848686805479,0.70175438596491224,285,fer,0,50000,0,6.0000000000000002e-05,true,ZERO_OBSERVED_CENSORED,true,3/totalFrames,6.0000000000000002e-05,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k200_fer,stage07_awgn_dense_formal_results.csv,33,ca781b4970fd8d2491532fa98070bb43ba6bd375eeb0cf328bfd8ca881836bc3,K200_S15,200,分块200,STYLE_1,32,16,39.810717055349734,14.527848686805479,0.70175438596491224,285,fer,0,50000,0,6.0000000000000002e-05,true,ZERO_OBSERVED_CENSORED,true,3/totalFrames,6.0000000000000002e-05,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k200_fer,stage07_awgn_dense_formal_results.csv,34,a242ad52325fd1fc617b27375a2dba7c2087bdfc24e56fb97b49b5a27ba27816,K200_S15,200,分块200,STYLE_1,33,16.5,44.668359215096302,15.027848686805479,0.70175438596491224,285,fer,0,50000,0,6.0000000000000002e-05,true,ZERO_OBSERVED_CENSORED,true,3/totalFrames,6.0000000000000002e-05,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k200_fer,stage07_awgn_dense_formal_results.csv,35,1e7ba555487aa673f853f04bf98b038cfe9cbdfe4e618234b1d66308403992c4,K200_S15,200,分块200,STYLE_1,34,17,50.118723362727224,15.527848686805479,0.70175438596491224,285,fer,0,50000,0,6.0000000000000002e-05,true,ZERO_OBSERVED_CENSORED,true,3/totalFrames,6.0000000000000002e-05,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k200_fer,stage07_awgn_dense_formal_results.csv,36,d8da44879e36c7699840f3e415c6c0041de3d6c379a739578fc719ba7383e43c,K200_S15,200,分块200,STYLE_1,35,17.5,56.234132519034908,16.027848686805477,0.70175438596491224,285,fer,0,50000,0,6.0000000000000002e-05,true,ZERO_OBSERVED_CENSORED,true,3/totalFrames,6.0000000000000002e-05,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k200_fer,stage07_awgn_dense_formal_results.csv,37,c1ac0944ac68cce9d6641779c42cd4cb261166fa681f8e0532fa1d6543902709,K200_S15,200,分块200,STYLE_1,36,18,63.095734448019329,16.527848686805477,0.70175438596491224,285,fer,0,50000,0,6.0000000000000002e-05,true,ZERO_OBSERVED_CENSORED,true,3/totalFrames,6.0000000000000002e-05,50000,MAX_FRAMES_REACHED
