caseId,payloadLength,snrIndex,snrDb,metric,rawNumerator,rawDenominator,rawRate,zeroObservedStatus,oneSided95UpperBound,upperBoundFormula,stopReason,totalFrames
K300_M511K421,300,31,15.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,31,15.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,32,16,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,32,16,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,33,16.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,33,16.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,34,17,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,34,17,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,35,17.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,35,17.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,36,18,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,36,18,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,0,0,ber,46989,300000,0.15662999999999999,OBSERVED_ERROR_RATE,0.15662999999999999,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K385,300,0,0,fer,1000,1000,1,OBSERVED_ERROR_RATE,1,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K385,300,1,0.5,ber,42900,300000,0.14299999999999999,OBSERVED_ERROR_RATE,0.14299999999999999,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K385,300,1,0.5,fer,1000,1000,1,OBSERVED_ERROR_RATE,1,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K385,300,2,1,ber,39469,300000,0.13156333333333334,OBSERVED_ERROR_RATE,0.13156333333333334,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K385,300,2,1,fer,1000,1000,1,OBSERVED_ERROR_RATE,1,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K385,300,3,1.5,ber,35338,300000,0.11779333333333333,OBSERVED_ERROR_RATE,0.11779333333333333,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K385,300,3,1.5,fer,1000,1000,1,OBSERVED_ERROR_RATE,1,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K385,300,4,2,ber,31334,300000,0.10444666666666666,OBSERVED_ERROR_RATE,0.10444666666666666,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K385,300,4,2,fer,1000,1000,1,OBSERVED_ERROR_RATE,1,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K385,300,5,2.5,ber,27448,300000,0.091493333333333329,OBSERVED_ERROR_RATE,0.091493333333333329,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K385,300,5,2.5,fer,1000,1000,1,OBSERVED_ERROR_RATE,1,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K385,300,6,3,ber,23767,300000,0.07922333333333334,OBSERVED_ERROR_RATE,0.07922333333333334,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K385,300,6,3,fer,1000,1000,1,OBSERVED_ERROR_RATE,1,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K385,300,7,3.5,ber,20238,300000,0.067460000000000006,OBSERVED_ERROR_RATE,0.067460000000000006,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K385,300,7,3.5,fer,997,1000,0.997,OBSERVED_ERROR_RATE,0.997,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K385,300,8,4,ber,16693,300000,0.055643333333333336,OBSERVED_ERROR_RATE,0.055643333333333336,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K385,300,8,4,fer,986,1000,0.98599999999999999,OBSERVED_ERROR_RATE,0.98599999999999999,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K385,300,9,4.5,ber,13272,300000,0.044240000000000002,OBSERVED_ERROR_RATE,0.044240000000000002,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K385,300,9,4.5,fer,900,1000,0.90000000000000002,OBSERVED_ERROR_RATE,0.90000000000000002,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K385,300,10,5,ber,7927,300000,0.026423333333333333,OBSERVED_ERROR_RATE,0.026423333333333333,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K385,300,10,5,fer,611,1000,0.61099999999999999,OBSERVED_ERROR_RATE,0.61099999999999999,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K385,300,11,5.5,ber,3520,300000,0.011733333333333333,OBSERVED_ERROR_RATE,0.011733333333333333,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K385,300,11,5.5,fer,298,1000,0.29799999999999999,OBSERVED_ERROR_RATE,0.29799999999999999,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K385,300,12,6,ber,2315,841500,0.0027510398098633394,OBSERVED_ERROR_RATE,0.0027510398098633394,not_censored,TARGET_FRAME_ERRORS_REACHED,2805
K300_M511K385,300,12,6,fer,200,2805,0.07130124777183601,OBSERVED_ERROR_RATE,0.07130124777183601,not_censored,TARGET_FRAME_ERRORS_REACHED,2805
K300_M511K385,300,13,6.5,ber,2183,6831900,0.00031953043809189246,OBSERVED_ERROR_RATE,0.00031953043809189246,not_censored,TARGET_FRAME_ERRORS_REACHED,22773
K300_M511K385,300,13,6.5,fer,200,22773,0.0087823299521363023,OBSERVED_ERROR_RATE,0.0087823299521363023,not_censored,TARGET_FRAME_ERRORS_REACHED,22773
K300_M511K385,300,14,7,ber,329,15000000,2.1933333333333332e-05,OBSERVED_ERROR_RATE,2.1933333333333332e-05,not_censored,MAX_FRAMES_REACHED,50000
K300_M511K385,300,14,7,fer,31,50000,0.00062,OBSERVED_ERROR_RATE,0.00062,not_censored,MAX_FRAMES_REACHED,50000
K300_M511K385,300,15,7.5,ber,12,15000000,7.9999999999999996e-07,OBSERVED_ERROR_RATE,7.9999999999999996e-07,not_censored,MAX_FRAMES_REACHED,50000
K300_M511K385,300,15,7.5,fer,1,50000,2.0000000000000002e-05,OBSERVED_ERROR_RATE,2.0000000000000002e-05,not_censored,MAX_FRAMES_REACHED,50000
K300_M511K385,300,16,8,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,16,8,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,17,8.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,17,8.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,18,9,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,18,9,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,19,9.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,19,9.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,20,10,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,20,10,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,21,10.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,21,10.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,22,11,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,22,11,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,23,11.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,23,11.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,24,12,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,24,12,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,25,12.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,25,12.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,26,13,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,26,13,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,27,13.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,27,13.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,28,14,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,28,14,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,29,14.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,29,14.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,30,15,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,30,15,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,31,15.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,31,15.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,32,16,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,32,16,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,33,16.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,33,16.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,34,17,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,34,17,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,35,17.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,35,17.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,36,18,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K385,300,36,18,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
