caseId,targetLength,actualLength,actualRate,Zc,fillerLength,rankHp,algorithm,alpha,snrDb,esN0Db,ebN0Db,sigmaSquared,frames,bitErrors,frameErrors,BER,FER,avgIterations,medianIterations,p95Iterations,maxUsedIterations,earlyStopRate,maxIterationRate,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,avgFinalSyndromeWeight,validCodewordRate,nanInfCount,edgeCount,checkNodeUpdates,variableNodeUpdates,messageUpdates,tanhOperations,atanhOperations,absOperations,comparisonOperations,min1Min2Updates,signOperations,alphaMultiplications,decoderMemoryBytes,payloadSeed,noiseSeed,noiseGroupId,frameStart,frameEnd,runId,alphaCalibrationFrameRange,smokeEvaluationFrameRange,stopReason,correctValidFrames,wrongValidFrames,correctInvalidFrames,wrongInvalidFrames,sameDecodedPayloadRateVsBP,sameDecodedCodewordRateVsBP,avgNormalizedComplexity,status
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.90000000000000002,-1,-1,2.2905871926422474,0.62946270589708364,500,571,25,0.0038066666666666665,0.050000000000000003,7.8840000000000003,6,32,32,0.94799999999999995,0.051999999999999998,267.58760000000007,183.84999999999999,862.48499999999797,1865.2,2.1099999999999999,0.94799999999999995,0,2240,1261440,8830080,8830080,0,0,8830080,17660160,5543533,8830080,8830080,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,474,0,1,25,0.94799999999999995,0.94599999999999995,17660.16,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,1,-1,-1,2.2905871926422474,0.62946270589708364,500,1601,63,0.010673333333333333,0.126,10.882,7,32,32,0.86799999999999999,0.13200000000000001,370.53679999999997,231.05000000000001,1150.4349999999995,2079.9000000000001,7.3700000000000001,0.87,0,2240,1741120,12187840,12187840,0,0,12187840,24375680,7646980,12187840,12187840,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,435,0,2,63,0.874,0.87,24375.68,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_SPA_BP,0,-0.5,-0.5,2.7905871926422474,0.56100922715098167,500,54,3,0.00036000000000000002,0.0060000000000000001,4.3760000000000003,4,7,32,0.99399999999999999,0.0060000000000000001,631.04540000000077,528.04999999999995,1209.1599999999996,5602.1999999999998,0.14999999999999999,0.99399999999999999,0,2240,700160,4901120,4901120,9802240,4901120,0,0,0,0,0,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,497,0,0,3,1,1,9802.2399999999998,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.80000000000000004,-0.5,-0.5,2.7905871926422474,0.56100922715098167,500,62,4,0.00041333333333333332,0.0080000000000000002,4.5999999999999996,4,7,32,0.99199999999999999,0.0080000000000000002,169.97099999999983,142.75,298.12499999999989,1586.5,0.28999999999999998,0.99199999999999999,0,2240,736000,5152000,5152000,0,0,5152000,10304000,3235901,5152000,5152000,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,496,0,0,4,0.99199999999999999,0.99199999999999999,10304,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.90000000000000002,-0.5,-0.5,2.7905871926422474,0.56100922715098167,500,78,3,0.00051999999999999995,0.0060000000000000001,4.694,4,8,32,0.99399999999999999,0.0060000000000000001,169.49480000000017,140.05000000000001,324.26999999999987,1693,0.39600000000000002,0.99399999999999999,0,2240,751040,5257280,5257280,0,0,5257280,10514560,3304095,5257280,5257280,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,497,0,0,3,0.99199999999999999,0.99199999999999999,10514.559999999999,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,1,-0.5,-0.5,2.7905871926422474,0.56100922715098167,500,207,9,0.0013799999999999999,0.017999999999999999,5.6360000000000001,4,13,32,0.98199999999999998,0.017999999999999999,204.64580000000009,147.55000000000001,451.12999999999914,1951.5,0.95999999999999996,0.98199999999999998,0,2240,901760,6312320,6312320,0,0,6312320,12624640,3970340,6312320,6312320,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,491,0,0,9,0.98199999999999998,0.98199999999999998,12624.639999999999,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_SPA_BP,0,2.5,2.5,5.7905871926422474,0.28117066259517454,500,0,0,0,0,1.5900000000000001,2,2,3,1,0,207.01539999999991,229.19999999999999,365.71499999999889,619.39999999999998,0,1,0,2240,254400,1780800,1780800,3561600,1780800,0,0,0,0,0,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,500,0,0,0,1,1,3561.5999999999999,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.80000000000000004,2.5,2.5,5.7905871926422474,0.28117066259517454,500,0,0,0,0,1.6040000000000001,2,2,3,1,0,55.83619999999997,60.650000000000006,101.22499999999998,215.5,0,1,0,2240,256640,1796480,1796480,0,0,1796480,3592960,1145319,1796480,1796480,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,500,0,0,0,1,1,3592.96,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.90000000000000002,2.5,2.5,5.7905871926422474,0.28117066259517454,500,0,0,0,0,1.5940000000000001,2,2,3,1,0,52.684599999999996,57.399999999999999,92.744999999999962,194.59999999999999,0,1,0,2240,255040,1785280,1785280,0,0,1785280,3570560,1141237,1785280,1785280,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,500,0,0,0,1,1,3570.5599999999999,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,1,2.5,2.5,5.7905871926422474,0.28117066259517454,500,0,0,0,0,1.5880000000000001,2,2,3,1,0,50.707000000000008,55.299999999999997,93.024999999999977,167.90000000000001,0,1,0,2240,254080,1778560,1778560,0,0,1778560,3557120,1139024,1778560,1778560,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,500,0,0,0,1,1,3557.1199999999999,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_SPA_BP,0,3,3,6.2905871926422474,0.25059361681363618,500,0,0,0,0,1.3480000000000001,1,2,2,1,0,187.33480000000003,139.39999999999998,368.54999999999978,677.89999999999998,0,1,0,2240,215680,1509760,1509760,3019520,1509760,0,0,0,0,0,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,500,0,0,0,1,1,3019.52,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.80000000000000004,3,3,6.2905871926422474,0.25059361681363618,500,0,0,0,0,1.3640000000000001,1,2,2,1,0,50.765999999999984,40.599999999999994,95.124999999999972,170.09999999999999,0,1,0,2240,218240,1527680,1527680,0,0,1527680,3055360,977034,1527680,1527680,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,500,0,0,0,1,1,3055.3600000000001,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.90000000000000002,3,3,6.2905871926422474,0.25059361681363618,500,0,0,0,0,1.3580000000000001,1,2,2,1,0,47.271200000000043,38.450000000000003,87.304999999999993,182.59999999999999,0,1,0,2240,217280,1520960,1520960,0,0,1520960,3041920,975574,1520960,1520960,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,500,0,0,0,1,1,3041.9200000000001,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,1,3,3,6.2905871926422474,0.25059361681363618,500,0,0,0,0,1.3640000000000001,1,2,2,1,0,44.968999999999994,35.450000000000003,82.804999999999993,197.90000000000001,0,1,0,2240,218240,1527680,1527680,0,0,1527680,3055360,982307,1527680,1527680,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,500,0,0,0,1,1,3055.3600000000001,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_SPA_BP,0,3.5,3.5,6.7905871926422474,0.22334179607548157,500,0,0,0,0,1.1479999999999999,1,2,2,1,0,155.73780000000005,117,300.20499999999998,995.20000000000005,0,1,0,2240,183680,1285760,1285760,2571520,1285760,0,0,0,0,0,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,500,0,0,0,1,1,2571.52,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.80000000000000004,3.5,3.5,6.7905871926422474,0.22334179607548157,500,0,0,0,0,1.1599999999999999,1,2,2,1,0,42.668200000000034,33,83.400000000000006,201.59999999999999,0,1,0,2240,185600,1299200,1299200,0,0,1299200,2598400,834078,1299200,1299200,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,500,0,0,0,1,1,2598.4000000000001,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.90000000000000002,3.5,3.5,6.7905871926422474,0.22334179607548157,500,0,0,0,0,1.1559999999999999,1,2,2,1,0,38.629599999999954,30.199999999999999,64.799999999999912,195.19999999999999,0,1,0,2240,184960,1294720,1294720,0,0,1294720,2589440,833754,1294720,1294720,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,500,0,0,0,1,1,2589.4400000000001,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,1,3.5,3.5,6.7905871926422474,0.22334179607548157,500,0,0,0,0,1.1499999999999999,1,2,2,1,0,37.52259999999999,28.600000000000001,67.134999999999962,183.59999999999999,0,1,0,2240,184000,1288000,1288000,0,0,1288000,2576000,831499,1288000,1288000,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,500,0,0,0,1,1,2576,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_SPA_BP,0,4,4,7.2905871926422474,0.19905358527674863,500,0,0,0,0,1.0600000000000001,1,2,2,1,0,139.42019999999999,117.55,238.20499999999998,418.89999999999998,0,1,0,2240,169600,1187200,1187200,2374400,1187200,0,0,0,0,0,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,500,0,0,0,1,1,2374.4000000000001,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.80000000000000004,4,4,7.2905871926422474,0.19905358527674863,500,0,0,0,0,1.0640000000000001,1,2,2,1,0,37.893199999999993,32.5,63.949999999999953,129.40000000000001,0,1,0,2240,170240,1191680,1191680,0,0,1191680,2383360,768682,1191680,1191680,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,500,0,0,0,1,1,2383.3600000000001,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.90000000000000002,4,4,7.2905871926422474,0.19905358527674863,500,0,0,0,0,1.0600000000000001,1,2,2,1,0,35.44560000000002,29.899999999999999,58.899999999999999,246.90000000000001,0,1,0,2240,169600,1187200,1187200,0,0,1187200,2374400,767939,1187200,1187200,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,500,0,0,0,1,1,2374.4000000000001,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,1,4,4,7.2905871926422474,0.19905358527674863,500,0,0,0,0,1.0640000000000001,1,2,2,1,0,34.121399999999994,28.399999999999999,57.409999999999989,139.80000000000001,0,1,0,2240,170240,1191680,1191680,0,0,1191680,2383360,772900,1191680,1191680,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,500,0,0,0,1,1,2383.3600000000001,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_SPA_BP,0,4.5,4.5,7.7905871926422474,0.17740669461678774,500,0,0,0,0,1.026,1,1,2,1,0,135.73659999999981,116.7,229.52999999999997,433.69999999999999,0,1,0,2240,164160,1149120,1149120,2298240,1149120,0,0,0,0,0,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,500,0,0,0,1,1,2298.2399999999998,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.80000000000000004,4.5,4.5,7.7905871926422474,0.17740669461678774,500,0,0,0,0,1.034,1,1,2,1,0,37.670599999999979,32.200000000000003,61.824999999999974,203.80000000000001,0,1,0,2240,165440,1158080,1158080,0,0,1158080,2316160,750558,1158080,1158080,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,500,0,0,0,1,1,2316.1599999999999,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.90000000000000002,4.5,4.5,7.7905871926422474,0.17740669461678774,500,0,0,0,0,1.034,1,1,2,1,0,34.706199999999967,29.800000000000001,58.539999999999964,120.8,0,1,0,2240,165440,1158080,1158080,0,0,1158080,2316160,752926,1158080,1158080,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,500,0,0,0,1,1,2316.1599999999999,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,1,4.5,4.5,7.7905871926422474,0.17740669461678774,500,0,0,0,0,1.028,1,1,2,1,0,32.262199999999979,28.199999999999999,54.899999999999999,111.3,0,1,0,2240,164480,1151360,1151360,0,0,1151360,2302720,750537,1151360,1151360,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,500,0,0,0,1,1,2302.7199999999998,PASS
