organization,rateCase,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,slotBits,slotCount,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,boundaryBER,nonBoundaryBER,boundaryToNonBoundaryRatio,firstOutputDelaySymbols,avgDecisionDelaySymbols,medianDecisionDelaySymbols,p95DecisionDelaySymbols,maxDecisionDelaySymbols,fullFrameLastDecisionSymbol,steadyOutputIntervalMean,steadyOutputIntervalP95,outputBatchCount,slotTriggerCount,windowTriggerCount,peakRxBufferSymbols,avgRxBufferSymbols,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,timingBatchCount,normalizedGoodput,transmittedBits,totalMemoryBytes,ACSCount,tracebackOperations,schemeExecutionDigest,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,boundaryStatus,gridLayer,stopReason
B_CONT_50x6,R34,-1.0,-1.0,0.3353890837021746,0.7352941176470588,0.6294627058970836,50,6,1000,95319,1000,0.31773,1.0,0.3160662673114255,0.3193984005134653,0.9961732415144448,1.0,0.34461999999999998,0.30428500000000003,1.132556649194012,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333545,1618.588800000001,1519.8,2301.7,4744.7,5,0.0,408,32256,142206000,1062000,13138063821212133099,2026072001,2026072904,0-999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R34,-1.0,-1.0,0.3353890837021746,0.7352941176470588,0.6294627058970836,100,3,1000,95319,1000,0.31773,1.0,0.3160662673114255,0.3193984005134653,0.9961732415144448,1.0,0.35722500000000001,0.31165384615384617,1.1462236208811551,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111111165,1600.372,1496.4,2271.6,5864.1,5,0.0,408,32256,142206000,1062000,8817396878186514003,2026072001,2026072904,0-999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R34,-1.0,-1.0,0.3353890837021746,0.7352941176470588,0.6294627058970836,150,2,1000,95319,1000,0.31773,1.0,0.3160662673114255,0.3193984005134653,0.9961732415144448,1.0,0.34660000000000002,0.31566785714285717,1.0979895233461934,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1626.9605000000008,1525.1,2303.4,10245.3,5,0.0,408,32256,142206000,1062000,11740826423017687871,2026072001,2026072904,0-999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R34,-0.5,-0.5,0.8353890837021746,0.7352941176470588,0.5610092271509816,300,1,1000,73091,987,0.2436366666666666,0.987,0.2421038396173353,0.2451760590265176,0.9778855576244204,0.9923871796106488,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,515.1404,454.3,908.1,2125.7,5,0.0095588235294117,408,59776,39168000,306000,2846044591137097339,2026072001,2026072904,0-999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R34,-0.5,-0.5,0.8353890837021746,0.7352941176470588,0.5610092271509816,50,6,1000,72599,987,0.2419966666666666,0.987,0.2404673804828042,0.2435325601604606,0.9778855576244204,0.9923871796106488,0.26519999999999999,0.23039499999999999,1.1510666464115975,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333545,1730.6101999999985,1576.7,2589.2,11207.1,5,0.0095588235294117,408,32256,142206000,1062000,13138063821212133099,2026072001,2026072904,0-999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R34,-0.5,-0.5,0.8353890837021746,0.7352941176470588,0.5610092271509816,100,3,1000,72599,987,0.2419966666666666,0.987,0.2404673804828042,0.2435325601604606,0.9778855576244204,0.9923871796106488,0.27515000000000001,0.23689615384615384,1.1614793888915949,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111111165,1682.680000000002,1553.9,2475.2,5909.9,5,0.0095588235294117,408,32256,142206000,1062000,8817396878186514003,2026072001,2026072904,0-999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R34,-0.5,-0.5,0.8353890837021746,0.7352941176470588,0.5610092271509816,150,2,1000,72599,987,0.2419966666666666,0.987,0.2404673804828042,0.2435325601604606,0.9778855576244204,0.9923871796106488,0.27345000000000003,0.23974999999999999,1.1405630865484881,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1690.024600000001,1550.0,2505.8,6602.1,5,0.0095588235294117,408,32256,142206000,1062000,11740826423017687871,2026072001,2026072904,0-999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R34,0.0,0.0,1.335389083702175,0.7352941176470588,0.5,300,1,1000,45343,918,0.1511433333333333,0.918,0.1498660631040592,0.1524295375716708,0.8993527833262955,0.9334480465797804,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,487.82290000000006,442.7,785.7999999999998,2144.7,5,0.0602941176470587,408,59776,39168000,306000,2846044591137097339,2026072001,2026072904,0-999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R34,0.0,0.0,1.335389083702175,0.7352941176470588,0.5,50,6,1000,45578,925,0.1519266666666666,0.925,0.1506466623930868,0.1532155848886151,0.9069990602607456,0.9397481950265328,0.16822000000000001,0.14377999999999999,1.16998191681736,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333545,1608.2839999999983,1516.7,2263.5,4887.6,5,0.0551470588235293,408,32256,142206000,1062000,13138063821212133099,2026072001,2026072904,0-999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R34,0.0,0.0,1.335389083702175,0.7352941176470588,0.5,100,3,1000,45578,925,0.1519266666666666,0.925,0.1506466623930868,0.1532155848886151,0.9069990602607456,0.9397481950265328,0.1757,0.14826923076923076,1.1850064850843061,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111111165,1573.4434000000003,1492.9,2143.4,4813.0,5,0.0551470588235293,408,32256,142206000,1062000,8817396878186514003,2026072001,2026072904,0-999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R34,0.0,0.0,1.335389083702175,0.7352941176470588,0.5,150,2,1000,45578,925,0.1519266666666666,0.925,0.1506466623930868,0.1532155848886151,0.9069990602607456,0.9397481950265328,0.17374999999999999,0.15036785714285714,1.1554996081039355,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1587.8485999999996,1511.4,2131.5,5662.5,5,0.0551470588235293,408,32256,142206000,1062000,11740826423017687871,2026072001,2026072904,0-999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R34,0.5,0.5,1.835389083702175,0.7352941176470588,0.4456254690668727,300,1,1000,23193,719,0.07731,0.7189999999999999,0.0763596776376798,0.078271147198569,0.6903436580897933,0.7459802216935335,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,487.4946000000005,444.9,772.7,4466.0,5,0.2066176470588235,408,59776,39168000,306000,2846044591137097339,2026072001,2026072904,0-999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R34,0.5,0.5,1.835389083702175,0.7352941176470588,0.4456254690668727,50,6,1000,23261,720,0.0775366666666666,0.7199999999999999,0.0765850589877642,0.0784990933770212,0.691369927078949,0.7469462991874067,0.086459999999999995,0.073075000000000001,1.1831679781046869,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333545,1635.1142999999984,1523.2,2340.8,7647.6,5,0.2058823529411765,408,32256,142206000,1062000,13138063821212133099,2026072001,2026072904,0-999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R34,0.5,0.5,1.835389083702175,0.7352941176470588,0.4456254690668727,100,3,1000,23261,720,0.0775366666666666,0.7199999999999999,0.0765850589877642,0.0784990933770212,0.691369927078949,0.7469462991874067,0.08745,0.076011538461538464,1.1504832262308353,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111111165,1613.690800000002,1518.4,2242.3,5139.4,5,0.2058823529411765,408,32256,142206000,1062000,8817396878186514003,2026072001,2026072904,0-999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R34,0.5,0.5,1.835389083702175,0.7352941176470588,0.4456254690668727,150,2,1000,23261,720,0.0775366666666666,0.7199999999999999,0.0765850589877642,0.0784990933770212,0.691369927078949,0.7469462991874067,0.090550000000000005,0.07660714285714286,1.182004662004662,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1608.9951000000017,1506.6,2313.6,4624.8,5,0.2058823529411765,408,32256,142206000,1062000,11740826423017687871,2026072001,2026072904,0-999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R34,1.0,1.0,2.3353890837021747,0.7352941176470588,0.3971641173621407,300,1,1000,9586,454,0.0319533333333333,0.454,0.0313299499093762,0.0325887031504474,0.4233763038248614,0.4849757579558096,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,500.37840000000006,448.0,765.9,4213.7,5,0.4014705882352941,408,59776,39168000,306000,2846044591137097339,2026072001,2026072904,0-999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R34,1.0,1.0,2.3353890837021747,0.7352941176470588,0.3971641173621407,50,6,1000,9640,458,0.0321333333333333,0.458,0.0315082362448672,0.0327704122052647,0.4273392207850265,0.4889822269277601,0.036360000000000003,0.030020000000000002,1.2111925383077948,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333545,1650.9859999999985,1531.6,2372.0,7083.4,5,0.3985294117647059,408,32256,142206000,1062000,13138063821212133099,2026072001,2026072904,0-999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R34,1.0,1.0,2.3353890837021747,0.7352941176470588,0.3971641173621407,100,3,1000,9640,458,0.0321333333333333,0.458,0.0315082362448672,0.0327704122052647,0.4273392207850265,0.4889822269277601,0.036075000000000003,0.031526923076923077,1.1442600951567647,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111111165,1627.2522999999994,1511.1,2237.6,5512.1,5,0.3985294117647059,408,32256,142206000,1062000,8817396878186514003,2026072001,2026072904,0-999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R34,1.0,1.0,2.3353890837021747,0.7352941176470588,0.3971641173621407,150,2,1000,9640,458,0.0321333333333333,0.458,0.0315082362448672,0.0327704122052647,0.4273392207850265,0.4889822269277601,0.037100000000000001,0.031778571428571427,1.1674533603056867,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1640.1463999999994,1506.7,2360.0,8091.3,5,0.3985294117647059,408,32256,142206000,1062000,11740826423017687871,2026072001,2026072904,0-999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R34,1.5,1.5,2.8353890837021747,0.7352941176470588,0.3539728921920689,300,1,1000,3266,214,0.0108866666666666,0.214,0.0105215509608189,0.0112643082703129,0.1897000852144518,0.2404888206392857,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,539.5377,464.5,920.7,3446.7,5,0.5779411764705882,408,59776,39168000,306000,2846044591137097339,2026072001,2026072904,0-999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R34,1.5,1.5,2.8353890837021747,0.7352941176470588,0.3539728921920689,50,6,1000,3280,215,0.0109333333333333,0.215,0.0105674309204577,0.0113117604489023,0.1906534362913797,0.2415278160453867,0.012449999999999999,0.010175,1.2235872235872236,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333545,1771.8644000000006,1588.6,2708.5,10064.5,5,0.5772058823529412,408,32256,142206000,1062000,13138063821212133099,2026072001,2026072904,0-999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R34,1.5,1.5,2.8353890837021747,0.7352941176470588,0.3539728921920689,100,3,1000,3280,215,0.0109333333333333,0.215,0.0105674309204577,0.0113117604489023,0.1906534362913797,0.2415278160453867,0.011599999999999999,0.010830769230769231,1.0710227272727273,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111111165,1721.3633999999995,1567.1,2711.7,6525.2,5,0.5772058823529412,408,32256,142206000,1062000,8817396878186514003,2026072001,2026072904,0-999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R34,1.5,1.5,2.8353890837021747,0.7352941176470588,0.3539728921920689,150,2,1000,3280,215,0.0109333333333333,0.215,0.0105674309204577,0.0113117604489023,0.1906534362913797,0.2415278160453867,0.0134,0.010757142857142857,1.2456839309428951,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1741.972000000002,1574.4,2678.0,8556.5,5,0.5772058823529412,408,32256,142206000,1062000,11740826423017687871,2026072001,2026072904,0-999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R34,2.0,2.0,3.3353890837021747,0.7352941176470588,0.3154786722400966,300,1,2758,2416,200,0.0029199903311578,0.0725163161711385,0.0028060113243366,0.0030385850100174,0.0634205698842027,0.0828012407598934,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,522.6193255982596,452.0,847.1,19124.4,5,0.6819732969329864,408,59776,108025344,843948,5967690280214637981,2026072001,2026072904,0-2757,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R34,2.0,2.0,3.3353890837021747,0.7352941176470588,0.3154786722400966,50,6,2758,2433,202,0.0029405366207396,0.0732414793328498,0.0028261504782715,0.0030595382444621,0.0641004299479621,0.0835696897535656,0.0034191443074691806,0.0027012327773749093,1.265771812080537,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.3333333333281,1701.4259245830317,1558.3,2458.2,23116.8,5,0.6814400887258457,408,32256,392204148,2928996,16958561016160151731,2026072001,2026072904,0-2757,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R34,2.0,2.0,3.3353890837021747,0.7352941176470588,0.3154786722400966,100,3,2758,2433,202,0.0029405366207396,0.0732414793328498,0.0028261504782715,0.0030595382444621,0.0641004299479621,0.0835696897535656,0.0034898477157360407,0.002856027221509455,1.221923828125,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111111213,1702.80946337926,1552.5,2555.5,14293.2,5,0.6814400887258457,408,32256,392204148,2928996,14807867071892483495,2026072001,2026072904,0-2757,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R34,2.0,2.0,3.3353890837021747,0.7352941176470588,0.3154786722400966,150,2,2758,2433,202,0.0029405366207396,0.0732414793328498,0.0028261504782715,0.0030595382444621,0.0641004299479621,0.0835696897535656,0.0036258158085569255,0.0028915881073241479,1.2539184952978057,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1688.863488034808,1537.1,2461.4,18704.2,5,0.6814400887258457,408,32256,392204148,2928996,12825530109242506295,2026072001,2026072904,0-2757,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R34,2.5,2.5,3.835389083702175,0.7352941176470588,0.2811706625951745,300,1,8719,1877,200,0.0007175899376839,0.0229384103681614,0.0006858633090137,0.000750783072453,0.0199998084952735,0.0262971992776148,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,520.2788851932543,459.9,885.1,10058.6,5,0.7184276394351754,408,59776,341505792,2668014,3173062583589610302,2026072001,2026072904,0-8718,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R34,2.5,2.5,3.835389083702175,0.7352941176470588,0.2811706625951745,50,6,8719,1883,202,0.0007198837787208,0.0231677944718431,0.000688105371408,0.0007531286853948,0.0202138335450654,0.0265417403979044,0.00084757426310356695,0.0006560385365294185,1.2919580419580421,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333331132,1743.4180295905487,1609.5,2542.0,13955.5,5,0.7182589746530565,408,32256,1239894114,9259578,7186861156652897317,2026072001,2026072904,0-8718,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R34,2.5,2.5,3.835389083702175,0.7352941176470588,0.2811706625951745,100,3,8719,1883,202,0.0007198837787208,0.0231677944718431,0.000688105371408,0.0007531286853948,0.0202138335450654,0.0265417403979044,0.00091466911343043931,0.00068991680415008783,1.32576726342711,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.11111111106345,1737.9493749283204,1595.1,2587.7,11120.0,5,0.7182589746530565,408,32256,1239894114,9259578,2819079103792203375,2026072001,2026072904,0-8718,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R34,2.5,2.5,3.835389083702175,0.7352941176470588,0.2811706625951745,150,2,8719,1883,202,0.0007198837787208,0.0231677944718431,0.000688105371408,0.0007531286853948,0.0202138335450654,0.0265417403979044,0.00087739419658217684,0.0007086330345878459,1.238150289017341,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1720.5433421263974,1591.3,2523.3,9863.6,5,0.7182589746530565,408,32256,1239894114,9259578,13271607432290353409,2026072001,2026072904,0-8718,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R34,3.0,3.0,4.335389083702175,0.7352941176470588,0.2505936168136361,300,1,33331,1551,200,0.00015511085776,0.006000420029402,0.0001475816814077,0.0001630240875602,0.0052263416195912,0.0068883540305911,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,516.2206504455299,457.7,853.5,19182.2,5,0.7308820440960279,408,59776,1305508608,10199286,10120140353542615642,2026072001,2026072904,0-33330,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R34,3.0,3.0,4.335389083702175,0.7352941176470588,0.2505936168136361,50,6,33331,1551,200,0.00015511085776,0.006000420029402,0.0001475816814077,0.0001630240875602,0.0052263416195912,0.0068883540305911,0.00017041192883501845,0.00014746032222255558,1.1556459816887081,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333325567,1716.0530887162026,1584.6,2497.6,15980.6,5,0.7308820440960279,408,32256,4739868186,35397522,11118455804349064721,2026072001,2026072904,0-33330,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R34,3.0,3.0,4.335389083702175,0.7352941176470588,0.2505936168136361,100,3,33331,1551,200,0.00015511085776,0.006000420029402,0.0001475816814077,0.0001630240875602,0.0052263416195912,0.0068883540305911,0.00019051333593351534,0.0001496643226564321,1.2729375481881264,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.11111111102224,1694.9681977738414,1569.9,2463.7,17270.3,5,0.7308820440960279,408,32256,4739868186,35397522,7219467652304013887,2026072001,2026072904,0-33330,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R34,3.0,3.0,4.335389083702175,0.7352941176470588,0.2505936168136361,150,2,33331,1551,200,0.00015511085776,0.006000420029402,0.0001475816814077,0.0001630240875602,0.0052263416195912,0.0068883540305911,0.00013800966067624733,0.00015633237183745719,0.88279643591501022,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1692.2657496024651,1566.3,2454.0,17972.6,5,0.7308820440960279,408,32256,4739868186,35397522,12144614179358880697,2026072001,2026072904,0-33330,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R34,3.5,3.5,4.835389083702175,0.7352941176470588,0.2233417960754815,300,1,50000,474,73,3.16e-05,0.0014599999999999,2.888044330106961e-05,3.4575637702715185e-05,0.0011614537039255,0.0018351452462589,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,537.6661119999974,465.0,922.3,18202.7,5,0.7342205882352941,408,59776,1958400000,15300000,13638861996226505075,2026072001,2026072904,0-49999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R34,3.5,3.5,4.835389083702175,0.7352941176470588,0.2233417960754815,50,6,50000,474,73,3.16e-05,0.0014599999999999,2.888044330106961e-05,3.4575637702715185e-05,0.0011614537039255,0.0018351452462589,3.6199999999999999e-05,2.9300000000000001e-05,1.235494880546075,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333337,1800.408975999988,1624.7,2655.2,43836.7,5,0.7342205882352941,408,32256,7110300000,53100000,1081964004045433443,2026072001,2026072904,0-49999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R34,3.5,3.5,4.835389083702175,0.7352941176470588,0.2233417960754815,100,3,50000,474,73,3.16e-05,0.0014599999999999,2.888044330106961e-05,3.4575637702715185e-05,0.0011614537039255,0.0018351452462589,3.6999999999999998e-05,3.0769230769230768e-05,1.2024999999999999,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111113164,1773.106302000008,1604.7,2614.6,33538.5,5,0.7342205882352941,408,32256,7110300000,53100000,10578992849090314627,2026072001,2026072904,0-49999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R34,3.5,3.5,4.835389083702175,0.7352941176470588,0.2233417960754815,150,2,50000,474,73,3.16e-05,0.0014599999999999,2.888044330106961e-05,3.4575637702715185e-05,0.0011614537039255,0.0018351452462589,2.5000000000000001e-05,3.2071428571428575e-05,0.77951002227171484,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1767.294043999998,1602.8,2594.1,24961.6,5,0.7342205882352941,408,32256,7110300000,53100000,13651569207614301575,2026072001,2026072904,0-49999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R34,4.0,4.0,5.335389083702175,0.7352941176470588,0.1990535852767486,300,1,50000,44,9,2.9333333333333333e-06,0.00018,2.185246216725993e-06,3.937516136630985e-06,9.470426823108522e-05,0.0003420913495352,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,519.7593560000022,460.8,877.6,10660.5,5,0.7351617647058823,408,59776,1958400000,15300000,13638861996226505075,2026072001,2026072904,0-49999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R34,4.0,4.0,5.335389083702175,0.7352941176470588,0.1990535852767486,50,6,50000,44,9,2.9333333333333333e-06,0.00018,2.185246216725993e-06,3.937516136630985e-06,9.470426823108522e-05,0.0003420913495352,5.8000000000000004e-06,1.5e-06,3.8666666666666667,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333337,1735.193213999995,1605.3,2503.8,14383.8,5,0.7351617647058823,408,32256,7110300000,53100000,1081964004045433443,2026072001,2026072904,0-49999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R34,4.0,4.0,5.335389083702175,0.7352941176470588,0.1990535852767486,100,3,50000,44,9,2.9333333333333333e-06,0.00018,2.185246216725993e-06,3.937516136630985e-06,9.470426823108522e-05,0.0003420913495352,1.0000000000000001e-05,1.8461538461538462e-06,5.416666666666667,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111113164,1725.7574719999927,1591.6,2510.2,28699.4,5,0.7351617647058823,408,32256,7110300000,53100000,10578992849090314627,2026072001,2026072904,0-49999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R34,4.0,4.0,5.335389083702175,0.7352941176470588,0.1990535852767486,150,2,50000,44,9,2.9333333333333333e-06,0.00018,2.185246216725993e-06,3.937516136630985e-06,9.470426823108522e-05,0.0003420913495352,0,3.1428571428571429e-06,0,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1718.1786699999902,1588.1,2495.2,16097.7,5,0.7351617647058823,408,32256,7110300000,53100000,13651569207614301575,2026072001,2026072904,0-49999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R34,4.5,4.5,5.835389083702175,0.7352941176470588,0.1774066946167877,300,1,50000,17,2,1.1333333333333334e-06,4e-05,7.076312242834572e-07,1.8151320510234024e-06,1.0969511301390302e-05,0.0001458476169816,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,519.0091200000031,461.2,866.7,9408.7,5,0.7352647058823529,408,59776,1958400000,15300000,13638861996226505075,2026072001,2026072904,0-49999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R34,4.5,4.5,5.835389083702175,0.7352941176470588,0.1774066946167877,50,6,50000,17,2,1.1333333333333334e-06,4e-05,7.076312242834572e-07,1.8151320510234024e-06,1.0969511301390302e-05,0.0001458476169816,2.3999999999999999e-06,4.9999999999999998e-07,4.7999999999999998,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333337,1732.573835999994,1601.9,2502.4,15055.6,5,0.7352647058823529,408,32256,7110300000,53100000,1081964004045433443,2026072001,2026072904,0-49999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
