messageIndex,errorPosition,receivedBits,syndromeBefore,syndromeAfter,lookupHit,correctedPosition,status,correctedCodeword,decodedMessage
18,7,000000110100011,1011,0000,true,7,CORRECTED_SINGLE_ERROR,000000100100011,00000010010
18,8,000000101100011,1100,0000,true,8,CORRECTED_SINGLE_ERROR,000000100100011,00000010010
18,9,000000100000011,0110,0000,true,9,CORRECTED_SINGLE_ERROR,000000100100011,00000010010
18,10,000000100110011,0011,0000,true,10,CORRECTED_SINGLE_ERROR,000000100100011,00000010010
18,11,000000100101011,1000,0000,true,11,CORRECTED_SINGLE_ERROR,000000100100011,00000010010
18,12,000000100100111,0100,0000,true,12,CORRECTED_SINGLE_ERROR,000000100100011,00000010010
18,13,000000100100001,0010,0000,true,13,CORRECTED_SINGLE_ERROR,000000100100011,00000010010
18,14,000000100100010,0001,0000,true,14,CORRECTED_SINGLE_ERROR,000000100100011,00000010010
19,0,100000100110000,1001,0000,true,0,CORRECTED_SINGLE_ERROR,000000100110000,00000010011
19,1,010000100110000,1101,0000,true,1,CORRECTED_SINGLE_ERROR,000000100110000,00000010011
19,2,001000100110000,1111,0000,true,2,CORRECTED_SINGLE_ERROR,000000100110000,00000010011
19,3,000100100110000,1110,0000,true,3,CORRECTED_SINGLE_ERROR,000000100110000,00000010011
19,4,000010100110000,0111,0000,true,4,CORRECTED_SINGLE_ERROR,000000100110000,00000010011
19,5,000001100110000,1010,0000,true,5,CORRECTED_SINGLE_ERROR,000000100110000,00000010011
19,6,000000000110000,0101,0000,true,6,CORRECTED_SINGLE_ERROR,000000100110000,00000010011
19,7,000000110110000,1011,0000,true,7,CORRECTED_SINGLE_ERROR,000000100110000,00000010011
19,8,000000101110000,1100,0000,true,8,CORRECTED_SINGLE_ERROR,000000100110000,00000010011
19,9,000000100010000,0110,0000,true,9,CORRECTED_SINGLE_ERROR,000000100110000,00000010011
19,10,000000100100000,0011,0000,true,10,CORRECTED_SINGLE_ERROR,000000100110000,00000010011
19,11,000000100111000,1000,0000,true,11,CORRECTED_SINGLE_ERROR,000000100110000,00000010011
19,12,000000100110100,0100,0000,true,12,CORRECTED_SINGLE_ERROR,000000100110000,00000010011
19,13,000000100110010,0010,0000,true,13,CORRECTED_SINGLE_ERROR,000000100110000,00000010011
19,14,000000100110001,0001,0000,true,14,CORRECTED_SINGLE_ERROR,000000100110000,00000010011
20,0,100000101001001,1001,0000,true,0,CORRECTED_SINGLE_ERROR,000000101001001,00000010100
20,1,010000101001001,1101,0000,true,1,CORRECTED_SINGLE_ERROR,000000101001001,00000010100
20,2,001000101001001,1111,0000,true,2,CORRECTED_SINGLE_ERROR,000000101001001,00000010100
20,3,000100101001001,1110,0000,true,3,CORRECTED_SINGLE_ERROR,000000101001001,00000010100
20,4,000010101001001,0111,0000,true,4,CORRECTED_SINGLE_ERROR,000000101001001,00000010100
20,5,000001101001001,1010,0000,true,5,CORRECTED_SINGLE_ERROR,000000101001001,00000010100
20,6,000000001001001,0101,0000,true,6,CORRECTED_SINGLE_ERROR,000000101001001,00000010100
20,7,000000111001001,1011,0000,true,7,CORRECTED_SINGLE_ERROR,000000101001001,00000010100
20,8,000000100001001,1100,0000,true,8,CORRECTED_SINGLE_ERROR,000000101001001,00000010100
20,9,000000101101001,0110,0000,true,9,CORRECTED_SINGLE_ERROR,000000101001001,00000010100
20,10,000000101011001,0011,0000,true,10,CORRECTED_SINGLE_ERROR,000000101001001,00000010100
20,11,000000101000001,1000,0000,true,11,CORRECTED_SINGLE_ERROR,000000101001001,00000010100
20,12,000000101001101,0100,0000,true,12,CORRECTED_SINGLE_ERROR,000000101001001,00000010100
20,13,000000101001011,0010,0000,true,13,CORRECTED_SINGLE_ERROR,000000101001001,00000010100
20,14,000000101001000,0001,0000,true,14,CORRECTED_SINGLE_ERROR,000000101001001,00000010100
21,0,100000101011010,1001,0000,true,0,CORRECTED_SINGLE_ERROR,000000101011010,00000010101
21,1,010000101011010,1101,0000,true,1,CORRECTED_SINGLE_ERROR,000000101011010,00000010101
21,2,001000101011010,1111,0000,true,2,CORRECTED_SINGLE_ERROR,000000101011010,00000010101
21,3,000100101011010,1110,0000,true,3,CORRECTED_SINGLE_ERROR,000000101011010,00000010101
21,4,000010101011010,0111,0000,true,4,CORRECTED_SINGLE_ERROR,000000101011010,00000010101
21,5,000001101011010,1010,0000,true,5,CORRECTED_SINGLE_ERROR,000000101011010,00000010101
21,6,000000001011010,0101,0000,true,6,CORRECTED_SINGLE_ERROR,000000101011010,00000010101
21,7,000000111011010,1011,0000,true,7,CORRECTED_SINGLE_ERROR,000000101011010,00000010101
21,8,000000100011010,1100,0000,true,8,CORRECTED_SINGLE_ERROR,000000101011010,00000010101
21,9,000000101111010,0110,0000,true,9,CORRECTED_SINGLE_ERROR,000000101011010,00000010101
21,10,000000101001010,0011,0000,true,10,CORRECTED_SINGLE_ERROR,000000101011010,00000010101
21,11,000000101010010,1000,0000,true,11,CORRECTED_SINGLE_ERROR,000000101011010,00000010101
21,12,000000101011110,0100,0000,true,12,CORRECTED_SINGLE_ERROR,000000101011010,00000010101
21,13,000000101011000,0010,0000,true,13,CORRECTED_SINGLE_ERROR,000000101011010,00000010101
21,14,000000101011011,0001,0000,true,14,CORRECTED_SINGLE_ERROR,000000101011010,00000010101
22,0,100000101101111,1001,0000,true,0,CORRECTED_SINGLE_ERROR,000000101101111,00000010110
22,1,010000101101111,1101,0000,true,1,CORRECTED_SINGLE_ERROR,000000101101111,00000010110
22,2,001000101101111,1111,0000,true,2,CORRECTED_SINGLE_ERROR,000000101101111,00000010110
22,3,000100101101111,1110,0000,true,3,CORRECTED_SINGLE_ERROR,000000101101111,00000010110
22,4,000010101101111,0111,0000,true,4,CORRECTED_SINGLE_ERROR,000000101101111,00000010110
22,5,000001101101111,1010,0000,true,5,CORRECTED_SINGLE_ERROR,000000101101111,00000010110
22,6,000000001101111,0101,0000,true,6,CORRECTED_SINGLE_ERROR,000000101101111,00000010110
22,7,000000111101111,1011,0000,true,7,CORRECTED_SINGLE_ERROR,000000101101111,00000010110
22,8,000000100101111,1100,0000,true,8,CORRECTED_SINGLE_ERROR,000000101101111,00000010110
22,9,000000101001111,0110,0000,true,9,CORRECTED_SINGLE_ERROR,000000101101111,00000010110
22,10,000000101111111,0011,0000,true,10,CORRECTED_SINGLE_ERROR,000000101101111,00000010110
22,11,000000101100111,1000,0000,true,11,CORRECTED_SINGLE_ERROR,000000101101111,00000010110
22,12,000000101101011,0100,0000,true,12,CORRECTED_SINGLE_ERROR,000000101101111,00000010110
22,13,000000101101101,0010,0000,true,13,CORRECTED_SINGLE_ERROR,000000101101111,00000010110
22,14,000000101101110,0001,0000,true,14,CORRECTED_SINGLE_ERROR,000000101101111,00000010110
23,0,100000101111100,1001,0000,true,0,CORRECTED_SINGLE_ERROR,000000101111100,00000010111
23,1,010000101111100,1101,0000,true,1,CORRECTED_SINGLE_ERROR,000000101111100,00000010111
23,2,001000101111100,1111,0000,true,2,CORRECTED_SINGLE_ERROR,000000101111100,00000010111
23,3,000100101111100,1110,0000,true,3,CORRECTED_SINGLE_ERROR,000000101111100,00000010111
23,4,000010101111100,0111,0000,true,4,CORRECTED_SINGLE_ERROR,000000101111100,00000010111
23,5,000001101111100,1010,0000,true,5,CORRECTED_SINGLE_ERROR,000000101111100,00000010111
23,6,000000001111100,0101,0000,true,6,CORRECTED_SINGLE_ERROR,000000101111100,00000010111
23,7,000000111111100,1011,0000,true,7,CORRECTED_SINGLE_ERROR,000000101111100,00000010111
23,8,000000100111100,1100,0000,true,8,CORRECTED_SINGLE_ERROR,000000101111100,00000010111
23,9,000000101011100,0110,0000,true,9,CORRECTED_SINGLE_ERROR,000000101111100,00000010111
23,10,000000101101100,0011,0000,true,10,CORRECTED_SINGLE_ERROR,000000101111100,00000010111
23,11,000000101110100,1000,0000,true,11,CORRECTED_SINGLE_ERROR,000000101111100,00000010111
23,12,000000101111000,0100,0000,true,12,CORRECTED_SINGLE_ERROR,000000101111100,00000010111
23,13,000000101111110,0010,0000,true,13,CORRECTED_SINGLE_ERROR,000000101111100,00000010111
23,14,000000101111101,0001,0000,true,14,CORRECTED_SINGLE_ERROR,000000101111100,00000010111
24,0,100000110001110,1001,0000,true,0,CORRECTED_SINGLE_ERROR,000000110001110,00000011000
24,1,010000110001110,1101,0000,true,1,CORRECTED_SINGLE_ERROR,000000110001110,00000011000
24,2,001000110001110,1111,0000,true,2,CORRECTED_SINGLE_ERROR,000000110001110,00000011000
24,3,000100110001110,1110,0000,true,3,CORRECTED_SINGLE_ERROR,000000110001110,00000011000
24,4,000010110001110,0111,0000,true,4,CORRECTED_SINGLE_ERROR,000000110001110,00000011000
24,5,000001110001110,1010,0000,true,5,CORRECTED_SINGLE_ERROR,000000110001110,00000011000
24,6,000000010001110,0101,0000,true,6,CORRECTED_SINGLE_ERROR,000000110001110,00000011000
24,7,000000100001110,1011,0000,true,7,CORRECTED_SINGLE_ERROR,000000110001110,00000011000
24,8,000000111001110,1100,0000,true,8,CORRECTED_SINGLE_ERROR,000000110001110,00000011000
24,9,000000110101110,0110,0000,true,9,CORRECTED_SINGLE_ERROR,000000110001110,00000011000
24,10,000000110011110,0011,0000,true,10,CORRECTED_SINGLE_ERROR,000000110001110,00000011000
24,11,000000110000110,1000,0000,true,11,CORRECTED_SINGLE_ERROR,000000110001110,00000011000
24,12,000000110001010,0100,0000,true,12,CORRECTED_SINGLE_ERROR,000000110001110,00000011000
24,13,000000110001100,0010,0000,true,13,CORRECTED_SINGLE_ERROR,000000110001110,00000011000
24,14,000000110001111,0001,0000,true,14,CORRECTED_SINGLE_ERROR,000000110001110,00000011000
25,0,100000110011101,1001,0000,true,0,CORRECTED_SINGLE_ERROR,000000110011101,00000011001
25,1,010000110011101,1101,0000,true,1,CORRECTED_SINGLE_ERROR,000000110011101,00000011001
25,2,001000110011101,1111,0000,true,2,CORRECTED_SINGLE_ERROR,000000110011101,00000011001
25,3,000100110011101,1110,0000,true,3,CORRECTED_SINGLE_ERROR,000000110011101,00000011001
25,4,000010110011101,0111,0000,true,4,CORRECTED_SINGLE_ERROR,000000110011101,00000011001
25,5,000001110011101,1010,0000,true,5,CORRECTED_SINGLE_ERROR,000000110011101,00000011001
25,6,000000010011101,0101,0000,true,6,CORRECTED_SINGLE_ERROR,000000110011101,00000011001
25,7,000000100011101,1011,0000,true,7,CORRECTED_SINGLE_ERROR,000000110011101,00000011001
25,8,000000111011101,1100,0000,true,8,CORRECTED_SINGLE_ERROR,000000110011101,00000011001
25,9,000000110111101,0110,0000,true,9,CORRECTED_SINGLE_ERROR,000000110011101,00000011001
25,10,000000110001101,0011,0000,true,10,CORRECTED_SINGLE_ERROR,000000110011101,00000011001
25,11,000000110010101,1000,0000,true,11,CORRECTED_SINGLE_ERROR,000000110011101,00000011001
25,12,000000110011001,0100,0000,true,12,CORRECTED_SINGLE_ERROR,000000110011101,00000011001
25,13,000000110011111,0010,0000,true,13,CORRECTED_SINGLE_ERROR,000000110011101,00000011001
25,14,000000110011100,0001,0000,true,14,CORRECTED_SINGLE_ERROR,000000110011101,00000011001
26,0,100000110101000,1001,0000,true,0,CORRECTED_SINGLE_ERROR,000000110101000,00000011010
26,1,010000110101000,1101,0000,true,1,CORRECTED_SINGLE_ERROR,000000110101000,00000011010
26,2,001000110101000,1111,0000,true,2,CORRECTED_SINGLE_ERROR,000000110101000,00000011010
26,3,000100110101000,1110,0000,true,3,CORRECTED_SINGLE_ERROR,000000110101000,00000011010
26,4,000010110101000,0111,0000,true,4,CORRECTED_SINGLE_ERROR,000000110101000,00000011010
26,5,000001110101000,1010,0000,true,5,CORRECTED_SINGLE_ERROR,000000110101000,00000011010
26,6,000000010101000,0101,0000,true,6,CORRECTED_SINGLE_ERROR,000000110101000,00000011010
26,7,000000100101000,1011,0000,true,7,CORRECTED_SINGLE_ERROR,000000110101000,00000011010
26,8,000000111101000,1100,0000,true,8,CORRECTED_SINGLE_ERROR,000000110101000,00000011010
26,9,000000110001000,0110,0000,true,9,CORRECTED_SINGLE_ERROR,000000110101000,00000011010
26,10,000000110111000,0011,0000,true,10,CORRECTED_SINGLE_ERROR,000000110101000,00000011010
26,11,000000110100000,1000,0000,true,11,CORRECTED_SINGLE_ERROR,000000110101000,00000011010
26,12,000000110101100,0100,0000,true,12,CORRECTED_SINGLE_ERROR,000000110101000,00000011010
26,13,000000110101010,0010,0000,true,13,CORRECTED_SINGLE_ERROR,000000110101000,00000011010
26,14,000000110101001,0001,0000,true,14,CORRECTED_SINGLE_ERROR,000000110101000,00000011010
27,0,100000110111011,1001,0000,true,0,CORRECTED_SINGLE_ERROR,000000110111011,00000011011
27,1,010000110111011,1101,0000,true,1,CORRECTED_SINGLE_ERROR,000000110111011,00000011011
27,2,001000110111011,1111,0000,true,2,CORRECTED_SINGLE_ERROR,000000110111011,00000011011
27,3,000100110111011,1110,0000,true,3,CORRECTED_SINGLE_ERROR,000000110111011,00000011011
27,4,000010110111011,0111,0000,true,4,CORRECTED_SINGLE_ERROR,000000110111011,00000011011
27,5,000001110111011,1010,0000,true,5,CORRECTED_SINGLE_ERROR,000000110111011,00000011011
27,6,000000010111011,0101,0000,true,6,CORRECTED_SINGLE_ERROR,000000110111011,00000011011
27,7,000000100111011,1011,0000,true,7,CORRECTED_SINGLE_ERROR,000000110111011,00000011011
27,8,000000111111011,1100,0000,true,8,CORRECTED_SINGLE_ERROR,000000110111011,00000011011
27,9,000000110011011,0110,0000,true,9,CORRECTED_SINGLE_ERROR,000000110111011,00000011011
27,10,000000110101011,0011,0000,true,10,CORRECTED_SINGLE_ERROR,000000110111011,00000011011
27,11,000000110110011,1000,0000,true,11,CORRECTED_SINGLE_ERROR,000000110111011,00000011011
27,12,000000110111111,0100,0000,true,12,CORRECTED_SINGLE_ERROR,000000110111011,00000011011
27,13,000000110111001,0010,0000,true,13,CORRECTED_SINGLE_ERROR,000000110111011,00000011011
27,14,000000110111010,0001,0000,true,14,CORRECTED_SINGLE_ERROR,000000110111011,00000011011
28,0,100000111000010,1001,0000,true,0,CORRECTED_SINGLE_ERROR,000000111000010,00000011100
28,1,010000111000010,1101,0000,true,1,CORRECTED_SINGLE_ERROR,000000111000010,00000011100
28,2,001000111000010,1111,0000,true,2,CORRECTED_SINGLE_ERROR,000000111000010,00000011100
28,3,000100111000010,1110,0000,true,3,CORRECTED_SINGLE_ERROR,000000111000010,00000011100
28,4,000010111000010,0111,0000,true,4,CORRECTED_SINGLE_ERROR,000000111000010,00000011100
28,5,000001111000010,1010,0000,true,5,CORRECTED_SINGLE_ERROR,000000111000010,00000011100
28,6,000000011000010,0101,0000,true,6,CORRECTED_SINGLE_ERROR,000000111000010,00000011100
28,7,000000101000010,1011,0000,true,7,CORRECTED_SINGLE_ERROR,000000111000010,00000011100
28,8,000000110000010,1100,0000,true,8,CORRECTED_SINGLE_ERROR,000000111000010,00000011100
28,9,000000111100010,0110,0000,true,9,CORRECTED_SINGLE_ERROR,000000111000010,00000011100
28,10,000000111010010,0011,0000,true,10,CORRECTED_SINGLE_ERROR,000000111000010,00000011100
28,11,000000111001010,1000,0000,true,11,CORRECTED_SINGLE_ERROR,000000111000010,00000011100
28,12,000000111000110,0100,0000,true,12,CORRECTED_SINGLE_ERROR,000000111000010,00000011100
28,13,000000111000000,0010,0000,true,13,CORRECTED_SINGLE_ERROR,000000111000010,00000011100
28,14,000000111000011,0001,0000,true,14,CORRECTED_SINGLE_ERROR,000000111000010,00000011100
29,0,100000111010001,1001,0000,true,0,CORRECTED_SINGLE_ERROR,000000111010001,00000011101
29,1,010000111010001,1101,0000,true,1,CORRECTED_SINGLE_ERROR,000000111010001,00000011101
29,2,001000111010001,1111,0000,true,2,CORRECTED_SINGLE_ERROR,000000111010001,00000011101
29,3,000100111010001,1110,0000,true,3,CORRECTED_SINGLE_ERROR,000000111010001,00000011101
29,4,000010111010001,0111,0000,true,4,CORRECTED_SINGLE_ERROR,000000111010001,00000011101
29,5,000001111010001,1010,0000,true,5,CORRECTED_SINGLE_ERROR,000000111010001,00000011101
29,6,000000011010001,0101,0000,true,6,CORRECTED_SINGLE_ERROR,000000111010001,00000011101
29,7,000000101010001,1011,0000,true,7,CORRECTED_SINGLE_ERROR,000000111010001,00000011101
29,8,000000110010001,1100,0000,true,8,CORRECTED_SINGLE_ERROR,000000111010001,00000011101
29,9,000000111110001,0110,0000,true,9,CORRECTED_SINGLE_ERROR,000000111010001,00000011101
29,10,000000111000001,0011,0000,true,10,CORRECTED_SINGLE_ERROR,000000111010001,00000011101
29,11,000000111011001,1000,0000,true,11,CORRECTED_SINGLE_ERROR,000000111010001,00000011101
29,12,000000111010101,0100,0000,true,12,CORRECTED_SINGLE_ERROR,000000111010001,00000011101
29,13,000000111010011,0010,0000,true,13,CORRECTED_SINGLE_ERROR,000000111010001,00000011101
29,14,000000111010000,0001,0000,true,14,CORRECTED_SINGLE_ERROR,000000111010001,00000011101
30,0,100000111100100,1001,0000,true,0,CORRECTED_SINGLE_ERROR,000000111100100,00000011110
30,1,010000111100100,1101,0000,true,1,CORRECTED_SINGLE_ERROR,000000111100100,00000011110
30,2,001000111100100,1111,0000,true,2,CORRECTED_SINGLE_ERROR,000000111100100,00000011110
30,3,000100111100100,1110,0000,true,3,CORRECTED_SINGLE_ERROR,000000111100100,00000011110
30,4,000010111100100,0111,0000,true,4,CORRECTED_SINGLE_ERROR,000000111100100,00000011110
30,5,000001111100100,1010,0000,true,5,CORRECTED_SINGLE_ERROR,000000111100100,00000011110
30,6,000000011100100,0101,0000,true,6,CORRECTED_SINGLE_ERROR,000000111100100,00000011110
30,7,000000101100100,1011,0000,true,7,CORRECTED_SINGLE_ERROR,000000111100100,00000011110
30,8,000000110100100,1100,0000,true,8,CORRECTED_SINGLE_ERROR,000000111100100,00000011110
30,9,000000111000100,0110,0000,true,9,CORRECTED_SINGLE_ERROR,000000111100100,00000011110
30,10,000000111110100,0011,0000,true,10,CORRECTED_SINGLE_ERROR,000000111100100,00000011110
30,11,000000111101100,1000,0000,true,11,CORRECTED_SINGLE_ERROR,000000111100100,00000011110
30,12,000000111100000,0100,0000,true,12,CORRECTED_SINGLE_ERROR,000000111100100,00000011110
30,13,000000111100110,0010,0000,true,13,CORRECTED_SINGLE_ERROR,000000111100100,00000011110
30,14,000000111100101,0001,0000,true,14,CORRECTED_SINGLE_ERROR,000000111100100,00000011110
31,0,100000111110111,1001,0000,true,0,CORRECTED_SINGLE_ERROR,000000111110111,00000011111
31,1,010000111110111,1101,0000,true,1,CORRECTED_SINGLE_ERROR,000000111110111,00000011111
31,2,001000111110111,1111,0000,true,2,CORRECTED_SINGLE_ERROR,000000111110111,00000011111
31,3,000100111110111,1110,0000,true,3,CORRECTED_SINGLE_ERROR,000000111110111,00000011111
31,4,000010111110111,0111,0000,true,4,CORRECTED_SINGLE_ERROR,000000111110111,00000011111
31,5,000001111110111,1010,0000,true,5,CORRECTED_SINGLE_ERROR,000000111110111,00000011111
31,6,000000011110111,0101,0000,true,6,CORRECTED_SINGLE_ERROR,000000111110111,00000011111
31,7,000000101110111,1011,0000,true,7,CORRECTED_SINGLE_ERROR,000000111110111,00000011111
31,8,000000110110111,1100,0000,true,8,CORRECTED_SINGLE_ERROR,000000111110111,00000011111
31,9,000000111010111,0110,0000,true,9,CORRECTED_SINGLE_ERROR,000000111110111,00000011111
31,10,000000111100111,0011,0000,true,10,CORRECTED_SINGLE_ERROR,000000111110111,00000011111
31,11,000000111111111,1000,0000,true,11,CORRECTED_SINGLE_ERROR,000000111110111,00000011111
31,12,000000111110011,0100,0000,true,12,CORRECTED_SINGLE_ERROR,000000111110111,00000011111
31,13,000000111110101,0010,0000,true,13,CORRECTED_SINGLE_ERROR,000000111110111,00000011111
31,14,000000111110110,0001,0000,true,14,CORRECTED_SINGLE_ERROR,000000111110111,00000011111
32,0,100001000001010,1001,0000,true,0,CORRECTED_SINGLE_ERROR,000001000001010,00000100000
32,1,010001000001010,1101,0000,true,1,CORRECTED_SINGLE_ERROR,000001000001010,00000100000
32,2,001001000001010,1111,0000,true,2,CORRECTED_SINGLE_ERROR,000001000001010,00000100000
32,3,000101000001010,1110,0000,true,3,CORRECTED_SINGLE_ERROR,000001000001010,00000100000
32,4,000011000001010,0111,0000,true,4,CORRECTED_SINGLE_ERROR,000001000001010,00000100000
32,5,000000000001010,1010,0000,true,5,CORRECTED_SINGLE_ERROR,000001000001010,00000100000
32,6,000001100001010,0101,0000,true,6,CORRECTED_SINGLE_ERROR,000001000001010,00000100000
32,7,000001010001010,1011,0000,true,7,CORRECTED_SINGLE_ERROR,000001000001010,00000100000
32,8,000001001001010,1100,0000,true,8,CORRECTED_SINGLE_ERROR,000001000001010,00000100000
32,9,000001000101010,0110,0000,true,9,CORRECTED_SINGLE_ERROR,000001000001010,00000100000
32,10,000001000011010,0011,0000,true,10,CORRECTED_SINGLE_ERROR,000001000001010,00000100000
32,11,000001000000010,1000,0000,true,11,CORRECTED_SINGLE_ERROR,000001000001010,00000100000
32,12,000001000001110,0100,0000,true,12,CORRECTED_SINGLE_ERROR,000001000001010,00000100000
32,13,000001000001000,0010,0000,true,13,CORRECTED_SINGLE_ERROR,000001000001010,00000100000
32,14,000001000001011,0001,0000,true,14,CORRECTED_SINGLE_ERROR,000001000001010,00000100000
33,0,100001000011001,1001,0000,true,0,CORRECTED_SINGLE_ERROR,000001000011001,00000100001
33,1,010001000011001,1101,0000,true,1,CORRECTED_SINGLE_ERROR,000001000011001,00000100001
33,2,001001000011001,1111,0000,true,2,CORRECTED_SINGLE_ERROR,000001000011001,00000100001
33,3,000101000011001,1110,0000,true,3,CORRECTED_SINGLE_ERROR,000001000011001,00000100001
33,4,000011000011001,0111,0000,true,4,CORRECTED_SINGLE_ERROR,000001000011001,00000100001
33,5,000000000011001,1010,0000,true,5,CORRECTED_SINGLE_ERROR,000001000011001,00000100001
33,6,000001100011001,0101,0000,true,6,CORRECTED_SINGLE_ERROR,000001000011001,00000100001
33,7,000001010011001,1011,0000,true,7,CORRECTED_SINGLE_ERROR,000001000011001,00000100001
