messageIndex,messageBits,receivedBits,syndromeBefore,syndromeAfter,lookupHit,correctedPosition,status,correctedCodeword,decodedMessage
1540,11000000100,110000001001000,0000,0000,false,-1,NO_ERROR,110000001001000,11000000100
1541,11000000101,110000001011011,0000,0000,false,-1,NO_ERROR,110000001011011,11000000101
1542,11000000110,110000001101110,0000,0000,false,-1,NO_ERROR,110000001101110,11000000110
1543,11000000111,110000001111101,0000,0000,false,-1,NO_ERROR,110000001111101,11000000111
1544,11000001000,110000010001111,0000,0000,false,-1,NO_ERROR,110000010001111,11000001000
1545,11000001001,110000010011100,0000,0000,false,-1,NO_ERROR,110000010011100,11000001001
1546,11000001010,110000010101001,0000,0000,false,-1,NO_ERROR,110000010101001,11000001010
1547,11000001011,110000010111010,0000,0000,false,-1,NO_ERROR,110000010111010,11000001011
1548,11000001100,110000011000011,0000,0000,false,-1,NO_ERROR,110000011000011,11000001100
1549,11000001101,110000011010000,0000,0000,false,-1,NO_ERROR,110000011010000,11000001101
1550,11000001110,110000011100101,0000,0000,false,-1,NO_ERROR,110000011100101,11000001110
1551,11000001111,110000011110110,0000,0000,false,-1,NO_ERROR,110000011110110,11000001111
1552,11000010000,110000100000001,0000,0000,false,-1,NO_ERROR,110000100000001,11000010000
1553,11000010001,110000100010010,0000,0000,false,-1,NO_ERROR,110000100010010,11000010001
1554,11000010010,110000100100111,0000,0000,false,-1,NO_ERROR,110000100100111,11000010010
1555,11000010011,110000100110100,0000,0000,false,-1,NO_ERROR,110000100110100,11000010011
1556,11000010100,110000101001101,0000,0000,false,-1,NO_ERROR,110000101001101,11000010100
1557,11000010101,110000101011110,0000,0000,false,-1,NO_ERROR,110000101011110,11000010101
1558,11000010110,110000101101011,0000,0000,false,-1,NO_ERROR,110000101101011,11000010110
1559,11000010111,110000101111000,0000,0000,false,-1,NO_ERROR,110000101111000,11000010111
1560,11000011000,110000110001010,0000,0000,false,-1,NO_ERROR,110000110001010,11000011000
1561,11000011001,110000110011001,0000,0000,false,-1,NO_ERROR,110000110011001,11000011001
1562,11000011010,110000110101100,0000,0000,false,-1,NO_ERROR,110000110101100,11000011010
1563,11000011011,110000110111111,0000,0000,false,-1,NO_ERROR,110000110111111,11000011011
1564,11000011100,110000111000110,0000,0000,false,-1,NO_ERROR,110000111000110,11000011100
1565,11000011101,110000111010101,0000,0000,false,-1,NO_ERROR,110000111010101,11000011101
1566,11000011110,110000111100000,0000,0000,false,-1,NO_ERROR,110000111100000,11000011110
1567,11000011111,110000111110011,0000,0000,false,-1,NO_ERROR,110000111110011,11000011111
1568,11000100000,110001000001110,0000,0000,false,-1,NO_ERROR,110001000001110,11000100000
1569,11000100001,110001000011101,0000,0000,false,-1,NO_ERROR,110001000011101,11000100001
1570,11000100010,110001000101000,0000,0000,false,-1,NO_ERROR,110001000101000,11000100010
1571,11000100011,110001000111011,0000,0000,false,-1,NO_ERROR,110001000111011,11000100011
1572,11000100100,110001001000010,0000,0000,false,-1,NO_ERROR,110001001000010,11000100100
1573,11000100101,110001001010001,0000,0000,false,-1,NO_ERROR,110001001010001,11000100101
1574,11000100110,110001001100100,0000,0000,false,-1,NO_ERROR,110001001100100,11000100110
1575,11000100111,110001001110111,0000,0000,false,-1,NO_ERROR,110001001110111,11000100111
1576,11000101000,110001010000101,0000,0000,false,-1,NO_ERROR,110001010000101,11000101000
1577,11000101001,110001010010110,0000,0000,false,-1,NO_ERROR,110001010010110,11000101001
1578,11000101010,110001010100011,0000,0000,false,-1,NO_ERROR,110001010100011,11000101010
1579,11000101011,110001010110000,0000,0000,false,-1,NO_ERROR,110001010110000,11000101011
1580,11000101100,110001011001001,0000,0000,false,-1,NO_ERROR,110001011001001,11000101100
1581,11000101101,110001011011010,0000,0000,false,-1,NO_ERROR,110001011011010,11000101101
1582,11000101110,110001011101111,0000,0000,false,-1,NO_ERROR,110001011101111,11000101110
1583,11000101111,110001011111100,0000,0000,false,-1,NO_ERROR,110001011111100,11000101111
1584,11000110000,110001100001011,0000,0000,false,-1,NO_ERROR,110001100001011,11000110000
1585,11000110001,110001100011000,0000,0000,false,-1,NO_ERROR,110001100011000,11000110001
1586,11000110010,110001100101101,0000,0000,false,-1,NO_ERROR,110001100101101,11000110010
1587,11000110011,110001100111110,0000,0000,false,-1,NO_ERROR,110001100111110,11000110011
1588,11000110100,110001101000111,0000,0000,false,-1,NO_ERROR,110001101000111,11000110100
1589,11000110101,110001101010100,0000,0000,false,-1,NO_ERROR,110001101010100,11000110101
1590,11000110110,110001101100001,0000,0000,false,-1,NO_ERROR,110001101100001,11000110110
1591,11000110111,110001101110010,0000,0000,false,-1,NO_ERROR,110001101110010,11000110111
1592,11000111000,110001110000000,0000,0000,false,-1,NO_ERROR,110001110000000,11000111000
1593,11000111001,110001110010011,0000,0000,false,-1,NO_ERROR,110001110010011,11000111001
1594,11000111010,110001110100110,0000,0000,false,-1,NO_ERROR,110001110100110,11000111010
1595,11000111011,110001110110101,0000,0000,false,-1,NO_ERROR,110001110110101,11000111011
1596,11000111100,110001111001100,0000,0000,false,-1,NO_ERROR,110001111001100,11000111100
1597,11000111101,110001111011111,0000,0000,false,-1,NO_ERROR,110001111011111,11000111101
1598,11000111110,110001111101010,0000,0000,false,-1,NO_ERROR,110001111101010,11000111110
1599,11000111111,110001111111001,0000,0000,false,-1,NO_ERROR,110001111111001,11000111111
1600,11001000000,110010000000011,0000,0000,false,-1,NO_ERROR,110010000000011,11001000000
1601,11001000001,110010000010000,0000,0000,false,-1,NO_ERROR,110010000010000,11001000001
1602,11001000010,110010000100101,0000,0000,false,-1,NO_ERROR,110010000100101,11001000010
1603,11001000011,110010000110110,0000,0000,false,-1,NO_ERROR,110010000110110,11001000011
1604,11001000100,110010001001111,0000,0000,false,-1,NO_ERROR,110010001001111,11001000100
1605,11001000101,110010001011100,0000,0000,false,-1,NO_ERROR,110010001011100,11001000101
1606,11001000110,110010001101001,0000,0000,false,-1,NO_ERROR,110010001101001,11001000110
1607,11001000111,110010001111010,0000,0000,false,-1,NO_ERROR,110010001111010,11001000111
1608,11001001000,110010010001000,0000,0000,false,-1,NO_ERROR,110010010001000,11001001000
1609,11001001001,110010010011011,0000,0000,false,-1,NO_ERROR,110010010011011,11001001001
1610,11001001010,110010010101110,0000,0000,false,-1,NO_ERROR,110010010101110,11001001010
1611,11001001011,110010010111101,0000,0000,false,-1,NO_ERROR,110010010111101,11001001011
1612,11001001100,110010011000100,0000,0000,false,-1,NO_ERROR,110010011000100,11001001100
1613,11001001101,110010011010111,0000,0000,false,-1,NO_ERROR,110010011010111,11001001101
1614,11001001110,110010011100010,0000,0000,false,-1,NO_ERROR,110010011100010,11001001110
1615,11001001111,110010011110001,0000,0000,false,-1,NO_ERROR,110010011110001,11001001111
1616,11001010000,110010100000110,0000,0000,false,-1,NO_ERROR,110010100000110,11001010000
1617,11001010001,110010100010101,0000,0000,false,-1,NO_ERROR,110010100010101,11001010001
1618,11001010010,110010100100000,0000,0000,false,-1,NO_ERROR,110010100100000,11001010010
1619,11001010011,110010100110011,0000,0000,false,-1,NO_ERROR,110010100110011,11001010011
1620,11001010100,110010101001010,0000,0000,false,-1,NO_ERROR,110010101001010,11001010100
1621,11001010101,110010101011001,0000,0000,false,-1,NO_ERROR,110010101011001,11001010101
1622,11001010110,110010101101100,0000,0000,false,-1,NO_ERROR,110010101101100,11001010110
1623,11001010111,110010101111111,0000,0000,false,-1,NO_ERROR,110010101111111,11001010111
1624,11001011000,110010110001101,0000,0000,false,-1,NO_ERROR,110010110001101,11001011000
1625,11001011001,110010110011110,0000,0000,false,-1,NO_ERROR,110010110011110,11001011001
1626,11001011010,110010110101011,0000,0000,false,-1,NO_ERROR,110010110101011,11001011010
1627,11001011011,110010110111000,0000,0000,false,-1,NO_ERROR,110010110111000,11001011011
1628,11001011100,110010111000001,0000,0000,false,-1,NO_ERROR,110010111000001,11001011100
1629,11001011101,110010111010010,0000,0000,false,-1,NO_ERROR,110010111010010,11001011101
1630,11001011110,110010111100111,0000,0000,false,-1,NO_ERROR,110010111100111,11001011110
1631,11001011111,110010111110100,0000,0000,false,-1,NO_ERROR,110010111110100,11001011111
1632,11001100000,110011000001001,0000,0000,false,-1,NO_ERROR,110011000001001,11001100000
1633,11001100001,110011000011010,0000,0000,false,-1,NO_ERROR,110011000011010,11001100001
1634,11001100010,110011000101111,0000,0000,false,-1,NO_ERROR,110011000101111,11001100010
1635,11001100011,110011000111100,0000,0000,false,-1,NO_ERROR,110011000111100,11001100011
1636,11001100100,110011001000101,0000,0000,false,-1,NO_ERROR,110011001000101,11001100100
1637,11001100101,110011001010110,0000,0000,false,-1,NO_ERROR,110011001010110,11001100101
1638,11001100110,110011001100011,0000,0000,false,-1,NO_ERROR,110011001100011,11001100110
1639,11001100111,110011001110000,0000,0000,false,-1,NO_ERROR,110011001110000,11001100111
1640,11001101000,110011010000010,0000,0000,false,-1,NO_ERROR,110011010000010,11001101000
1641,11001101001,110011010010001,0000,0000,false,-1,NO_ERROR,110011010010001,11001101001
1642,11001101010,110011010100100,0000,0000,false,-1,NO_ERROR,110011010100100,11001101010
1643,11001101011,110011010110111,0000,0000,false,-1,NO_ERROR,110011010110111,11001101011
1644,11001101100,110011011001110,0000,0000,false,-1,NO_ERROR,110011011001110,11001101100
1645,11001101101,110011011011101,0000,0000,false,-1,NO_ERROR,110011011011101,11001101101
1646,11001101110,110011011101000,0000,0000,false,-1,NO_ERROR,110011011101000,11001101110
1647,11001101111,110011011111011,0000,0000,false,-1,NO_ERROR,110011011111011,11001101111
1648,11001110000,110011100001100,0000,0000,false,-1,NO_ERROR,110011100001100,11001110000
1649,11001110001,110011100011111,0000,0000,false,-1,NO_ERROR,110011100011111,11001110001
1650,11001110010,110011100101010,0000,0000,false,-1,NO_ERROR,110011100101010,11001110010
1651,11001110011,110011100111001,0000,0000,false,-1,NO_ERROR,110011100111001,11001110011
1652,11001110100,110011101000000,0000,0000,false,-1,NO_ERROR,110011101000000,11001110100
1653,11001110101,110011101010011,0000,0000,false,-1,NO_ERROR,110011101010011,11001110101
1654,11001110110,110011101100110,0000,0000,false,-1,NO_ERROR,110011101100110,11001110110
1655,11001110111,110011101110101,0000,0000,false,-1,NO_ERROR,110011101110101,11001110111
1656,11001111000,110011110000111,0000,0000,false,-1,NO_ERROR,110011110000111,11001111000
1657,11001111001,110011110010100,0000,0000,false,-1,NO_ERROR,110011110010100,11001111001
1658,11001111010,110011110100001,0000,0000,false,-1,NO_ERROR,110011110100001,11001111010
1659,11001111011,110011110110010,0000,0000,false,-1,NO_ERROR,110011110110010,11001111011
1660,11001111100,110011111001011,0000,0000,false,-1,NO_ERROR,110011111001011,11001111100
1661,11001111101,110011111011000,0000,0000,false,-1,NO_ERROR,110011111011000,11001111101
1662,11001111110,110011111101101,0000,0000,false,-1,NO_ERROR,110011111101101,11001111110
1663,11001111111,110011111111110,0000,0000,false,-1,NO_ERROR,110011111111110,11001111111
1664,11010000000,110100000001010,0000,0000,false,-1,NO_ERROR,110100000001010,11010000000
1665,11010000001,110100000011001,0000,0000,false,-1,NO_ERROR,110100000011001,11010000001
1666,11010000010,110100000101100,0000,0000,false,-1,NO_ERROR,110100000101100,11010000010
1667,11010000011,110100000111111,0000,0000,false,-1,NO_ERROR,110100000111111,11010000011
1668,11010000100,110100001000110,0000,0000,false,-1,NO_ERROR,110100001000110,11010000100
1669,11010000101,110100001010101,0000,0000,false,-1,NO_ERROR,110100001010101,11010000101
1670,11010000110,110100001100000,0000,0000,false,-1,NO_ERROR,110100001100000,11010000110
1671,11010000111,110100001110011,0000,0000,false,-1,NO_ERROR,110100001110011,11010000111
1672,11010001000,110100010000001,0000,0000,false,-1,NO_ERROR,110100010000001,11010001000
1673,11010001001,110100010010010,0000,0000,false,-1,NO_ERROR,110100010010010,11010001001
1674,11010001010,110100010100111,0000,0000,false,-1,NO_ERROR,110100010100111,11010001010
1675,11010001011,110100010110100,0000,0000,false,-1,NO_ERROR,110100010110100,11010001011
1676,11010001100,110100011001101,0000,0000,false,-1,NO_ERROR,110100011001101,11010001100
1677,11010001101,110100011011110,0000,0000,false,-1,NO_ERROR,110100011011110,11010001101
1678,11010001110,110100011101011,0000,0000,false,-1,NO_ERROR,110100011101011,11010001110
1679,11010001111,110100011111000,0000,0000,false,-1,NO_ERROR,110100011111000,11010001111
1680,11010010000,110100100001111,0000,0000,false,-1,NO_ERROR,110100100001111,11010010000
1681,11010010001,110100100011100,0000,0000,false,-1,NO_ERROR,110100100011100,11010010001
1682,11010010010,110100100101001,0000,0000,false,-1,NO_ERROR,110100100101001,11010010010
1683,11010010011,110100100111010,0000,0000,false,-1,NO_ERROR,110100100111010,11010010011
1684,11010010100,110100101000011,0000,0000,false,-1,NO_ERROR,110100101000011,11010010100
1685,11010010101,110100101010000,0000,0000,false,-1,NO_ERROR,110100101010000,11010010101
1686,11010010110,110100101100101,0000,0000,false,-1,NO_ERROR,110100101100101,11010010110
1687,11010010111,110100101110110,0000,0000,false,-1,NO_ERROR,110100101110110,11010010111
1688,11010011000,110100110000100,0000,0000,false,-1,NO_ERROR,110100110000100,11010011000
1689,11010011001,110100110010111,0000,0000,false,-1,NO_ERROR,110100110010111,11010011001
1690,11010011010,110100110100010,0000,0000,false,-1,NO_ERROR,110100110100010,11010011010
1691,11010011011,110100110110001,0000,0000,false,-1,NO_ERROR,110100110110001,11010011011
1692,11010011100,110100111001000,0000,0000,false,-1,NO_ERROR,110100111001000,11010011100
1693,11010011101,110100111011011,0000,0000,false,-1,NO_ERROR,110100111011011,11010011101
1694,11010011110,110100111101110,0000,0000,false,-1,NO_ERROR,110100111101110,11010011110
1695,11010011111,110100111111101,0000,0000,false,-1,NO_ERROR,110100111111101,11010011111
1696,11010100000,110101000000000,0000,0000,false,-1,NO_ERROR,110101000000000,11010100000
1697,11010100001,110101000010011,0000,0000,false,-1,NO_ERROR,110101000010011,11010100001
1698,11010100010,110101000100110,0000,0000,false,-1,NO_ERROR,110101000100110,11010100010
1699,11010100011,110101000110101,0000,0000,false,-1,NO_ERROR,110101000110101,11010100011
1700,11010100100,110101001001100,0000,0000,false,-1,NO_ERROR,110101001001100,11010100100
1701,11010100101,110101001011111,0000,0000,false,-1,NO_ERROR,110101001011111,11010100101
1702,11010100110,110101001101010,0000,0000,false,-1,NO_ERROR,110101001101010,11010100110
1703,11010100111,110101001111001,0000,0000,false,-1,NO_ERROR,110101001111001,11010100111
1704,11010101000,110101010001011,0000,0000,false,-1,NO_ERROR,110101010001011,11010101000
1705,11010101001,110101010011000,0000,0000,false,-1,NO_ERROR,110101010011000,11010101001
1706,11010101010,110101010101101,0000,0000,false,-1,NO_ERROR,110101010101101,11010101010
1707,11010101011,110101010111110,0000,0000,false,-1,NO_ERROR,110101010111110,11010101011
1708,11010101100,110101011000111,0000,0000,false,-1,NO_ERROR,110101011000111,11010101100
1709,11010101101,110101011010100,0000,0000,false,-1,NO_ERROR,110101011010100,11010101101
1710,11010101110,110101011100001,0000,0000,false,-1,NO_ERROR,110101011100001,11010101110
1711,11010101111,110101011110010,0000,0000,false,-1,NO_ERROR,110101011110010,11010101111
1712,11010110000,110101100000101,0000,0000,false,-1,NO_ERROR,110101100000101,11010110000
1713,11010110001,110101100010110,0000,0000,false,-1,NO_ERROR,110101100010110,11010110001
1714,11010110010,110101100100011,0000,0000,false,-1,NO_ERROR,110101100100011,11010110010
1715,11010110011,110101100110000,0000,0000,false,-1,NO_ERROR,110101100110000,11010110011
1716,11010110100,110101101001001,0000,0000,false,-1,NO_ERROR,110101101001001,11010110100
1717,11010110101,110101101011010,0000,0000,false,-1,NO_ERROR,110101101011010,11010110101
1718,11010110110,110101101101111,0000,0000,false,-1,NO_ERROR,110101101101111,11010110110
1719,11010110111,110101101111100,0000,0000,false,-1,NO_ERROR,110101101111100,11010110111
1720,11010111000,110101110001110,0000,0000,false,-1,NO_ERROR,110101110001110,11010111000
1721,11010111001,110101110011101,0000,0000,false,-1,NO_ERROR,110101110011101,11010111001
1722,11010111010,110101110101000,0000,0000,false,-1,NO_ERROR,110101110101000,11010111010
1723,11010111011,110101110111011,0000,0000,false,-1,NO_ERROR,110101110111011,11010111011
1724,11010111100,110101111000010,0000,0000,false,-1,NO_ERROR,110101111000010,11010111100
1725,11010111101,110101111010001,0000,0000,false,-1,NO_ERROR,110101111010001,11010111101
1726,11010111110,110101111100100,0000,0000,false,-1,NO_ERROR,110101111100100,11010111110
1727,11010111111,110101111110111,0000,0000,false,-1,NO_ERROR,110101111110111,11010111111
1728,11011000000,110110000001101,0000,0000,false,-1,NO_ERROR,110110000001101,11011000000
1729,11011000001,110110000011110,0000,0000,false,-1,NO_ERROR,110110000011110,11011000001
1730,11011000010,110110000101011,0000,0000,false,-1,NO_ERROR,110110000101011,11011000010
1731,11011000011,110110000111000,0000,0000,false,-1,NO_ERROR,110110000111000,11011000011
1732,11011000100,110110001000001,0000,0000,false,-1,NO_ERROR,110110001000001,11011000100
1733,11011000101,110110001010010,0000,0000,false,-1,NO_ERROR,110110001010010,11011000101
1734,11011000110,110110001100111,0000,0000,false,-1,NO_ERROR,110110001100111,11011000110
1735,11011000111,110110001110100,0000,0000,false,-1,NO_ERROR,110110001110100,11011000111
1736,11011001000,110110010000110,0000,0000,false,-1,NO_ERROR,110110010000110,11011001000
1737,11011001001,110110010010101,0000,0000,false,-1,NO_ERROR,110110010010101,11011001001
1738,11011001010,110110010100000,0000,0000,false,-1,NO_ERROR,110110010100000,11011001010
1739,11011001011,110110010110011,0000,0000,false,-1,NO_ERROR,110110010110011,11011001011
1740,11011001100,110110011001010,0000,0000,false,-1,NO_ERROR,110110011001010,11011001100
1741,11011001101,110110011011001,0000,0000,false,-1,NO_ERROR,110110011011001,11011001101
1742,11011001110,110110011101100,0000,0000,false,-1,NO_ERROR,110110011101100,11011001110
1743,11011001111,110110011111111,0000,0000,false,-1,NO_ERROR,110110011111111,11011001111
1744,11011010000,110110100001000,0000,0000,false,-1,NO_ERROR,110110100001000,11011010000
1745,11011010001,110110100011011,0000,0000,false,-1,NO_ERROR,110110100011011,11011010001
1746,11011010010,110110100101110,0000,0000,false,-1,NO_ERROR,110110100101110,11011010010
1747,11011010011,110110100111101,0000,0000,false,-1,NO_ERROR,110110100111101,11011010011
1748,11011010100,110110101000100,0000,0000,false,-1,NO_ERROR,110110101000100,11011010100
1749,11011010101,110110101010111,0000,0000,false,-1,NO_ERROR,110110101010111,11011010101
1750,11011010110,110110101100010,0000,0000,false,-1,NO_ERROR,110110101100010,11011010110
1751,11011010111,110110101110001,0000,0000,false,-1,NO_ERROR,110110101110001,11011010111
1752,11011011000,110110110000011,0000,0000,false,-1,NO_ERROR,110110110000011,11011011000
1753,11011011001,110110110010000,0000,0000,false,-1,NO_ERROR,110110110010000,11011011001
1754,11011011010,110110110100101,0000,0000,false,-1,NO_ERROR,110110110100101,11011011010
1755,11011011011,110110110110110,0000,0000,false,-1,NO_ERROR,110110110110110,11011011011
1756,11011011100,110110111001111,0000,0000,false,-1,NO_ERROR,110110111001111,11011011100
1757,11011011101,110110111011100,0000,0000,false,-1,NO_ERROR,110110111011100,11011011101
1758,11011011110,110110111101001,0000,0000,false,-1,NO_ERROR,110110111101001,11011011110
1759,11011011111,110110111111010,0000,0000,false,-1,NO_ERROR,110110111111010,11011011111
1760,11011100000,110111000000111,0000,0000,false,-1,NO_ERROR,110111000000111,11011100000
1761,11011100001,110111000010100,0000,0000,false,-1,NO_ERROR,110111000010100,11011100001
1762,11011100010,110111000100001,0000,0000,false,-1,NO_ERROR,110111000100001,11011100010
1763,11011100011,110111000110010,0000,0000,false,-1,NO_ERROR,110111000110010,11011100011
1764,11011100100,110111001001011,0000,0000,false,-1,NO_ERROR,110111001001011,11011100100
1765,11011100101,110111001011000,0000,0000,false,-1,NO_ERROR,110111001011000,11011100101
1766,11011100110,110111001101101,0000,0000,false,-1,NO_ERROR,110111001101101,11011100110
1767,11011100111,110111001111110,0000,0000,false,-1,NO_ERROR,110111001111110,11011100111
1768,11011101000,110111010001100,0000,0000,false,-1,NO_ERROR,110111010001100,11011101000
1769,11011101001,110111010011111,0000,0000,false,-1,NO_ERROR,110111010011111,11011101001
1770,11011101010,110111010101010,0000,0000,false,-1,NO_ERROR,110111010101010,11011101010
1771,11011101011,110111010111001,0000,0000,false,-1,NO_ERROR,110111010111001,11011101011
1772,11011101100,110111011000000,0000,0000,false,-1,NO_ERROR,110111011000000,11011101100
1773,11011101101,110111011010011,0000,0000,false,-1,NO_ERROR,110111011010011,11011101101
1774,11011101110,110111011100110,0000,0000,false,-1,NO_ERROR,110111011100110,11011101110
1775,11011101111,110111011110101,0000,0000,false,-1,NO_ERROR,110111011110101,11011101111
1776,11011110000,110111100000010,0000,0000,false,-1,NO_ERROR,110111100000010,11011110000
1777,11011110001,110111100010001,0000,0000,false,-1,NO_ERROR,110111100010001,11011110001
1778,11011110010,110111100100100,0000,0000,false,-1,NO_ERROR,110111100100100,11011110010
1779,11011110011,110111100110111,0000,0000,false,-1,NO_ERROR,110111100110111,11011110011
1780,11011110100,110111101001110,0000,0000,false,-1,NO_ERROR,110111101001110,11011110100
1781,11011110101,110111101011101,0000,0000,false,-1,NO_ERROR,110111101011101,11011110101
1782,11011110110,110111101101000,0000,0000,false,-1,NO_ERROR,110111101101000,11011110110
1783,11011110111,110111101111011,0000,0000,false,-1,NO_ERROR,110111101111011,11011110111
1784,11011111000,110111110001001,0000,0000,false,-1,NO_ERROR,110111110001001,11011111000
1785,11011111001,110111110011010,0000,0000,false,-1,NO_ERROR,110111110011010,11011111001
1786,11011111010,110111110101111,0000,0000,false,-1,NO_ERROR,110111110101111,11011111010
1787,11011111011,110111110111100,0000,0000,false,-1,NO_ERROR,110111110111100,11011111011
1788,11011111100,110111111000101,0000,0000,false,-1,NO_ERROR,110111111000101,11011111100
1789,11011111101,110111111010110,0000,0000,false,-1,NO_ERROR,110111111010110,11011111101
1790,11011111110,110111111100011,0000,0000,false,-1,NO_ERROR,110111111100011,11011111110
1791,11011111111,110111111110000,0000,0000,false,-1,NO_ERROR,110111111110000,11011111111
1792,11100000000,111000000001011,0000,0000,false,-1,NO_ERROR,111000000001011,11100000000
1793,11100000001,111000000011000,0000,0000,false,-1,NO_ERROR,111000000011000,11100000001
1794,11100000010,111000000101101,0000,0000,false,-1,NO_ERROR,111000000101101,11100000010
1795,11100000011,111000000111110,0000,0000,false,-1,NO_ERROR,111000000111110,11100000011
1796,11100000100,111000001000111,0000,0000,false,-1,NO_ERROR,111000001000111,11100000100
1797,11100000101,111000001010100,0000,0000,false,-1,NO_ERROR,111000001010100,11100000101
1798,11100000110,111000001100001,0000,0000,false,-1,NO_ERROR,111000001100001,11100000110
1799,11100000111,111000001110010,0000,0000,false,-1,NO_ERROR,111000001110010,11100000111
1800,11100001000,111000010000000,0000,0000,false,-1,NO_ERROR,111000010000000,11100001000
1801,11100001001,111000010010011,0000,0000,false,-1,NO_ERROR,111000010010011,11100001001
1802,11100001010,111000010100110,0000,0000,false,-1,NO_ERROR,111000010100110,11100001010
1803,11100001011,111000010110101,0000,0000,false,-1,NO_ERROR,111000010110101,11100001011
1804,11100001100,111000011001100,0000,0000,false,-1,NO_ERROR,111000011001100,11100001100
1805,11100001101,111000011011111,0000,0000,false,-1,NO_ERROR,111000011011111,11100001101
1806,11100001110,111000011101010,0000,0000,false,-1,NO_ERROR,111000011101010,11100001110
1807,11100001111,111000011111001,0000,0000,false,-1,NO_ERROR,111000011111001,11100001111
1808,11100010000,111000100001110,0000,0000,false,-1,NO_ERROR,111000100001110,11100010000
1809,11100010001,111000100011101,0000,0000,false,-1,NO_ERROR,111000100011101,11100010001
1810,11100010010,111000100101000,0000,0000,false,-1,NO_ERROR,111000100101000,11100010010
1811,11100010011,111000100111011,0000,0000,false,-1,NO_ERROR,111000100111011,11100010011
1812,11100010100,111000101000010,0000,0000,false,-1,NO_ERROR,111000101000010,11100010100
1813,11100010101,111000101010001,0000,0000,false,-1,NO_ERROR,111000101010001,11100010101
1814,11100010110,111000101100100,0000,0000,false,-1,NO_ERROR,111000101100100,11100010110
1815,11100010111,111000101110111,0000,0000,false,-1,NO_ERROR,111000101110111,11100010111
1816,11100011000,111000110000101,0000,0000,false,-1,NO_ERROR,111000110000101,11100011000
1817,11100011001,111000110010110,0000,0000,false,-1,NO_ERROR,111000110010110,11100011001
1818,11100011010,111000110100011,0000,0000,false,-1,NO_ERROR,111000110100011,11100011010
1819,11100011011,111000110110000,0000,0000,false,-1,NO_ERROR,111000110110000,11100011011
1820,11100011100,111000111001001,0000,0000,false,-1,NO_ERROR,111000111001001,11100011100
1821,11100011101,111000111011010,0000,0000,false,-1,NO_ERROR,111000111011010,11100011101
1822,11100011110,111000111101111,0000,0000,false,-1,NO_ERROR,111000111101111,11100011110
1823,11100011111,111000111111100,0000,0000,false,-1,NO_ERROR,111000111111100,11100011111
1824,11100100000,111001000000001,0000,0000,false,-1,NO_ERROR,111001000000001,11100100000
1825,11100100001,111001000010010,0000,0000,false,-1,NO_ERROR,111001000010010,11100100001
1826,11100100010,111001000100111,0000,0000,false,-1,NO_ERROR,111001000100111,11100100010
1827,11100100011,111001000110100,0000,0000,false,-1,NO_ERROR,111001000110100,11100100011
1828,11100100100,111001001001101,0000,0000,false,-1,NO_ERROR,111001001001101,11100100100
1829,11100100101,111001001011110,0000,0000,false,-1,NO_ERROR,111001001011110,11100100101
1830,11100100110,111001001101011,0000,0000,false,-1,NO_ERROR,111001001101011,11100100110
1831,11100100111,111001001111000,0000,0000,false,-1,NO_ERROR,111001001111000,11100100111
1832,11100101000,111001010001010,0000,0000,false,-1,NO_ERROR,111001010001010,11100101000
1833,11100101001,111001010011001,0000,0000,false,-1,NO_ERROR,111001010011001,11100101001
1834,11100101010,111001010101100,0000,0000,false,-1,NO_ERROR,111001010101100,11100101010
1835,11100101011,111001010111111,0000,0000,false,-1,NO_ERROR,111001010111111,11100101011
1836,11100101100,111001011000110,0000,0000,false,-1,NO_ERROR,111001011000110,11100101100
1837,11100101101,111001011010101,0000,0000,false,-1,NO_ERROR,111001011010101,11100101101
1838,11100101110,111001011100000,0000,0000,false,-1,NO_ERROR,111001011100000,11100101110
1839,11100101111,111001011110011,0000,0000,false,-1,NO_ERROR,111001011110011,11100101111
1840,11100110000,111001100000100,0000,0000,false,-1,NO_ERROR,111001100000100,11100110000
1841,11100110001,111001100010111,0000,0000,false,-1,NO_ERROR,111001100010111,11100110001
1842,11100110010,111001100100010,0000,0000,false,-1,NO_ERROR,111001100100010,11100110010
1843,11100110011,111001100110001,0000,0000,false,-1,NO_ERROR,111001100110001,11100110011
1844,11100110100,111001101001000,0000,0000,false,-1,NO_ERROR,111001101001000,11100110100
1845,11100110101,111001101011011,0000,0000,false,-1,NO_ERROR,111001101011011,11100110101
1846,11100110110,111001101101110,0000,0000,false,-1,NO_ERROR,111001101101110,11100110110
1847,11100110111,111001101111101,0000,0000,false,-1,NO_ERROR,111001101111101,11100110111
1848,11100111000,111001110001111,0000,0000,false,-1,NO_ERROR,111001110001111,11100111000
1849,11100111001,111001110011100,0000,0000,false,-1,NO_ERROR,111001110011100,11100111001
1850,11100111010,111001110101001,0000,0000,false,-1,NO_ERROR,111001110101001,11100111010
1851,11100111011,111001110111010,0000,0000,false,-1,NO_ERROR,111001110111010,11100111011
1852,11100111100,111001111000011,0000,0000,false,-1,NO_ERROR,111001111000011,11100111100
1853,11100111101,111001111010000,0000,0000,false,-1,NO_ERROR,111001111010000,11100111101
1854,11100111110,111001111100101,0000,0000,false,-1,NO_ERROR,111001111100101,11100111110
1855,11100111111,111001111110110,0000,0000,false,-1,NO_ERROR,111001111110110,11100111111
