"schemaVersion","stage","caseName","organization","decoderType","payloadLength","encodedLength","frameRate","esN0Db","ebn0Db","ebn0Linear","noiseSigma","noiseVariance","globalSeed","noisePolicyVersion","snrIndex","frameStart","requestedFrameCount","logicalFrameCount","processedFrames","processedPayloadBits","channelHardBitErrors","channelHardFrameErrors","decodedBitErrors","decodedFrameErrors","BER","FER","trueSuccessFrames","trueSuccessRate","reportedSuccessFrames","reportedSuccessRate","miscorrectedFrames","miscorrectionRate","decoderFailureFrames","decoderFailureRate","noErrorStatusFrames","correctedStatusFrames","failedStatusFrames","avgEncodeTimeUs","avgDecodeTimeUs","medianDecodeTimeUs","p95DecodeTimeUs","p99DecodeTimeUs","maxDecodeTimeUs","totalDecodeTimeUs","timedFrames","decoderMemoryBytes","peakWorkspaceBytes","memoryMeasurementMethod","firstNoiseHash","lastNoiseHash","stopReason","targetFrameErrors","minFrames","maxFrames","checkpointCount","resumeCount","shardIndex","shardCount","configHash","gitCommit","environmentHash"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","5.000000","5.9342168516223506","3.9212242986087902","0.39763536438352531","0.15811388300841894","20260804","1","20","0","50000","50000","50000","10000000","74060","38730","225","40","2.2500000000000001e-05","0.00080000000000000004","49960","0.99919999999999998","49960","0.99919999999999998","0","0","40","0.00080000000000000004","11270","38690","40","3.8080220000003169","15.119046000000127","13.800000000000001","21.100000000000001","34.600000000000001","443.60000000000002","755952.30000000633","50000","2376","778","EXACT_FROM_TYPE_AND_COUNT","f5ed5ef3a3a517ac5f4814d3299d632fbd76823289b3ef2d067deb79a7215a8f","b0e942c4d308b75fc81d37ec8420ce722d7aa5872b4ec46d3843e8883d8ba443","MAX_FRAMES_REACHED","200","1000","50000","11","0","0","1","402d6b77fb46f6d2be39da83ae0e9d82e96ea788431ed17ac6036e95d2a4ec4d","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","5.500000","6.4342168516223506","4.3996860264963358","0.37539199054218336","0.14091914656322269","20260804","1","21","0","50000","50000","50000","10000000","48020","31030","24","4","2.3999999999999999e-06","8.0000000000000007e-05","49996","0.99992000000000003","49996","0.99992000000000003","0","0","4","8.0000000000000007e-05","18970","31026","4","3.7105080000003574","14.051152000000041","13.1","19.199999999999999","27.801000000000204","761","702557.60000000207","50000","2368","770","EXACT_FROM_TYPE_AND_COUNT","a262cbaaab714a51e8ee0f0d6da35d948ee410fd10a7a1b7ac04340d0cee1b06","d649ae41d4022803da55c1c16671795fc261706f39a023d8804274026781d7ad","MAX_FRAMES_REACHED","200","1000","50000","11","0","0","1","ac5f781c9b06ac9115f260e5e60f1a9b71a7d5a31fa6560cd162ffab6cc50fcb","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","6.000000","6.9342168516223506","4.9365289148633655","0.35439289154197073","0.12559432157547903","20260804","1","22","0","50000","50000","50000","10000000","29524","22394","0","0","0","0","50000","1","50000","1","0","0","0","0","27606","22394","0","3.7804760000004798","13.578000000000078","12.6","18.199999999999999","27.699999999999999","1012.9","678900.00000000384","50000","2368","770","EXACT_FROM_TYPE_AND_COUNT","61e0d469a3f68829d80f749bd01e8c4af33868b52a3d4b694888cb14784bbaec","edb52277a4802933e530f1a3e58db82c0aeca216e236e8ba5d0b8cb061372a32","MAX_FRAMES_REACHED","200","1000","50000","11","0","0","1","a1810f9195b84f1dedfc0b6b1f780679757bab847cef8ac0f40566c44f154beb","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","6.500000","7.4342168516223506","5.5388765426719422","0.3345684637386151","0.111936056928417","20260804","1","23","0","50000","50000","50000","10000000","17317","14677","0","0","0","0","50000","1","50000","1","0","0","0","0","35323","14677","0","3.3574680000007424","12.304698000000045","11.800000000000001","15.5","20.600000000000001","563.89999999999998","615234.90000000224","50000","2368","770","EXACT_FROM_TYPE_AND_COUNT","0c7aa76d90fa2c5a9fd193b8bda08c52b3a98941575c502b61a4991b78e6f5d6","fbdb274db17ae090bad001bb40cce3f10890ef3be38efd2ccd356e2f8a9278eb","MAX_FRAMES_REACHED","200","1000","50000","11","0","0","1","02c4489d417552c808cbfbf007fa9c3d1cf8d3539d66224d19531ef3bc2e5761","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","7.000000","7.9342168516223506","6.2147216969781764","0.31585299705471209","0.099763115748443959","20260804","1","24","0","50000","50000","50000","10000000","9671","8806","0","0","0","0","50000","1","50000","1","0","0","0","0","41194","8806","0","4.0810680000001271","12.84635400000001","12.1","16.699999999999999","22.600000000000001","1380.3","642317.70000000054","50000","2362","764","EXACT_FROM_TYPE_AND_COUNT","9c81bf7b793a50d3b154a284eb1bd63f6771116821b2cf83d0491387ff1940d8","1b71169105cf1e323d0710447d2a5c3ca2eace1f8b3955a1c161c2033dbb5128","MAX_FRAMES_REACHED","200","1000","50000","11","0","0","1","78cc71c60d467c09c0bc18a0c54e2b4f8c8a3f9b3470e820690dfd9865f51927","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","7.500000","8.4342168516223506","6.9730324323603279","0.2981844571770067","0.088913970501946146","20260804","1","25","0","50000","50000","50000","10000000","4945","4696","0","0","0","0","50000","1","50000","1","0","0","0","0","45304","4696","0","5.5183620000000104","16.309894000000067","14.300000000000001","20.600000000000001","42.601000000000205","12542.299999999999","815494.70000000333","50000","2362","764","EXACT_FROM_TYPE_AND_COUNT","f0820da67ea3747d1f0fac73243fe91d2461447b19ed1111bce4c9cf1e93dce5","2541730c4ba3f5c916972dab428dd37fc7382e96c165cd8ec739451b9eaabcd1","MAX_FRAMES_REACHED","200","1000","50000","11","0","0","1","6493aa7a9aa060a0e6d2d4e2dd9ec0687c724de850841fbbd7e66e1ad8c8c586","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","8.000000","8.9342168516223506","7.8238710715543967","0.28150427993736732","0.079244659623055658","20260804","1","26","0","50000","50000","50000","10000000","2247","2208","0","0","0","0","50000","1","50000","1","0","0","0","0","47792","2208","0","6.304807999999924","18.198297999999884","15.5","21.899999999999999","50.201000000000207","6503.1999999999998","909914.8999999942","50000","2362","764","EXACT_FROM_TYPE_AND_COUNT","c134bae7d0e952cf2d6f6a96dbd01a963477ad98c7b58ea175dfbe43d67ac0b4","ed8642887b809481c375acc0e1a0418b4682d99f61904d3c7569615219917b24","MAX_FRAMES_REACHED","200","1000","50000","11","0","0","1","92be43aaed19f7f0ed4fbf5e19775fa92fd81bb9e90df3d655968b666ee4eb1d","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","8.500000","9.4342168516223506","8.7785277263633095","0.26575717719590891","0.070626877231137725","20260804","1","27","0","50000","50000","50000","10000000","1048","1035","0","0","0","0","50000","1","50000","1","0","0","0","0","48965","1035","0","7.1902879999999438","17.668888000000045","15.4","22.100000000000001","50.101000000000205","10632.4","883444.40000000224","50000","2362","764","EXACT_FROM_TYPE_AND_COUNT","b896ed17802b257f3ddb3036c3be85171c392c1348219c3c15a5d7c3a54b1be7","67877fa6dd1f62864c60c36f522e3038390ff19a5a0ef81eb224f1a4381c50dc","MAX_FRAMES_REACHED","200","1000","50000","11","0","0","1","b33b13c18a259dce9e1eebfc87eba25c9a2659252010c78f2bea5093a3630c90","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","9.000000","9.9342168516223506","9.8496701105810907","0.25089095358284319","0.062946270589708378","20260804","1","28","0","50000","50000","50000","10000000","422","421","0","0","0","0","50000","1","50000","1","0","0","0","0","49579","421","0","6.7814119999999667","17.536423999999943","15.4","21.699999999999999","51.101000000000205","10775.799999999999","876821.19999999716","50000","2362","764","EXACT_FROM_TYPE_AND_COUNT","2e459c1f4349f25be7a6f754a7fe5dee83d62378c2bdbba55404d27e806e2f2a","131d0d8a6077c4a4248b5f6b268c4f80c6e96ddc32be11e9b4f3547bbdd98058","MAX_FRAMES_REACHED","200","1000","50000","11","0","0","1","8361d8733c4e92ef6dcc825981b8e1010c0352d4681b9f2b31b7ddd246eeb9a6","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","9.500000","10.434216851622351","11.051511632858446","0.23685633349162982","0.056100922715098166","20260804","1","29","0","50000","50000","50000","10000000","172","172","0","0","0","0","50000","1","50000","1","0","0","0","0","49828","172","0","4.1937200000008037","14.014940000000228","12.300000000000001","17.699999999999999","33.201000000000207","2947.0999999999999","700747.00000001141","50000","2362","764","EXACT_FROM_TYPE_AND_COUNT","82597d89ce44ba4d77ab0502ecd94657ff191ba6a298606cf14026ad5daf2478","27525864cbe7e57daa79583279aef09a2b20a31f4b4c20bbea7e24712ec49552","MAX_FRAMES_REACHED","200","1000","50000","11","0","0","1","71b270c3d4df9daabbcac59311450e228bd3b38e0c2cbe3ae912fb7160605486","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","10.000000","10.934216851622351","12.400000000000002","0.22360679774997894","0.049999999999999982","20260804","1","30","0","50000","50000","50000","10000000","46","46","0","0","0","0","50000","1","50000","1","0","0","0","0","49954","46","0","3.497266000000562","12.095968000000015","11.5","15","22.800000000000001","705.10000000000002","604798.40000000072","50000","2362","764","EXACT_FROM_TYPE_AND_COUNT","1ed3363149b9b96ff3579240db9ea10dadbcad8f67e231b905b3f415f0e418ef","1c9b9de7904e7fa77811d9782cad7ae6a7291cc8a2984bcf3caf0ff7f8f9fa3d","MAX_FRAMES_REACHED","200","1000","50000","11","0","0","1","640f44c393e7e18e2beb3d5b54d0f2cd3b731ca600aaf0eaa8a76cf923cc2b9b","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
