caseName,pattern,errorKind,payload,motherCodeword,shortenedCodeword,received,syndromes,allZeroSyndrome,nonzeroSyndromeCount,locator,locatorDegree,rootPositions,shortenedErrorPositions,rootsInShortenedPrefix,correctedShortened,decodedPayload,postSyndromes,postSyndromeZero,bmIterationCount,failureReason,status,truePayloadRecovered,reportedSuccess,miscorrected
BCH-B300,32,T_PLUS_1,100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010000010111111110000110111110100010001010010111110001101110110000100001001101011110001110001,100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010000010111111110000110111110100010001010010111110001101110110000100001001101011110001110001,100101010011001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010000010111111110000110111110100010001010010111110001101110110000100001001101011110001101110,158:357:202:127:428:253:467:511:36:135:45:458:328:376:420:266:372:50:219:36,0,20,1:158:406:112:498:188:102:138:64:58:426,10,,,0,100101010011001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010000010111111110000110111110100010001010010111110001101110110000100001001101011110001101110,100101010011001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010,158:357:202:127:428:253:467:511:36:135:45:458:328:376:420:266:372:50:219:36,0,20,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B300,32,T_PLUS_2,100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010000010111111110000110111110100010001010010111110001101110110000100001001101011110001110001,100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010000010111111110000110111110100010001010010111110001101110110000100001001101011110001110001,100100010010001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010000010111111110000110111110100010001010010111110001101110110000100001001101011110001001110,375:379:53:299:279:307:396:163:328:465:446:483:299:165:434:22:310:12:41:380,0,20,1:375:12:334:238:286:157:141:322:120:335,10,,,0,100100010010001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010000010111111110000110111110100010001010010111110001101110110000100001001101011110001001110,100100010010001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010,375:379:53:299:279:307:396:163:328:465:446:483:299:165:434:22:310:12:41:380,0,20,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B300,32,HIGH_WEIGHT,100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010000010111111110000110111110100010001010010111110001101110110000100001001101011110001110001,100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010000010111111110000110111110100010001010010111110001101110110000100001001101011110001110001,100100110010110001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010000010111111110000110111110100010001010010111110001101110110000100001001101011110000001110,87:413:229:420:348:138:334:199:59:284:197:117:497:24:270:172:51:359:167:404,0,20,1:87:432:498:196:409:114:281:27:311:68,10,27:57:362,241,1,100100110010110001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010000010111111110000110111110100010001010010111110001101110110000100001001101011110000001110,100100110010110001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010,87:413:229:420:348:138:334:199:59:284:197:117:497:24:270:172:51:359:167:404,0,20,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B300,33,T_PLUS_1,101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110110100110101100000101010010001111000011111100100101001011001111010000111001110111011010000,101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110110100110101100000101010010001111000011111100100101001011001111010000111001110111011010000,101101001001011010010110110100100101001001011010010010110100101101001001011010010010100100101101101001010010010010110100101101101001011010110010110100101101111001011010010010110100100101101000011011010010110100000101101001011011010010110100100101101001011011010011110100100101101001001011010010110110110100110101100010101010010001111000011111100100101001011001111010000011001110111011010000,75:205:391:232:458:224:450:219:251:57:88:155:371:121:380:508:246:478:266:355,0,20,1:75:42:441:97:168:254:296:261:296:453,10,,,0,101101001001011010010110110100100101001001011010010010110100101101001001011010010010100100101101101001010010010010110100101101101001011010110010110100101101111001011010010010110100100101101000011011010010110100000101101001011011010010110100100101101001011011010011110100100101101001001011010010110110110100110101100010101010010001111000011111100100101001011001111010000011001110111011010000,101101001001011010010110110100100101001001011010010010110100101101001001011010010010100100101101101001010010010010110100101101101001011010110010110100101101111001011010010010110100100101101000011011010010110100000101101001011011010010110100100101101001011011010011110100100101101001001011010010110110,75:205:391:232:458:224:450:219:251:57:88:155:371:121:380:508:246:478:266:355,0,20,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B300,33,T_PLUS_2,101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110110100110101100000101010010001111000011111100100101001011001111010000111001110111011010000,101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110110100110101100000101010010001111000011111100100101001011001111010000111001110111011010000,101101001001011010010110110100100101001001011010010010110100101101001001011010010010100100101101101001010010010010110100101101101001011010110010110100101101111001011010010010110100100101101000011011010010110100000101101001011011010010110100100111101001011011010011110100100101101001001011010010110110110100110101100010101010010001111000011111100100101001011001111010000011001110111011010000,237:202:228:253:464:139:388:458:297:381:324:116:20:229:378:57:228:167:372:319,0,20,1:237:2:40:439:478:486:109:430:485:328,10,396:444,275:323,0,101101001001011010010110110100100101001001011010010010110100101101001001011010010010100100101101101001010010010010110100101101101001011010110010110100101101111001011010010010110100100101101000011011010010110100000101101001011011010010110100100111101001011011010011110100100101101001001011010010110110110100110101100010101010010001111000011111100100101001011001111010000011001110111011010000,101101001001011010010110110100100101001001011010010010110100101101001001011010010010100100101101101001010010010010110100101101101001011010110010110100101101111001011010010010110100100101101000011011010010110100000101101001011011010010110100100111101001011011010011110100100101101001001011010010110110,237:202:228:253:464:139:388:458:297:381:324:116:20:229:378:57:228:167:372:319,0,20,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B300,33,HIGH_WEIGHT,101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110110100110101100000101010010001111000011111100100101001011001111010000111001110111011010000,101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110110100110101100000101010010001111000011111100100101001011001111010000111001110111011010000,101101001001001010010110110100100101001001011010010010110100101101001001011010010010100100101101101001010010010010110100101101101001011010110010110100101101111001011010010010110100100101101000011011010010110100000101101001011011010010110100100111101001011011010011110100100101101001001011010010110010110100110101100010101010010001111000011111100100100001011001111010000011001110111011010000,442:403:389:496:202:228:324:351:421:253:498:139:188:92:229:281:21:198:377:458,0,20,1:442:98:169:301:90:188:393:460:393:509,10,41:348,227,1,101101001001001010010110110100100101001001011010010010110100101101001001011010010010100100101101101001010010010010110100101101101001011010110010110100101101111001011010010010110100100101101000011011010010110100000101101001011011010010110100100111101001011011010011110100100101101001001011010010110010110100110101100010101010010001111000011111100100100001011001111010000011001110111011010000,101101001001001010010110110100100101001001011010010010110100101101001001011010010010100100101101101001010010010010110100101101101001011010110010110100101101111001011010010010110100100101101000011011010010110100000101101001011011010010110100100111101001011011010011110100100101101001001011010010110010,442:403:389:496:202:228:324:351:421:253:498:139:188:92:229:281:21:198:377:458,0,20,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B300,34,T_PLUS_1,001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101100000001011110010100111000001011000111010100000101011101000000000101011010100110110100010,001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101100000001011110010100111000001011000111010100000101011101000000000101011010100110110100010,001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010101001011010101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101100000001011110010100111000001011000111010100000101011101000000000101011010100110110100010,272:452:419:109:242:210:506:251:230:415:468:445:404:283:32:478:459:143:433:416,0,20,1:272:175:280:63:160:222:435:486:382:236,10,,,0,001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010101001011010101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101100000001011110010100111000001011000111010100000101011101000000000101011010100110110100010,001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010101001011010101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101,272:452:419:109:242:210:506:251:230:415:468:445:404:283:32:478:459:143:433:416,0,20,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B300,34,T_PLUS_2,001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101100000001011110010100111000001011000111010100000101011101000000000101011010100110110100010,001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101100000001011110010100111000001011000111010100000101011101000000000101011010100110110100010,001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010101001011011101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101100000001011110010100111000001011000111010100000101011101000000000101011010100110110100010,126:510:166:267:493:7:240:129:143:14:442:21:348:411:233:48:312:100:36:84,0,20,1:126:3:235:298:151:368:39:158:251:128,10,78,,1,001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010101001011011101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101100000001011110010100111000001011000111010100000101011101000000000101011010100110110100010,001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010101001011011101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101,126:510:166:267:493:7:240:129:143:14:442:21:348:411:233:48:312:100:36:84,0,20,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B300,34,HIGH_WEIGHT,001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101100000001011110010100111000001011000111010100000101011101000000000101011010100110110100010,001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101100000001011110010100111000001011000111010100000101011101000000000101011010100110110100010,001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010101001011011010101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101100000001011110010100111000001011000111010100000101011101000000000101011010100110110100010,59:359:306:123:237:482:369:495:84:202:206:91:427:367:168:10:211:408:72:253,0,20,1:59:91:57:270:24:215:345:329:368:125,10,204,83,0,001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010101001011011010101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101100000001011110010100111000001011000111010100000101011101000000000101011010100110110100010,001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010101001011011010101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101,59:359:306:123:237:482:369:495:84:202:206:91:427:367:168:10:211:408:72:253,0,20,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B300,35,T_PLUS_1,011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001010100010010101010100100101010100000110010010111100100101000110011011110101000101000001110,011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001010100010010101010100100101010100000110010010111100100101000110011011110101000101000001110,011010010010110100101101101001011010010010010100101101101001011010010011110100101101101001011010010000110100100101101001011011010110110100100101101001011011011010110100100101101001011011000010110100100101101001001011110010110110100101101001001010010010110110100101101001001001010010110110100101101001010000010010101010100100101010101000110010010111100100101000110011011110101000101000001110,358:122:256:494:288:196:107:11:211:230:245:169:308:239:58:69:63:444:14:143,0,20,1:358:33:120:498:46:458:3:349:458:371,10,65:312,191,1,011010010010110100101101101001011010010010010100101101101001011010010011110100101101101001011010010000110100100101101001011011010110110100100101101001011011011010110100100101101001011011000010110100100101101001001011110010110110100101101001001010010010110110100101101001001001010010110110100101101001010000010010101010100100101010101000110010010111100100101000110011011110101000101000001110,011010010010110100101101101001011010010010010100101101101001011010010011110100101101101001011010010000110100100101101001011011010110110100100101101001011011011010110100100101101001011011000010110100100101101001001011110010110110100101101001001010010010110110100101101001001001010010110110100101101001,358:122:256:494:288:196:107:11:211:230:245:169:308:239:58:69:63:444:14:143,0,20,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B300,35,T_PLUS_2,011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001010100010010101010100100101010100000110010010111100100101000110011011110101000101000001110,011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001010100010010101010100100101010100000110010010111100100101000110011011110101000101000001110,011010010010110100101101101001011010010010010100101101101001011010010011110100101101101001011010010000110100100101101001011011010110110100100101101001011011011010110100100101101001011011000010110100100101101001001011110010110110100101101001001010010010110110100101101001001001010010110110100101101001010000010010101010100100101010101000110010010111100100101000100011011110101000101000001110,69:153:249:368:326:474:418:366:124:88:449:313:50:211:51:58:503:506:66:456,0,20,1:69:339:272:406:451:173:413:129:485:115,10,,,0,011010010010110100101101101001011010010010010100101101101001011010010011110100101101101001011010010000110100100101101001011011010110110100100101101001011011011010110100100101101001011011000010110100100101101001001011110010110110100101101001001010010010110110100101101001001001010010110110100101101001010000010010101010100100101010101000110010010111100100101000100011011110101000101000001110,011010010010110100101101101001011010010010010100101101101001011010010011110100101101101001011010010000110100100101101001011011010110110100100101101001011011011010110100100101101001011011000010110100100101101001001011110010110110100101101001001010010010110110100101101001001001010010110110100101101001,69:153:249:368:326:474:418:366:124:88:449:313:50:211:51:58:503:506:66:456,0,20,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B300,35,HIGH_WEIGHT,011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001010100010010101010100100101010100000110010010111100100101000110011011110101000101000001110,011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001010100010010101010100100101010100000110010010111100100101000110011011110101000101000001110,111010010010110100101101101000011010010010010100101101101011011010010011110100101101101001011010010000110100100101101001011011010110110100100101101001011011011010110100100101101001011011000010110100100101101001001011110010110110100101101001001010010010110110100101101001001001010010110110100101101001010000010010101010100100101010101000110010010111100100101000100011011110101000101000001110,152:369:122:367:137:494:6:59:13:112:498:11:274:20:20:359:266:81:343:426,0,20,1:152:189:307:483:327:348:440:110:370:447,10,381,260,0,111010010010110100101101101000011010010010010100101101101011011010010011110100101101101001011010010000110100100101101001011011010110110100100101101001011011011010110100100101101001011011000010110100100101101001001011110010110110100101101001001010010010110110100101101001001001010010110110100101101001010000010010101010100100101010101000110010010111100100101000100011011110101000101000001110,111010010010110100101101101000011010010010010100101101101011011010010011110100101101101001011010010000110100100101101001011011010110110100100101101001011011011010110100100101101001011011000010110100100101101001001011110010110110100101101001001010010010110110100101101001001001010010110110100101101001,152:369:122:367:137:494:6:59:13:112:498:11:274:20:20:359:266:81:343:426,0,20,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B300,36,T_PLUS_1,010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011000101010100000011011111111000101101100000110110100010110110010001101000010101010110001110,010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011000101010100000011011111111000101101100000110110100010110110010001101000010101010110001110,010010110100101101101001011010010010001011010011101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011000101010100000011011111111000101101100000110110100010110110010001101000010101010110001110,360:46:95:118:500:477:115:446:44:335:273:300:137:431:184:387:27:114:37:25,0,20,1:360:299:276:282:261:399:342:448:26:11,10,,,0,010010110100101101101001011010010010001011010011101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011000101010100000011011111111000101101100000110110100010110110010001101000010101010110001110,010010110100101101101001011010010010001011010011101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011,360:46:95:118:500:477:115:446:44:335:273:300:137:431:184:387:27:114:37:25,0,20,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B300,36,T_PLUS_2,010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011000101010100000011011111111000101101100000110110100010110110010001101000010101010110001110,010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011000101010100000011011111111000101101100000110110100010110110010001101000010101010110001110,010010110100101101101001011010010010001011010010101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011000101010100000011011111111000101101100000110110100010110110010001101000010101010110001110,107:239:79:206:386:221:422:237:164:241:139:488:436:195:158:202:96:3:31:410,0,20,1:107:127:246:500:426:95:354:329:4:82,10,430,309,0,010010110100101101101001011010010010001011010010101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011000101010100000011011111111000101101100000110110100010110110010001101000010101010110001110,010010110100101101101001011010010010001011010010101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011,107:239:79:206:386:221:422:237:164:241:139:488:436:195:158:202:96:3:31:410,0,20,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
