caseId,snrIndex,snrDb,status,processedFrames,frameErrors,stopReason,checkpointPath,lastUpdated
K300_S15,26,13,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_026/stage07_awgn_dense_formal_K300_S15_026_checkpoint.json,1785157130
K300_S15,27,13.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_027/stage07_awgn_dense_formal_K300_S15_027_checkpoint.json,1785157135
K300_S15,28,14,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_028/stage07_awgn_dense_formal_K300_S15_028_checkpoint.json,1785157141
K300_S15,29,14.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_029/stage07_awgn_dense_formal_K300_S15_029_checkpoint.json,1785157145
K300_S15,30,15,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_030/stage07_awgn_dense_formal_K300_S15_030_checkpoint.json,1785157151
K300_S15,31,15.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_031/stage07_awgn_dense_formal_K300_S15_031_checkpoint.json,1785157156
K300_S15,32,16,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_032/stage07_awgn_dense_formal_K300_S15_032_checkpoint.json,1785157163
K300_S15,33,16.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_033/stage07_awgn_dense_formal_K300_S15_033_checkpoint.json,1785157169
K300_S15,34,17,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_034/stage07_awgn_dense_formal_K300_S15_034_checkpoint.json,1785157174
K300_S15,35,17.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_035/stage07_awgn_dense_formal_K300_S15_035_checkpoint.json,1785157179
K300_S15,36,18,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_036/stage07_awgn_dense_formal_K300_S15_036_checkpoint.json,1785157184
K300_M255K207,0,0,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_000/stage07_awgn_dense_formal_K300_M255K207_000_checkpoint.json,1785157184
K300_M255K207,1,0.5,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_001/stage07_awgn_dense_formal_K300_M255K207_001_checkpoint.json,1785157184
K300_M255K207,2,1,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_002/stage07_awgn_dense_formal_K300_M255K207_002_checkpoint.json,1785157184
K300_M255K207,3,1.5,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_003/stage07_awgn_dense_formal_K300_M255K207_003_checkpoint.json,1785157184
K300_M255K207,4,2,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_004/stage07_awgn_dense_formal_K300_M255K207_004_checkpoint.json,1785157184
K300_M255K207,5,2.5,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_005/stage07_awgn_dense_formal_K300_M255K207_005_checkpoint.json,1785157185
K300_M255K207,6,3,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_006/stage07_awgn_dense_formal_K300_M255K207_006_checkpoint.json,1785157185
K300_M255K207,7,3.5,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_007/stage07_awgn_dense_formal_K300_M255K207_007_checkpoint.json,1785157185
K300_M255K207,8,4,COMPLETE,1000,996,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_008/stage07_awgn_dense_formal_K300_M255K207_008_checkpoint.json,1785157185
K300_M255K207,9,4.5,COMPLETE,1000,973,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_009/stage07_awgn_dense_formal_K300_M255K207_009_checkpoint.json,1785157186
K300_M255K207,10,5,COMPLETE,1000,875,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_010/stage07_awgn_dense_formal_K300_M255K207_010_checkpoint.json,1785157186
K300_M255K207,11,5.5,COMPLETE,1000,622,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_011/stage07_awgn_dense_formal_K300_M255K207_011_checkpoint.json,1785157186
K300_M255K207,12,6,COMPLETE,1000,306,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_012/stage07_awgn_dense_formal_K300_M255K207_012_checkpoint.json,1785157186
K300_M255K207,13,6.5,COMPLETE,1749,200,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_013/stage07_awgn_dense_formal_K300_M255K207_013_checkpoint.json,1785157186
K300_M255K207,14,7,COMPLETE,7334,200,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_014/stage07_awgn_dense_formal_K300_M255K207_014_checkpoint.json,1785157187
K300_M255K207,15,7.5,COMPLETE,44537,200,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_015/stage07_awgn_dense_formal_K300_M255K207_015_checkpoint.json,1785157192
K300_M255K207,16,8,COMPLETE,50000,25,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_016/stage07_awgn_dense_formal_K300_M255K207_016_checkpoint.json,1785157198
K300_M255K207,17,8.5,COMPLETE,50000,1,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_017/stage07_awgn_dense_formal_K300_M255K207_017_checkpoint.json,1785157204
K300_M255K207,18,9,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_018/stage07_awgn_dense_formal_K300_M255K207_018_checkpoint.json,1785157210
K300_M255K207,19,9.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_019/stage07_awgn_dense_formal_K300_M255K207_019_checkpoint.json,1785157216
K300_M255K207,20,10,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_020/stage07_awgn_dense_formal_K300_M255K207_020_checkpoint.json,1785157221
K300_M255K207,21,10.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_021/stage07_awgn_dense_formal_K300_M255K207_021_checkpoint.json,1785157227
K300_M255K207,22,11,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_022/stage07_awgn_dense_formal_K300_M255K207_022_checkpoint.json,1785157233
K300_M255K207,23,11.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_023/stage07_awgn_dense_formal_K300_M255K207_023_checkpoint.json,1785157240
K300_M255K207,24,12,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_024/stage07_awgn_dense_formal_K300_M255K207_024_checkpoint.json,1785157248
K300_M255K207,25,12.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_025/stage07_awgn_dense_formal_K300_M255K207_025_checkpoint.json,1785157254
K300_M255K207,26,13,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_026/stage07_awgn_dense_formal_K300_M255K207_026_checkpoint.json,1785157261
K300_M255K207,27,13.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_027/stage07_awgn_dense_formal_K300_M255K207_027_checkpoint.json,1785157268
K300_M255K207,28,14,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_028/stage07_awgn_dense_formal_K300_M255K207_028_checkpoint.json,1785157274
K300_M255K207,29,14.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_029/stage07_awgn_dense_formal_K300_M255K207_029_checkpoint.json,1785157281
K300_M255K207,30,15,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_030/stage07_awgn_dense_formal_K300_M255K207_030_checkpoint.json,1785157287
K300_M255K207,31,15.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_031/stage07_awgn_dense_formal_K300_M255K207_031_checkpoint.json,1785157293
K300_M255K207,32,16,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_032/stage07_awgn_dense_formal_K300_M255K207_032_checkpoint.json,1785157299
K300_M255K207,33,16.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_033/stage07_awgn_dense_formal_K300_M255K207_033_checkpoint.json,1785157305
K300_M255K207,34,17,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_034/stage07_awgn_dense_formal_K300_M255K207_034_checkpoint.json,1785157311
K300_M255K207,35,17.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_035/stage07_awgn_dense_formal_K300_M255K207_035_checkpoint.json,1785157317
K300_M255K207,36,18,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M255K207/snr_036/stage07_awgn_dense_formal_K300_M255K207_036_checkpoint.json,1785157323
K300_M511K421,0,0,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_000/stage07_awgn_dense_formal_K300_M511K421_000_checkpoint.json,1785157323
K300_M511K421,1,0.5,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_001/stage07_awgn_dense_formal_K300_M511K421_001_checkpoint.json,1785157323
K300_M511K421,2,1,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_002/stage07_awgn_dense_formal_K300_M511K421_002_checkpoint.json,1785157323
K300_M511K421,3,1.5,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_003/stage07_awgn_dense_formal_K300_M511K421_003_checkpoint.json,1785157323
K300_M511K421,4,2,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_004/stage07_awgn_dense_formal_K300_M511K421_004_checkpoint.json,1785157324
K300_M511K421,5,2.5,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_005/stage07_awgn_dense_formal_K300_M511K421_005_checkpoint.json,1785157324
K300_M511K421,6,3,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_006/stage07_awgn_dense_formal_K300_M511K421_006_checkpoint.json,1785157324
K300_M511K421,7,3.5,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_007/stage07_awgn_dense_formal_K300_M511K421_007_checkpoint.json,1785157324
K300_M511K421,8,4,COMPLETE,1000,994,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_008/stage07_awgn_dense_formal_K300_M511K421_008_checkpoint.json,1785157324
K300_M511K421,9,4.5,COMPLETE,1000,974,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_009/stage07_awgn_dense_formal_K300_M511K421_009_checkpoint.json,1785157324
K300_M511K421,10,5,COMPLETE,1000,865,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_010/stage07_awgn_dense_formal_K300_M511K421_010_checkpoint.json,1785157324
K300_M511K421,11,5.5,COMPLETE,1000,587,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_011/stage07_awgn_dense_formal_K300_M511K421_011_checkpoint.json,1785157324
K300_M511K421,12,6,COMPLETE,1000,292,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_012/stage07_awgn_dense_formal_K300_M511K421_012_checkpoint.json,1785157325
K300_M511K421,13,6.5,COMPLETE,2566,200,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_013/stage07_awgn_dense_formal_K300_M511K421_013_checkpoint.json,1785157325
K300_M511K421,14,7,COMPLETE,16214,200,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_014/stage07_awgn_dense_formal_K300_M511K421_014_checkpoint.json,1785157328
K300_M511K421,15,7.5,COMPLETE,50000,47,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_015/stage07_awgn_dense_formal_K300_M511K421_015_checkpoint.json,1785157335
K300_M511K421,16,8,COMPLETE,50000,5,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_016/stage07_awgn_dense_formal_K300_M511K421_016_checkpoint.json,1785157342
K300_M511K421,17,8.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_017/stage07_awgn_dense_formal_K300_M511K421_017_checkpoint.json,1785157349
K300_M511K421,18,9,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_018/stage07_awgn_dense_formal_K300_M511K421_018_checkpoint.json,1785157356
K300_M511K421,19,9.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_019/stage07_awgn_dense_formal_K300_M511K421_019_checkpoint.json,1785157363
K300_M511K421,20,10,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_020/stage07_awgn_dense_formal_K300_M511K421_020_checkpoint.json,1785157370
K300_M511K421,21,10.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_021/stage07_awgn_dense_formal_K300_M511K421_021_checkpoint.json,1785157376
K300_M511K421,22,11,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_022/stage07_awgn_dense_formal_K300_M511K421_022_checkpoint.json,1785157383
K300_M511K421,23,11.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_023/stage07_awgn_dense_formal_K300_M511K421_023_checkpoint.json,1785157390
K300_M511K421,24,12,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_024/stage07_awgn_dense_formal_K300_M511K421_024_checkpoint.json,1785157397
K300_M511K421,25,12.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_025/stage07_awgn_dense_formal_K300_M511K421_025_checkpoint.json,1785157403
K300_M511K421,26,13,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_026/stage07_awgn_dense_formal_K300_M511K421_026_checkpoint.json,1785157410
K300_M511K421,27,13.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_027/stage07_awgn_dense_formal_K300_M511K421_027_checkpoint.json,1785157416
K300_M511K421,28,14,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_028/stage07_awgn_dense_formal_K300_M511K421_028_checkpoint.json,1785157423
K300_M511K421,29,14.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_029/stage07_awgn_dense_formal_K300_M511K421_029_checkpoint.json,1785157429
K300_M511K421,30,15,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_030/stage07_awgn_dense_formal_K300_M511K421_030_checkpoint.json,1785157436
K300_M511K421,31,15.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_031/stage07_awgn_dense_formal_K300_M511K421_031_checkpoint.json,1785157442
K300_M511K421,32,16,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_032/stage07_awgn_dense_formal_K300_M511K421_032_checkpoint.json,1785157448
K300_M511K421,33,16.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_033/stage07_awgn_dense_formal_K300_M511K421_033_checkpoint.json,1785157454
K300_M511K421,34,17,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_034/stage07_awgn_dense_formal_K300_M511K421_034_checkpoint.json,1785157459
K300_M511K421,35,17.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_035/stage07_awgn_dense_formal_K300_M511K421_035_checkpoint.json,1785157465
K300_M511K421,36,18,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K421/snr_036/stage07_awgn_dense_formal_K300_M511K421_036_checkpoint.json,1785157471
K300_M511K385,0,0,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K385/snr_000/stage07_awgn_dense_formal_K300_M511K385_000_checkpoint.json,1785157471
K300_M511K385,1,0.5,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_M511K385/snr_001/stage07_awgn_dense_formal_K300_M511K385_001_checkpoint.json,1785157471
