scheme,configurationId,method,comparisonRole,engineeringComparisonGroup,controlledComparisonGroup,pureMethodDifferenceAllowed,EsN0Db,burstRatioRequested,meanPositionFer,worstPositionFer,bestPositionFer,positionSensitivity,baselineMeanPositionFer,absoluteFerImprovement,relativeFerReductionPercent,improvementFactor,relativeMetricStatus,sourceAbsolutePath
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,-4,0.050000000000000003,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,-4,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,-4.5,0.02,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,-4.5,0.050000000000000003,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,-4.5,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,-5,0.02,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,-5,0.050000000000000003,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,-5,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,0,0.02,0.9784999999999999,1.0,0.963,0.03700000000000003,1.0,0.021500000000000075,2.1500000000000075,1.021972406745018,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,0,0.050000000000000003,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,0,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,0.5,0.02,0.9683333333333333,0.999,0.938,0.061000000000000054,1.0,0.03166666666666673,3.166666666666673,1.0327022375215147,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,0.5,0.050000000000000003,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,0.5,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,1,0.02,0.9566666666666667,0.999,0.909,0.08999999999999997,1.0,0.043333333333333335,4.333333333333334,1.0452961672473868,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,1,0.050000000000000003,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,1,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,1.5,0.02,0.9441666666666667,0.999,0.888,0.11099999999999999,1.0,0.05583333333333329,5.583333333333329,1.0591350397175638,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,1.5,0.050000000000000003,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,1.5,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,10,0.02,0.7186291967474028,1.0,0.498,0.502,1.0,0.2813708032525972,28.137080325259724,1.3915382293484782,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,10,0.050000000000000003,0.9944999999999999,1.0,0.984,0.016000000000000014,1.0,0.00550000000000006,0.550000000000006,1.0055304172951232,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,10,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,2,0.02,0.9283333333333332,0.999,0.858,0.14100000000000001,1.0,0.07166666666666677,7.166666666666677,1.0771992818671456,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,2,0.050000000000000003,0.9998333333333332,1.0,0.999,0.0010000000000000009,1.0,0.00016666666666675933,0.016666666666675933,1.000166694449075,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,2,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,2.5,0.02,0.9146666666666667,0.999,0.837,0.16200000000000003,1.0,0.08533333333333326,8.533333333333326,1.0932944606413992,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,2.5,0.050000000000000003,0.9998333333333332,1.0,0.999,0.0010000000000000009,1.0,0.00016666666666675933,0.016666666666675933,1.000166694449075,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,2.5,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,3,0.02,0.8978333333333334,0.999,0.812,0.18699999999999994,1.0,0.10216666666666663,10.216666666666663,1.1137924633376648,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,3,0.050000000000000003,0.9998333333333332,1.0,0.999,0.0010000000000000009,1.0,0.00016666666666675933,0.016666666666675933,1.000166694449075,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,3,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,3.5,0.02,0.8805000000000001,1.0,0.788,0.21199999999999997,1.0,0.11949999999999994,11.949999999999994,1.135718341851221,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,3.5,0.050000000000000003,0.9998333333333332,1.0,0.999,0.0010000000000000009,1.0,0.00016666666666675933,0.016666666666675933,1.000166694449075,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,3.5,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,4,0.02,0.8611666666666666,1.0,0.751,0.249,1.0,0.13883333333333336,13.883333333333336,1.1612154054577124,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,4,0.050000000000000003,0.9996666666666667,1.0,0.999,0.0010000000000000009,1.0,0.0003333333333332966,0.03333333333332966,1.0003334444814937,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,4,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,4.5,0.02,0.842806361671053,1.0,0.722,0.278,1.0,0.15719363832894695,15.719363832894695,1.1865121639771148,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,4.5,0.050000000000000003,0.9993333333333333,1.0,0.997,0.0030000000000000027,1.0,0.0006666666666667043,0.06666666666667043,1.0006671114076051,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,4.5,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,5,0.02,0.8241764111241966,0.999,0.683,0.31599999999999995,1.0,0.1758235888758034,17.58235888758034,1.213332469241598,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,5,0.050000000000000003,0.9991666666666666,1.0,0.997,0.0030000000000000027,1.0,0.0008333333333333526,0.08333333333333526,1.0008340283569641,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,5,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,5.5,0.02,0.8100958536240159,0.999,0.651,0.348,1.0,0.18990414637598407,18.990414637598406,1.2344218224626575,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,5.5,0.050000000000000003,0.9984999999999999,1.0,0.996,0.0040000000000000036,1.0,0.0015000000000000568,0.15000000000000568,1.0015022533800702,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,5.5,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,6,0.02,0.7948921889103963,1.0,0.627,0.373,1.0,0.20510781108960374,20.510781108960373,1.2580322387753697,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,6,0.050000000000000003,0.9976666666666666,1.0,0.995,0.0050000000000000044,1.0,0.0023333333333334094,0.23333333333334094,1.002338790511193,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,6,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,6.5,0.02,0.7789129521898124,1.0,0.604,0.396,1.0,0.22108704781018762,22.108704781018762,1.2838405077083777,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,6.5,0.050000000000000003,0.9969999999999999,1.0,0.994,0.006000000000000005,1.0,0.0030000000000001137,0.30000000000001137,1.003009027081244,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,6.5,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,7,0.02,0.7661113891411092,1.0,0.582,0.41800000000000004,1.0,0.2338886108588908,23.38886108588908,1.305293217375484,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,7,0.050000000000000003,0.9963333333333333,1.0,0.991,0.009000000000000008,1.0,0.003666666666666707,0.3666666666666707,1.0036801605888257,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,7,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,7.5,0.02,0.7526846394438024,1.0,0.557,0.44299999999999995,1.0,0.24731536055619763,24.731536055619763,1.3285776639987654,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,7.5,0.050000000000000003,0.9954999999999999,1.0,0.988,0.01200000000000001,1.0,0.0045000000000000595,0.45000000000000595,1.0045203415369162,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,7.5,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,8,0.02,0.744271226122165,1.0,0.542,0.45799999999999996,1.0,0.255728773877835,25.5728773877835,1.3435962118410036,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,8,0.050000000000000003,0.9951666666666666,1.0,0.986,0.014000000000000012,1.0,0.004833333333333356,0.4833333333333356,1.0048568079048736,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,8,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,8.5,0.02,0.7351156529831852,1.0,0.528,0.472,1.0,0.26488434701681485,26.488434701681484,1.3603301683781093,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,8.5,0.050000000000000003,0.9946666666666667,1.0,0.985,0.015000000000000013,1.0,0.005333333333333301,0.5333333333333301,1.0053619302949062,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,8.5,0.10000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,9,0.02,0.727912792263376,1.0,0.511,0.489,1.0,0.272087207736624,27.2087207736624,1.3737909412068368,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,9,0.050000000000000003,0.9946666666666667,1.0,0.985,0.015000000000000013,1.0,0.005333333333333301,0.5333333333333301,1.0053619302949062,DEFINED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv
