actualLength,esN0Db,algorithm,sigmaSquared,expectedSigmaSquared,sigmaMatch,ebN0Db,expectedEbN0Db,ebN0Match,status
560,6.0,DIRECT_LAYERED_SPA_BP,0.125594321575479,0.125594321575479,True,8.71066772286538,8.71066772286538,True,PASS
560,6.5,DIRECT_LAYERED_NMS,0.11193605692841696,0.11193605692841696,True,9.21066772286538,9.21066772286538,True,PASS
560,6.5,DIRECT_LAYERED_SPA_BP,0.11193605692841696,0.11193605692841696,True,9.21066772286538,9.21066772286538,True,PASS
560,7.0,DIRECT_LAYERED_NMS,0.099763115748444,0.099763115748444,True,9.71066772286538,9.71066772286538,True,PASS
560,7.0,DIRECT_LAYERED_SPA_BP,0.099763115748444,0.099763115748444,True,9.71066772286538,9.71066772286538,True,PASS
560,7.5,DIRECT_LAYERED_NMS,0.08891397050194613,0.08891397050194613,True,10.21066772286538,10.21066772286538,True,PASS
560,7.5,DIRECT_LAYERED_SPA_BP,0.08891397050194613,0.08891397050194613,True,10.21066772286538,10.21066772286538,True,PASS
560,8.0,DIRECT_LAYERED_NMS,0.07924465962305566,0.07924465962305566,True,10.71066772286538,10.71066772286538,True,PASS
560,8.0,DIRECT_LAYERED_SPA_BP,0.07924465962305566,0.07924465962305566,True,10.71066772286538,10.71066772286538,True,PASS
560,8.5,DIRECT_LAYERED_NMS,0.07062687723113772,0.07062687723113772,True,11.21066772286538,11.21066772286538,True,PASS
560,8.5,DIRECT_LAYERED_SPA_BP,0.07062687723113772,0.07062687723113772,True,11.21066772286538,11.21066772286538,True,PASS
560,9.0,DIRECT_LAYERED_NMS,0.06294627058970835,0.06294627058970835,True,11.71066772286538,11.71066772286538,True,PASS
560,9.0,DIRECT_LAYERED_SPA_BP,0.06294627058970835,0.06294627058970835,True,11.71066772286538,11.71066772286538,True,PASS
560,9.5,DIRECT_LAYERED_NMS,0.05610092271509818,0.05610092271509818,True,12.21066772286538,12.21066772286538,True,PASS
560,9.5,DIRECT_LAYERED_SPA_BP,0.05610092271509818,0.05610092271509818,True,12.21066772286538,12.21066772286538,True,PASS
560,10.0,DIRECT_LAYERED_NMS,0.05,0.05,True,12.71066772286538,12.71066772286538,True,PASS
560,10.0,DIRECT_LAYERED_SPA_BP,0.05,0.05,True,12.71066772286538,12.71066772286538,True,PASS
640,-5.0,DIRECT_LAYERED_NMS,1.5811388300841895,1.5811388300841895,True,-1.7094128073577526,-1.7094128073577526,True,PASS
640,-5.0,DIRECT_LAYERED_SPA_BP,1.5811388300841895,1.5811388300841895,True,-1.7094128073577526,-1.7094128073577526,True,PASS
640,-4.5,DIRECT_LAYERED_NMS,1.4091914656322269,1.4091914656322269,True,-1.2094128073577526,-1.2094128073577526,True,PASS
640,-4.5,DIRECT_LAYERED_SPA_BP,1.4091914656322269,1.4091914656322269,True,-1.2094128073577526,-1.2094128073577526,True,PASS
640,-4.0,DIRECT_LAYERED_NMS,1.2559432157547903,1.2559432157547903,True,-0.7094128073577526,-0.7094128073577526,True,PASS
640,-4.0,DIRECT_LAYERED_SPA_BP,1.2559432157547903,1.2559432157547903,True,-0.7094128073577526,-0.7094128073577526,True,PASS
640,-3.5,DIRECT_LAYERED_NMS,1.1193605692841697,1.1193605692841697,True,-0.20941280735775258,-0.20941280735775258,True,PASS
640,-3.5,DIRECT_LAYERED_SPA_BP,1.1193605692841697,1.1193605692841697,True,-0.20941280735775258,-0.20941280735775258,True,PASS
640,-3.0,DIRECT_LAYERED_NMS,0.9976311574844399,0.9976311574844399,True,0.2905871926422474,0.2905871926422474,True,PASS
640,-3.0,DIRECT_LAYERED_SPA_BP,0.9976311574844399,0.9976311574844399,True,0.2905871926422474,0.2905871926422474,True,PASS
640,-2.5,DIRECT_LAYERED_NMS,0.8891397050194614,0.8891397050194614,True,0.7905871926422474,0.7905871926422474,True,PASS
640,-2.5,DIRECT_LAYERED_SPA_BP,0.8891397050194614,0.8891397050194614,True,0.7905871926422474,0.7905871926422474,True,PASS
640,-2.0,DIRECT_LAYERED_NMS,0.7924465962305567,0.7924465962305567,True,1.2905871926422474,1.2905871926422474,True,PASS
640,-2.0,DIRECT_LAYERED_SPA_BP,0.7924465962305567,0.7924465962305567,True,1.2905871926422474,1.2905871926422474,True,PASS
640,-1.5,DIRECT_LAYERED_NMS,0.7062687723113772,0.7062687723113772,True,1.7905871926422474,1.7905871926422474,True,PASS
640,-1.5,DIRECT_LAYERED_SPA_BP,0.7062687723113772,0.7062687723113772,True,1.7905871926422474,1.7905871926422474,True,PASS
640,-1.0,DIRECT_LAYERED_NMS,0.6294627058970836,0.6294627058970836,True,2.2905871926422474,2.2905871926422474,True,PASS
640,-1.0,DIRECT_LAYERED_SPA_BP,0.6294627058970836,0.6294627058970836,True,2.2905871926422474,2.2905871926422474,True,PASS
640,-0.5,DIRECT_LAYERED_NMS,0.5610092271509817,0.5610092271509817,True,2.7905871926422474,2.7905871926422474,True,PASS
640,-0.5,DIRECT_LAYERED_SPA_BP,0.5610092271509817,0.5610092271509817,True,2.7905871926422474,2.7905871926422474,True,PASS
640,0.0,DIRECT_LAYERED_NMS,0.5,0.5,True,3.2905871926422474,3.2905871926422474,True,PASS
640,0.0,DIRECT_LAYERED_SPA_BP,0.5,0.5,True,3.2905871926422474,3.2905871926422474,True,PASS
640,0.5,DIRECT_LAYERED_NMS,0.4456254690668728,0.4456254690668728,True,3.7905871926422474,3.7905871926422474,True,PASS
640,0.5,DIRECT_LAYERED_SPA_BP,0.4456254690668728,0.4456254690668728,True,3.7905871926422474,3.7905871926422474,True,PASS
640,1.0,DIRECT_LAYERED_NMS,0.39716411736214075,0.39716411736214075,True,4.290587192642247,4.290587192642247,True,PASS
640,1.0,DIRECT_LAYERED_SPA_BP,0.39716411736214075,0.39716411736214075,True,4.290587192642247,4.290587192642247,True,PASS
