plotId,caseId,legendLabel,xSourceColumn,xRaw,xDisplay,ySourceColumn,yRaw,yPlot,yIsZero,ferRaw,ferPlot,ferIsZero,berRaw,berPlot,berIsZero,plotSurrogateUsed,framesProcessed,payloadBitsProcessed
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,25,25,decoderFailureRate,1,1,false,0.76700000000000002,0.76700000000000002,false,0.089440000000000006,0.089440000000000006,false,false,1000,200000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,30,30,decoderFailureRate,1,1,false,0.76600000000000001,0.76600000000000001,false,0.10647,0.10647,false,false,1000,200000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,40,40,decoderFailureRate,1,1,false,0.78500000000000003,0.78500000000000003,false,0.14111499999999999,0.14111499999999999,false,false,1000,200000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,50,50,decoderFailureRate,1,1,false,0.81799999999999995,0.81799999999999995,false,0.178235,0.178235,false,false,1000,200000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,0,0,decoderFailureRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,1,1,decoderFailureRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,2,2,decoderFailureRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,3,3,decoderFailureRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,4,4,decoderFailureRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,5,5,decoderFailureRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,6,6,decoderFailureRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,8,8,decoderFailureRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,10,10,decoderFailureRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,12,12,decoderFailureRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,15,15,decoderFailureRate,1,1,false,0.64100000000000001,0.64100000000000001,false,0.046519999999999999,0.046519999999999999,false,false,1000,200000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,20,20,decoderFailureRate,1,1,false,0.65300000000000002,0.65300000000000002,false,0.062164999999999998,0.062164999999999998,false,false,1000,200000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,25,25,decoderFailureRate,1,1,false,0.629,0.629,false,0.073440000000000005,0.073440000000000005,false,false,1000,200000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,30,30,decoderFailureRate,1,1,false,0.65600000000000003,0.65600000000000003,false,0.091495000000000007,0.091495000000000007,false,false,1000,200000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,40,40,decoderFailureRate,1,1,false,0.68100000000000005,0.68100000000000005,false,0.12242,0.12242,false,false,1000,200000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,50,50,decoderFailureRate,1,1,false,0.70399999999999996,0.70399999999999996,false,0.15645999999999999,0.15645999999999999,false,false,1000,200000
