channelType,profileId,caseName,snrDb,avgDecodeTimeUs,avgTotalReceiverTimeUs,avgPreprocessingTimeUs,medianPreprocessingTimeUs,p95PreprocessingTimeUs,p99PreprocessingTimeUs,medianReceiverTimeUs,p95ReceiverTimeUs,p99ReceiverTimeUs,timingSemantics
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,11.66185135655471,13.638846888125235,27.574738449790065,8.2492936235198808,7.7000000000000002,9.1999999999999993,12.305999999999949,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,11.861851356554709,13.4763250883392,27.282983076064642,8.2141218771306033,7.7000000000000002,9.0999999999999996,12.699999999999999,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,12.061851356554708,13.583982562227501,27.596517133080166,8.3521070641734845,7.7000000000000002,9.1999999999999993,13.099999999999998,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,12.261851356554711,14.083182321348001,28.424090853183532,8.3846664753402518,7.7999999999999998,9.1999999999999993,13,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,12.46185135655471,13.855260947004112,27.94657727593502,8.2923244950782458,7.7000000000000002,9.1999999999999993,12.199999999999999,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,12.66185135655471,16.547217450579343,32.072668029993416,8.8345739604640698,8,9.5999999999999996,18.426000000000201,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,12.861851356554709,17.063238927572307,32.865044003838726,8.8781001776499462,8.4000000000000004,9.5999999999999996,21.600000000000001,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,13.061851356554708,17.437844000000045,33.402821999999667,9.0000600000008042,8.5,9.8000000000000007,22,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,13.261851356554711,17.905882000000009,34.193267999999556,9.0977200000007965,8.5999999999999996,10.4,23.501000000000204,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,13.46185135655471,16.402256000000207,31.893877999999802,8.8546260000007742,7.9000000000000004,9.5999999999999996,20.601000000000205,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,13.66185135655471,16.485550000000032,31.879167999999815,8.7818900000011784,8,9.6999999999999993,18,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,13.861851356554709,14.944866000000022,29.720082000000424,8.506678000001191,7.7999999999999998,9.4000000000000004,13.401000000000204,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,14.061851356554708,15.264880000000174,30.247442000000277,8.6565820000011549,7.7999999999999998,9.4000000000000004,15.501000000000204,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,14.261851356554711,17.499929999999978,33.683993999999892,9.0713280000008343,8.5999999999999996,9.9000000000000004,23.5,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,14.46185135655471,16.881726000000004,32.729923999999563,8.9633960000008859,8.3000000000000007,9.6999999999999993,22,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE
