caseId,actualLength,frameIndex,snrDb,decoderType,alpha,earlyStopPolicy,payloadHash,transmittedCodewordHash,llrHash,decodedPayloadHash,decodedCodewordHash,errorBitCount,payloadErrorPositionsHash,finalSyndromeWeight,usedIterations,isPayloadCorrect,isCodewordValid,decodeTimeUs,checkNodeUpdates,variableNodeUpdates,messageUpdates,nanInfCount
LDPC_BG2_K300_N640,640,30138,-1.5,DIRECT_LAYERED_NMS,0.84999999999999998,SYNDROME_AFTER_FULL_ITERATION,2839226026441690088,6238018270532551818,4738876995919514451,2839226026441690088,6238018270532551818,0,1469598103934665603,0,6,1,1,369.39999999999998,1920,13440,13440,0
LDPC_BG2_K300_N640,640,30138,-1.5,DIRECT_LAYERED_NMS,0.90000000000000002,SYNDROME_AFTER_FULL_ITERATION,2839226026441690088,6238018270532551818,4738876995919514451,2839226026441690088,6238018270532551818,0,1469598103934665603,0,6,1,1,362.39999999999998,1920,13440,13440,0
LDPC_BG2_K300_N640,640,30138,-1.5,DIRECT_LAYERED_NMS,0.94999999999999996,SYNDROME_AFTER_FULL_ITERATION,2839226026441690088,6238018270532551818,4738876995919514451,2839226026441690088,6238018270532551818,0,1469598103934665603,0,8,1,1,454.19999999999999,2560,17920,17920,0
LDPC_BG2_K300_N640,640,30138,-1.5,DIRECT_LAYERED_MS,1,SYNDROME_AFTER_FULL_ITERATION,2839226026441690088,6238018270532551818,4738876995919514451,2839226026441690088,6238018270532551818,0,1469598103934665603,0,9,1,1,520,2880,20160,20160,0
LDPC_BG2_K300_N640,640,30138,-1.5,DIRECT_LAYERED_SPA_BP,0,ITERATION_LIMIT_ONLY,2839226026441690088,6238018270532551818,4738876995919514451,2839226026441690088,6238018270532551818,0,1469598103934665603,0,32,1,1,5882.6999999999998,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30138,-1.5,DIRECT_LAYERED_NMS,0.59999999999999998,ITERATION_LIMIT_ONLY,2839226026441690088,6238018270532551818,4738876995919514451,2839226026441690088,6238018270532551818,0,1469598103934665603,0,32,1,1,823.5,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30138,-1.5,DIRECT_LAYERED_NMS,0.65000000000000002,ITERATION_LIMIT_ONLY,2839226026441690088,6238018270532551818,4738876995919514451,2839226026441690088,6238018270532551818,0,1469598103934665603,0,32,1,1,798.89999999999998,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30138,-1.5,DIRECT_LAYERED_NMS,0.69999999999999996,ITERATION_LIMIT_ONLY,2839226026441690088,6238018270532551818,4738876995919514451,2839226026441690088,6238018270532551818,0,1469598103934665603,0,32,1,1,949.89999999999998,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30138,-1.5,DIRECT_LAYERED_NMS,0.75,ITERATION_LIMIT_ONLY,2839226026441690088,6238018270532551818,4738876995919514451,2839226026441690088,6238018270532551818,0,1469598103934665603,0,32,1,1,1079.5999999999999,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30138,-1.5,DIRECT_LAYERED_NMS,0.80000000000000004,ITERATION_LIMIT_ONLY,2839226026441690088,6238018270532551818,4738876995919514451,2839226026441690088,6238018270532551818,0,1469598103934665603,0,32,1,1,764,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30138,-1.5,DIRECT_LAYERED_NMS,0.84999999999999998,ITERATION_LIMIT_ONLY,2839226026441690088,6238018270532551818,4738876995919514451,2839226026441690088,6238018270532551818,0,1469598103934665603,0,32,1,1,735.20000000000005,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30138,-1.5,DIRECT_LAYERED_NMS,0.90000000000000002,ITERATION_LIMIT_ONLY,2839226026441690088,6238018270532551818,4738876995919514451,2839226026441690088,6238018270532551818,0,1469598103934665603,0,32,1,1,809.60000000000002,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30138,-1.5,DIRECT_LAYERED_NMS,0.94999999999999996,ITERATION_LIMIT_ONLY,2839226026441690088,6238018270532551818,4738876995919514451,15328746034599402144,9046889823605591184,16,7187809213313613299,78,32,0,0,791.10000000000002,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30138,-1.5,DIRECT_LAYERED_MS,1,ITERATION_LIMIT_ONLY,2839226026441690088,6238018270532551818,4738876995919514451,2227525479846816360,12880962663954532038,262,12379305904814068846,84,32,0,0,812.39999999999998,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30139,-1.5,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,10114840700603180231,10669297020842480361,2313894338356224801,10114840700603180231,10669297020842480361,0,1469598103934665603,0,11,1,1,2840.8000000000002,3520,24640,24640,0
LDPC_BG2_K300_N640,640,30139,-1.5,DIRECT_LAYERED_NMS,0.59999999999999998,SYNDROME_AFTER_FULL_ITERATION,10114840700603180231,10669297020842480361,2313894338356224801,3782451953260957460,8231891645475189777,9,9390710504109723293,11,32,0,0,1555.2,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30139,-1.5,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,10114840700603180231,10669297020842480361,2313894338356224801,15107065978630903490,8858555203828748063,9,1614123958499928096,8,32,0,0,1768.8,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30139,-1.5,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,10114840700603180231,10669297020842480361,2313894338356224801,541249107022386665,6755365587012572677,8,6820681501162293945,9,32,0,0,2141.1999999999998,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30139,-1.5,DIRECT_LAYERED_NMS,0.75,SYNDROME_AFTER_FULL_ITERATION,10114840700603180231,10669297020842480361,2313894338356224801,10114840700603180231,10669297020842480361,0,1469598103934665603,0,16,1,1,1190.0999999999999,5120,35840,35840,0
LDPC_BG2_K300_N640,640,30139,-1.5,DIRECT_LAYERED_NMS,0.80000000000000004,SYNDROME_AFTER_FULL_ITERATION,10114840700603180231,10669297020842480361,2313894338356224801,10114840700603180231,10669297020842480361,0,1469598103934665603,0,14,1,1,1191.5999999999999,4480,31360,31360,0
LDPC_BG2_K300_N640,640,30139,-1.5,DIRECT_LAYERED_NMS,0.84999999999999998,SYNDROME_AFTER_FULL_ITERATION,10114840700603180231,10669297020842480361,2313894338356224801,10114840700603180231,10669297020842480361,0,1469598103934665603,0,17,1,1,1121.3,5440,38080,38080,0
LDPC_BG2_K300_N640,640,30139,-1.5,DIRECT_LAYERED_NMS,0.90000000000000002,SYNDROME_AFTER_FULL_ITERATION,10114840700603180231,10669297020842480361,2313894338356224801,10114840700603180231,10669297020842480361,0,1469598103934665603,0,13,1,1,749.79999999999995,4160,29120,29120,0
LDPC_BG2_K300_N640,640,30139,-1.5,DIRECT_LAYERED_NMS,0.94999999999999996,SYNDROME_AFTER_FULL_ITERATION,10114840700603180231,10669297020842480361,2313894338356224801,10114840700603180231,10669297020842480361,0,1469598103934665603,0,18,1,1,991.20000000000005,5760,40320,40320,0
LDPC_BG2_K300_N640,640,30139,-1.5,DIRECT_LAYERED_MS,1,SYNDROME_AFTER_FULL_ITERATION,10114840700603180231,10669297020842480361,2313894338356224801,18244705595953559460,1069054071893661087,39,18199765780689917807,92,32,0,0,1764.5999999999999,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30139,-1.5,DIRECT_LAYERED_SPA_BP,0,ITERATION_LIMIT_ONLY,10114840700603180231,10669297020842480361,2313894338356224801,10114840700603180231,10669297020842480361,0,1469598103934665603,0,32,1,1,4056.8000000000002,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30139,-1.5,DIRECT_LAYERED_NMS,0.59999999999999998,ITERATION_LIMIT_ONLY,10114840700603180231,10669297020842480361,2313894338356224801,3782451953260957460,8231891645475189777,9,9390710504109723293,11,32,0,0,843.39999999999998,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30139,-1.5,DIRECT_LAYERED_NMS,0.65000000000000002,ITERATION_LIMIT_ONLY,10114840700603180231,10669297020842480361,2313894338356224801,15107065978630903490,8858555203828748063,9,1614123958499928096,8,32,0,0,777.70000000000005,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30139,-1.5,DIRECT_LAYERED_NMS,0.69999999999999996,ITERATION_LIMIT_ONLY,10114840700603180231,10669297020842480361,2313894338356224801,541249107022386665,6755365587012572677,8,6820681501162293945,9,32,0,0,1152.2,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30139,-1.5,DIRECT_LAYERED_NMS,0.75,ITERATION_LIMIT_ONLY,10114840700603180231,10669297020842480361,2313894338356224801,10114840700603180231,10669297020842480361,0,1469598103934665603,0,32,1,1,964,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30139,-1.5,DIRECT_LAYERED_NMS,0.80000000000000004,ITERATION_LIMIT_ONLY,10114840700603180231,10669297020842480361,2313894338356224801,10114840700603180231,10669297020842480361,0,1469598103934665603,0,32,1,1,855.10000000000002,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30139,-1.5,DIRECT_LAYERED_NMS,0.84999999999999998,ITERATION_LIMIT_ONLY,10114840700603180231,10669297020842480361,2313894338356224801,10114840700603180231,10669297020842480361,0,1469598103934665603,0,32,1,1,885.60000000000002,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30139,-1.5,DIRECT_LAYERED_NMS,0.90000000000000002,ITERATION_LIMIT_ONLY,10114840700603180231,10669297020842480361,2313894338356224801,10114840700603180231,10669297020842480361,0,1469598103934665603,0,32,1,1,1084.5999999999999,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30139,-1.5,DIRECT_LAYERED_NMS,0.94999999999999996,ITERATION_LIMIT_ONLY,10114840700603180231,10669297020842480361,2313894338356224801,10114840700603180231,10669297020842480361,0,1469598103934665603,0,32,1,1,1307.3,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30139,-1.5,DIRECT_LAYERED_MS,1,ITERATION_LIMIT_ONLY,10114840700603180231,10669297020842480361,2313894338356224801,18244705595953559460,1069054071893661087,39,18199765780689917807,92,32,0,0,1235.5999999999999,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30140,-1.5,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,18254614153272281006,15458812667137507371,13368566020869664216,18254614153272281006,15458812667137507371,0,1469598103934665603,0,18,1,1,2682.5999999999999,5760,40320,40320,0
LDPC_BG2_K300_N640,640,30140,-1.5,DIRECT_LAYERED_NMS,0.59999999999999998,SYNDROME_AFTER_FULL_ITERATION,18254614153272281006,15458812667137507371,13368566020869664216,13197235445184181376,7856598682381150086,26,18053071146326334442,55,32,0,0,2325.8000000000002,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30140,-1.5,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,18254614153272281006,15458812667137507371,13368566020869664216,6639255848098775798,9122001055307344606,26,13250290416146396024,48,32,0,0,2181.3000000000002,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30140,-1.5,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,18254614153272281006,15458812667137507371,13368566020869664216,16222928814776906426,8732947930105169528,34,10557610311118339183,47,32,0,0,2658.5999999999999,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30140,-1.5,DIRECT_LAYERED_NMS,0.75,SYNDROME_AFTER_FULL_ITERATION,18254614153272281006,15458812667137507371,13368566020869664216,12159286242468680715,9797865457856570385,35,14621752988852758622,61,32,0,0,1892.9000000000001,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30140,-1.5,DIRECT_LAYERED_NMS,0.80000000000000004,SYNDROME_AFTER_FULL_ITERATION,18254614153272281006,15458812667137507371,13368566020869664216,3125721489402259578,14605549223710979793,32,14141536300679983124,59,32,0,0,1737.5,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30140,-1.5,DIRECT_LAYERED_NMS,0.84999999999999998,SYNDROME_AFTER_FULL_ITERATION,18254614153272281006,15458812667137507371,13368566020869664216,3581589909671692964,11106755593263266020,28,8122913039119294995,65,32,0,0,2152.1999999999998,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30140,-1.5,DIRECT_LAYERED_NMS,0.90000000000000002,SYNDROME_AFTER_FULL_ITERATION,18254614153272281006,15458812667137507371,13368566020869664216,2470483327668469664,393409906017709841,36,12025482986692447091,65,32,0,0,1758.4000000000001,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30140,-1.5,DIRECT_LAYERED_NMS,0.94999999999999996,SYNDROME_AFTER_FULL_ITERATION,18254614153272281006,15458812667137507371,13368566020869664216,8757204556146768012,3096119658828885852,40,3313306463480566789,80,32,0,0,1747.4000000000001,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30140,-1.5,DIRECT_LAYERED_MS,1,SYNDROME_AFTER_FULL_ITERATION,18254614153272281006,15458812667137507371,13368566020869664216,12436712733018000609,4249131882862846634,47,1966249416012279294,90,32,0,0,2028.9000000000001,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30140,-1.5,DIRECT_LAYERED_SPA_BP,0,ITERATION_LIMIT_ONLY,18254614153272281006,15458812667137507371,13368566020869664216,18254614153272281006,15458812667137507371,0,1469598103934665603,0,32,1,1,3509.5999999999999,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30140,-1.5,DIRECT_LAYERED_NMS,0.59999999999999998,ITERATION_LIMIT_ONLY,18254614153272281006,15458812667137507371,13368566020869664216,13197235445184181376,7856598682381150086,26,18053071146326334442,55,32,0,0,1370,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30140,-1.5,DIRECT_LAYERED_NMS,0.65000000000000002,ITERATION_LIMIT_ONLY,18254614153272281006,15458812667137507371,13368566020869664216,6639255848098775798,9122001055307344606,26,13250290416146396024,48,32,0,0,1046.0999999999999,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30140,-1.5,DIRECT_LAYERED_NMS,0.69999999999999996,ITERATION_LIMIT_ONLY,18254614153272281006,15458812667137507371,13368566020869664216,16222928814776906426,8732947930105169528,34,10557610311118339183,47,32,0,0,969.20000000000005,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30140,-1.5,DIRECT_LAYERED_NMS,0.75,ITERATION_LIMIT_ONLY,18254614153272281006,15458812667137507371,13368566020869664216,12159286242468680715,9797865457856570385,35,14621752988852758622,61,32,0,0,1001,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30140,-1.5,DIRECT_LAYERED_NMS,0.80000000000000004,ITERATION_LIMIT_ONLY,18254614153272281006,15458812667137507371,13368566020869664216,3125721489402259578,14605549223710979793,32,14141536300679983124,59,32,0,0,1255,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30140,-1.5,DIRECT_LAYERED_NMS,0.84999999999999998,ITERATION_LIMIT_ONLY,18254614153272281006,15458812667137507371,13368566020869664216,3581589909671692964,11106755593263266020,28,8122913039119294995,65,32,0,0,1514.8,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30140,-1.5,DIRECT_LAYERED_NMS,0.90000000000000002,ITERATION_LIMIT_ONLY,18254614153272281006,15458812667137507371,13368566020869664216,2470483327668469664,393409906017709841,36,12025482986692447091,65,32,0,0,1453.5,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30140,-1.5,DIRECT_LAYERED_NMS,0.94999999999999996,ITERATION_LIMIT_ONLY,18254614153272281006,15458812667137507371,13368566020869664216,8757204556146768012,3096119658828885852,40,3313306463480566789,80,32,0,0,1155,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30140,-1.5,DIRECT_LAYERED_MS,1,ITERATION_LIMIT_ONLY,18254614153272281006,15458812667137507371,13368566020869664216,12436712733018000609,4249131882862846634,47,1966249416012279294,90,32,0,0,979.29999999999995,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30141,-1.5,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,7592279209487345608,3661663056531838612,5456295161776993588,13652589236811356091,17776439734735491066,15,10434377206829247653,27,32,0,0,5002.6000000000004,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30141,-1.5,DIRECT_LAYERED_NMS,0.59999999999999998,SYNDROME_AFTER_FULL_ITERATION,7592279209487345608,3661663056531838612,5456295161776993588,6123868375099133054,8804468606821894712,18,14848185377907248404,30,32,0,0,2045.8,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30141,-1.5,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,7592279209487345608,3661663056531838612,5456295161776993588,5540514568171834845,15335411060477816122,21,1370545155882332117,25,32,0,0,1695,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30141,-1.5,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,7592279209487345608,3661663056531838612,5456295161776993588,16750148463276346713,10450705661059026294,25,6673490425176959530,19,32,0,0,1698.5999999999999,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30141,-1.5,DIRECT_LAYERED_NMS,0.75,SYNDROME_AFTER_FULL_ITERATION,7592279209487345608,3661663056531838612,5456295161776993588,13613015728793990653,7684330604336484634,15,599291442303834128,42,32,0,0,2041.9000000000001,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30141,-1.5,DIRECT_LAYERED_NMS,0.80000000000000004,SYNDROME_AFTER_FULL_ITERATION,7592279209487345608,3661663056531838612,5456295161776993588,18101061225464246159,7355770185775940045,17,8611699826794216197,44,32,0,0,1798.7,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30141,-1.5,DIRECT_LAYERED_NMS,0.84999999999999998,SYNDROME_AFTER_FULL_ITERATION,7592279209487345608,3661663056531838612,5456295161776993588,2001320200559837309,4985425758862178555,21,10818330426229025654,54,32,0,0,1714.7,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30141,-1.5,DIRECT_LAYERED_NMS,0.90000000000000002,SYNDROME_AFTER_FULL_ITERATION,7592279209487345608,3661663056531838612,5456295161776993588,8435016692149979630,7848799379579485996,34,15527349586032775360,70,32,0,0,2020.7,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30141,-1.5,DIRECT_LAYERED_NMS,0.94999999999999996,SYNDROME_AFTER_FULL_ITERATION,7592279209487345608,3661663056531838612,5456295161776993588,13442794130220895650,5158605460810788377,30,7188851116174755020,66,32,0,0,1760.5999999999999,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30141,-1.5,DIRECT_LAYERED_MS,1,SYNDROME_AFTER_FULL_ITERATION,7592279209487345608,3661663056531838612,5456295161776993588,3073724815254439262,11639990870915370968,32,15244574364877909001,60,32,0,0,1854.5999999999999,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30141,-1.5,DIRECT_LAYERED_SPA_BP,0,ITERATION_LIMIT_ONLY,7592279209487345608,3661663056531838612,5456295161776993588,13652589236811356091,17776439734735491066,15,10434377206829247653,27,32,0,0,3644.5,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30141,-1.5,DIRECT_LAYERED_NMS,0.59999999999999998,ITERATION_LIMIT_ONLY,7592279209487345608,3661663056531838612,5456295161776993588,6123868375099133054,8804468606821894712,18,14848185377907248404,30,32,0,0,820.20000000000005,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30141,-1.5,DIRECT_LAYERED_NMS,0.65000000000000002,ITERATION_LIMIT_ONLY,7592279209487345608,3661663056531838612,5456295161776993588,5540514568171834845,15335411060477816122,21,1370545155882332117,25,32,0,0,1197.9000000000001,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30141,-1.5,DIRECT_LAYERED_NMS,0.69999999999999996,ITERATION_LIMIT_ONLY,7592279209487345608,3661663056531838612,5456295161776993588,16750148463276346713,10450705661059026294,25,6673490425176959530,19,32,0,0,1289.3,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30141,-1.5,DIRECT_LAYERED_NMS,0.75,ITERATION_LIMIT_ONLY,7592279209487345608,3661663056531838612,5456295161776993588,13613015728793990653,7684330604336484634,15,599291442303834128,42,32,0,0,958.89999999999998,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30141,-1.5,DIRECT_LAYERED_NMS,0.80000000000000004,ITERATION_LIMIT_ONLY,7592279209487345608,3661663056531838612,5456295161776993588,18101061225464246159,7355770185775940045,17,8611699826794216197,44,32,0,0,965.70000000000005,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30141,-1.5,DIRECT_LAYERED_NMS,0.84999999999999998,ITERATION_LIMIT_ONLY,7592279209487345608,3661663056531838612,5456295161776993588,2001320200559837309,4985425758862178555,21,10818330426229025654,54,32,0,0,946.79999999999995,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30141,-1.5,DIRECT_LAYERED_NMS,0.90000000000000002,ITERATION_LIMIT_ONLY,7592279209487345608,3661663056531838612,5456295161776993588,8435016692149979630,7848799379579485996,34,15527349586032775360,70,32,0,0,1198.8,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30141,-1.5,DIRECT_LAYERED_NMS,0.94999999999999996,ITERATION_LIMIT_ONLY,7592279209487345608,3661663056531838612,5456295161776993588,13442794130220895650,5158605460810788377,30,7188851116174755020,66,32,0,0,1065.5,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30141,-1.5,DIRECT_LAYERED_MS,1,ITERATION_LIMIT_ONLY,7592279209487345608,3661663056531838612,5456295161776993588,3073724815254439262,11639990870915370968,32,15244574364877909001,60,32,0,0,985.29999999999995,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30142,-1.5,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,12118362578716297831,12314600065113407764,15878604060312081661,12118362578716297831,12314600065113407764,0,1469598103934665603,0,5,1,1,716.5,1600,11200,11200,0
LDPC_BG2_K300_N640,640,30142,-1.5,DIRECT_LAYERED_NMS,0.59999999999999998,SYNDROME_AFTER_FULL_ITERATION,12118362578716297831,12314600065113407764,15878604060312081661,12118362578716297831,12314600065113407764,0,1469598103934665603,0,10,1,1,533.20000000000005,3200,22400,22400,0
LDPC_BG2_K300_N640,640,30142,-1.5,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,12118362578716297831,12314600065113407764,15878604060312081661,12118362578716297831,12314600065113407764,0,1469598103934665603,0,8,1,1,499.89999999999998,2560,17920,17920,0
LDPC_BG2_K300_N640,640,30142,-1.5,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,12118362578716297831,12314600065113407764,15878604060312081661,12118362578716297831,12314600065113407764,0,1469598103934665603,0,7,1,1,376,2240,15680,15680,0
LDPC_BG2_K300_N640,640,30142,-1.5,DIRECT_LAYERED_NMS,0.75,SYNDROME_AFTER_FULL_ITERATION,12118362578716297831,12314600065113407764,15878604060312081661,12118362578716297831,12314600065113407764,0,1469598103934665603,0,6,1,1,320.30000000000001,1920,13440,13440,0
LDPC_BG2_K300_N640,640,30142,-1.5,DIRECT_LAYERED_NMS,0.80000000000000004,SYNDROME_AFTER_FULL_ITERATION,12118362578716297831,12314600065113407764,15878604060312081661,12118362578716297831,12314600065113407764,0,1469598103934665603,0,5,1,1,470.19999999999999,1600,11200,11200,0
LDPC_BG2_K300_N640,640,30142,-1.5,DIRECT_LAYERED_NMS,0.84999999999999998,SYNDROME_AFTER_FULL_ITERATION,12118362578716297831,12314600065113407764,15878604060312081661,12118362578716297831,12314600065113407764,0,1469598103934665603,0,5,1,1,326.19999999999999,1600,11200,11200,0
LDPC_BG2_K300_N640,640,30142,-1.5,DIRECT_LAYERED_NMS,0.90000000000000002,SYNDROME_AFTER_FULL_ITERATION,12118362578716297831,12314600065113407764,15878604060312081661,12118362578716297831,12314600065113407764,0,1469598103934665603,0,5,1,1,320.39999999999998,1600,11200,11200,0
LDPC_BG2_K300_N640,640,30142,-1.5,DIRECT_LAYERED_NMS,0.94999999999999996,SYNDROME_AFTER_FULL_ITERATION,12118362578716297831,12314600065113407764,15878604060312081661,12118362578716297831,12314600065113407764,0,1469598103934665603,0,6,1,1,339.39999999999998,1920,13440,13440,0
LDPC_BG2_K300_N640,640,30142,-1.5,DIRECT_LAYERED_MS,1,SYNDROME_AFTER_FULL_ITERATION,12118362578716297831,12314600065113407764,15878604060312081661,12118362578716297831,12314600065113407764,0,1469598103934665603,0,6,1,1,332.69999999999999,1920,13440,13440,0
LDPC_BG2_K300_N640,640,30142,-1.5,DIRECT_LAYERED_SPA_BP,0,ITERATION_LIMIT_ONLY,12118362578716297831,12314600065113407764,15878604060312081661,12118362578716297831,12314600065113407764,0,1469598103934665603,0,32,1,1,3015.4000000000001,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30142,-1.5,DIRECT_LAYERED_NMS,0.59999999999999998,ITERATION_LIMIT_ONLY,12118362578716297831,12314600065113407764,15878604060312081661,12118362578716297831,12314600065113407764,0,1469598103934665603,0,32,1,1,826.39999999999998,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30142,-1.5,DIRECT_LAYERED_NMS,0.65000000000000002,ITERATION_LIMIT_ONLY,12118362578716297831,12314600065113407764,15878604060312081661,12118362578716297831,12314600065113407764,0,1469598103934665603,0,32,1,1,1387.8,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30142,-1.5,DIRECT_LAYERED_NMS,0.69999999999999996,ITERATION_LIMIT_ONLY,12118362578716297831,12314600065113407764,15878604060312081661,12118362578716297831,12314600065113407764,0,1469598103934665603,0,32,1,1,1258.8,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30142,-1.5,DIRECT_LAYERED_NMS,0.75,ITERATION_LIMIT_ONLY,12118362578716297831,12314600065113407764,15878604060312081661,12118362578716297831,12314600065113407764,0,1469598103934665603,0,32,1,1,1201.4000000000001,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30142,-1.5,DIRECT_LAYERED_NMS,0.80000000000000004,ITERATION_LIMIT_ONLY,12118362578716297831,12314600065113407764,15878604060312081661,12118362578716297831,12314600065113407764,0,1469598103934665603,0,32,1,1,816.60000000000002,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30142,-1.5,DIRECT_LAYERED_NMS,0.84999999999999998,ITERATION_LIMIT_ONLY,12118362578716297831,12314600065113407764,15878604060312081661,12118362578716297831,12314600065113407764,0,1469598103934665603,0,32,1,1,734,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30142,-1.5,DIRECT_LAYERED_NMS,0.90000000000000002,ITERATION_LIMIT_ONLY,12118362578716297831,12314600065113407764,15878604060312081661,12118362578716297831,12314600065113407764,0,1469598103934665603,0,32,1,1,1008.1,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30142,-1.5,DIRECT_LAYERED_NMS,0.94999999999999996,ITERATION_LIMIT_ONLY,12118362578716297831,12314600065113407764,15878604060312081661,16699528105099341954,4369754348159066639,279,9209113485009949517,96,32,0,0,780.70000000000005,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30142,-1.5,DIRECT_LAYERED_MS,1,ITERATION_LIMIT_ONLY,12118362578716297831,12314600065113407764,15878604060312081661,6813954553745783903,180891062948131180,260,10274645659945954264,104,32,0,0,1005.9,10240,71680,71680,0
LDPC_BG2_K300_N640,640,30143,-1.5,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,8561433035165301598,5204933876646099947,11938963741527439027,8561433035165301598,5204933876646099947,0,1469598103934665603,0,5,1,1,772.79999999999995,1600,11200,11200,0
LDPC_BG2_K300_N640,640,30143,-1.5,DIRECT_LAYERED_NMS,0.59999999999999998,SYNDROME_AFTER_FULL_ITERATION,8561433035165301598,5204933876646099947,11938963741527439027,8561433035165301598,5204933876646099947,0,1469598103934665603,0,9,1,1,473.10000000000002,2880,20160,20160,0
