organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer,decisionMode
B_CONT_50x6,R12,-1.0,2,31,5460,0.00567766,0.00400285,0.00804755,coarse,Soft Float
B_CONT_50x6,R12,-1.0,3,37,5460,0.00677656,0.00492052,0.00932613,coarse,Soft Float
B_CONT_50x6,R12,-1.0,4,36,5460,0.00659341,0.00476651,0.0091141,coarse,Soft Float
B_CONT_50x6,R12,-1.0,5,35,5460,0.00641026,0.0046129,0.00890167,coarse,Soft Float
B_CONT_50x6,R12,-1.0,6,32,5460,0.00586081,0.00415466,0.00826178,coarse,Soft Float
B_CONT_50x6,R12,-1.0,7,18,5460,0.0032967,0.00208639,0.00520545,coarse,Soft Float
B_CONT_50x6,R12,-1.0,8,37,5460,0.00677656,0.00492052,0.00932613,coarse,Soft Float
B_CONT_50x6,R12,-1.0,9,29,5460,0.00531136,0.00370074,0.00761757,coarse,Soft Float
C_CONT_100x3,R12,-1.0,-10,16,2184,0.00732601,0.00451448,0.0118676,coarse,Soft Float
C_CONT_100x3,R12,-1.0,-9,13,2184,0.00595238,0.00348194,0.0101577,coarse,Soft Float
C_CONT_100x3,R12,-1.0,-8,14,2184,0.00641026,0.00382232,0.0107315,coarse,Soft Float
C_CONT_100x3,R12,-1.0,-7,13,2184,0.00595238,0.00348194,0.0101577,coarse,Soft Float
C_CONT_100x3,R12,-1.0,-6,16,2184,0.00732601,0.00451448,0.0118676,coarse,Soft Float
C_CONT_100x3,R12,-1.0,-5,15,2184,0.00686813,0.00416662,0.0113013,coarse,Soft Float
C_CONT_100x3,R12,-1.0,-4,16,2184,0.00732601,0.00451448,0.0118676,coarse,Soft Float
C_CONT_100x3,R12,-1.0,-3,11,2184,0.00503663,0.00281472,0.00899668,coarse,Soft Float
C_CONT_100x3,R12,-1.0,-2,13,2184,0.00595238,0.00348194,0.0101577,coarse,Soft Float
C_CONT_100x3,R12,-1.0,-1,13,2184,0.00595238,0.00348194,0.0101577,coarse,Soft Float
C_CONT_100x3,R12,-1.0,0,11,2184,0.00503663,0.00281472,0.00899668,coarse,Soft Float
C_CONT_100x3,R12,-1.0,1,10,2184,0.00457875,0.00248901,0.00840824,coarse,Soft Float
C_CONT_100x3,R12,-1.0,2,14,2184,0.00641026,0.00382232,0.0107315,coarse,Soft Float
C_CONT_100x3,R12,-1.0,3,13,2184,0.00595238,0.00348194,0.0101577,coarse,Soft Float
C_CONT_100x3,R12,-1.0,4,12,2184,0.00549451,0.0031459,0.00957964,coarse,Soft Float
C_CONT_100x3,R12,-1.0,5,9,2184,0.00412088,0.00216954,0.00781357,coarse,Soft Float
C_CONT_100x3,R12,-1.0,6,14,2184,0.00641026,0.00382232,0.0107315,coarse,Soft Float
C_CONT_100x3,R12,-1.0,7,3,2184,0.00137363,0.000467264,0.00403099,coarse,Soft Float
C_CONT_100x3,R12,-1.0,8,13,2184,0.00595238,0.00348194,0.0101577,coarse,Soft Float
C_CONT_100x3,R12,-1.0,9,11,2184,0.00503663,0.00281472,0.00899668,coarse,Soft Float
D_CONT_150x2,R12,-1.0,-10,5,1092,0.00457875,0.00195731,0.0106736,coarse,Soft Float
D_CONT_150x2,R12,-1.0,-9,5,1092,0.00457875,0.00195731,0.0106736,coarse,Soft Float
D_CONT_150x2,R12,-1.0,-8,7,1092,0.00641026,0.00310854,0.0131725,coarse,Soft Float
D_CONT_150x2,R12,-1.0,-7,7,1092,0.00641026,0.00310854,0.0131725,coarse,Soft Float
D_CONT_150x2,R12,-1.0,-6,9,1092,0.00824176,0.00434201,0.0155892,coarse,Soft Float
D_CONT_150x2,R12,-1.0,-5,7,1092,0.00641026,0.00310854,0.0131725,coarse,Soft Float
D_CONT_150x2,R12,-1.0,-4,7,1092,0.00641026,0.00310854,0.0131725,coarse,Soft Float
D_CONT_150x2,R12,-1.0,-3,8,1092,0.00732601,0.00371679,0.0143893,coarse,Soft Float
D_CONT_150x2,R12,-1.0,-2,6,1092,0.00549451,0.00252054,0.0119354,coarse,Soft Float
D_CONT_150x2,R12,-1.0,-1,7,1092,0.00641026,0.00310854,0.0131725,coarse,Soft Float
D_CONT_150x2,R12,-1.0,0,9,1092,0.00824176,0.00434201,0.0155892,coarse,Soft Float
D_CONT_150x2,R12,-1.0,1,7,1092,0.00641026,0.00310854,0.0131725,coarse,Soft Float
D_CONT_150x2,R12,-1.0,2,3,1092,0.00274725,0.000934744,0.00804599,coarse,Soft Float
D_CONT_150x2,R12,-1.0,3,7,1092,0.00641026,0.00310854,0.0131725,coarse,Soft Float
D_CONT_150x2,R12,-1.0,4,4,1092,0.003663,0.00142536,0.00938045,coarse,Soft Float
D_CONT_150x2,R12,-1.0,5,8,1092,0.00732601,0.00371679,0.0143893,coarse,Soft Float
D_CONT_150x2,R12,-1.0,6,7,1092,0.00641026,0.00310854,0.0131725,coarse,Soft Float
D_CONT_150x2,R12,-1.0,7,6,1092,0.00549451,0.00252054,0.0119354,coarse,Soft Float
D_CONT_150x2,R12,-1.0,8,8,1092,0.00732601,0.00371679,0.0143893,coarse,Soft Float
D_CONT_150x2,R12,-1.0,9,6,1092,0.00549451,0.00252054,0.0119354,coarse,Soft Float
B_CONT_50x6,R12,-0.5,-10,22,16840,0.00130641,0.00086293,0.00197736,coarse,Soft Float
B_CONT_50x6,R12,-0.5,-9,25,16840,0.00148456,0.0010058,0.0021907,coarse,Soft Float
B_CONT_50x6,R12,-0.5,-8,20,16840,0.00118765,0.000768982,0.00183384,coarse,Soft Float
B_CONT_50x6,R12,-0.5,-7,22,16840,0.00130641,0.00086293,0.00197736,coarse,Soft Float
B_CONT_50x6,R12,-0.5,-6,33,16840,0.00195962,0.00139575,0.00275066,coarse,Soft Float
B_CONT_50x6,R12,-0.5,-5,26,16840,0.00154394,0.00105389,0.00226136,coarse,Soft Float
B_CONT_50x6,R12,-0.5,-4,24,16840,0.00142518,0.00095794,0.00211983,coarse,Soft Float
B_CONT_50x6,R12,-0.5,-3,28,16840,0.00166271,0.00115067,0.00240205,coarse,Soft Float
B_CONT_50x6,R12,-0.5,-2,29,16840,0.00172209,0.00119935,0.00247211,coarse,Soft Float
B_CONT_50x6,R12,-0.5,-1,29,16840,0.00172209,0.00119935,0.00247211,coarse,Soft Float
B_CONT_50x6,R12,-0.5,0,27,16840,0.00160333,0.00110218,0.0023318,coarse,Soft Float
B_CONT_50x6,R12,-0.5,1,26,16840,0.00154394,0.00105389,0.00226136,coarse,Soft Float
B_CONT_50x6,R12,-0.5,2,24,16840,0.00142518,0.00095794,0.00211983,coarse,Soft Float
B_CONT_50x6,R12,-0.5,3,24,16840,0.00142518,0.00095794,0.00211983,coarse,Soft Float
B_CONT_50x6,R12,-0.5,4,16,16840,0.000950119,0.00058494,0.00154293,coarse,Soft Float
B_CONT_50x6,R12,-0.5,5,25,16840,0.00148456,0.0010058,0.0021907,coarse,Soft Float
B_CONT_50x6,R12,-0.5,6,25,16840,0.00148456,0.0010058,0.0021907,coarse,Soft Float
B_CONT_50x6,R12,-0.5,7,22,16840,0.00130641,0.00086293,0.00197736,coarse,Soft Float
B_CONT_50x6,R12,-0.5,8,23,16840,0.0013658,0.000910311,0.00204872,coarse,Soft Float
B_CONT_50x6,R12,-0.5,9,13,16840,0.000771971,0.000451218,0.00132044,coarse,Soft Float
C_CONT_100x3,R12,-0.5,-10,11,6736,0.00163302,0.000912118,0.00292202,coarse,Soft Float
C_CONT_100x3,R12,-0.5,-9,7,6736,0.00103919,0.000503482,0.00214368,coarse,Soft Float
C_CONT_100x3,R12,-0.5,-8,6,6736,0.000890736,0.000408294,0.00194213,coarse,Soft Float
C_CONT_100x3,R12,-0.5,-7,5,6736,0.00074228,0.000317098,0.00173658,coarse,Soft Float
C_CONT_100x3,R12,-0.5,-6,9,6736,0.0013361,0.000703104,0.00253754,coarse,Soft Float
C_CONT_100x3,R12,-0.5,-5,11,6736,0.00163302,0.000912118,0.00292202,coarse,Soft Float
C_CONT_100x3,R12,-0.5,-4,7,6736,0.00103919,0.000503482,0.00214368,coarse,Soft Float
C_CONT_100x3,R12,-0.5,-3,8,6736,0.00118765,0.00060193,0.00234198,coarse,Soft Float
C_CONT_100x3,R12,-0.5,-2,10,6736,0.00148456,0.000806604,0.00273079,coarse,Soft Float
C_CONT_100x3,R12,-0.5,-1,11,6736,0.00163302,0.000912118,0.00292202,coarse,Soft Float
C_CONT_100x3,R12,-0.5,0,8,6736,0.00118765,0.00060193,0.00234198,coarse,Soft Float
C_CONT_100x3,R12,-0.5,1,7,6736,0.00103919,0.000503482,0.00214368,coarse,Soft Float
C_CONT_100x3,R12,-0.5,2,7,6736,0.00103919,0.000503482,0.00214368,coarse,Soft Float
C_CONT_100x3,R12,-0.5,3,7,6736,0.00103919,0.000503482,0.00214368,coarse,Soft Float
C_CONT_100x3,R12,-0.5,4,5,6736,0.00074228,0.000317098,0.00173658,coarse,Soft Float
C_CONT_100x3,R12,-0.5,5,8,6736,0.00118765,0.00060193,0.00234198,coarse,Soft Float
C_CONT_100x3,R12,-0.5,6,7,6736,0.00103919,0.000503482,0.00214368,coarse,Soft Float
C_CONT_100x3,R12,-0.5,7,6,6736,0.000890736,0.000408294,0.00194213,coarse,Soft Float
C_CONT_100x3,R12,-0.5,8,7,6736,0.00103919,0.000503482,0.00214368,coarse,Soft Float
C_CONT_100x3,R12,-0.5,9,5,6736,0.00074228,0.000317098,0.00173658,coarse,Soft Float
D_CONT_150x2,R12,-0.5,-10,3,3368,0.000890736,0.000302976,0.00261574,coarse,Soft Float
D_CONT_150x2,R12,-0.5,-9,8,3368,0.0023753,0.0012041,0.00468036,coarse,Soft Float
