stage,mode,caseName,payloadLength,encodedLength,organization,correctionCapabilityT,burstLength,relativeStartInSubblock,interleaverMode,payloadCount,legalStartCountPerPayload,totalPatterns,processedFrames,processedBits,bitErrors,frameErrors,BER,FER,trueSuccessRate,reportedSuccessRate,decoderFailureRate,miscorrectionRate,explicitFailureWithWrongPayloadPatterns,averageTouchedSubblocks,averageMaximumSubblockErrorWeight,fractionAllSubblocksWithinGuaranteedRegion,averageSubblocksWithOneError,averageSubblocksWithMoreThanOneError,minimumFailingStart,maximumSuccessfulStart,allStartsGuaranteedCorrect,theoreticalGuaranteedRegion,ferWilson95Low,ferWilson95High,masterSeed,caseSeed,lengthSeed,randomStartSeed,stopReason,runtimeSeconds,configHash,permutationHash,inversePermutationHash,errorWeightConserved,pairedFrameCount,guaranteeValue
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,14,11,NONE,100,18,1800,1800,360000,17300,1800,0.048055555555555553,1,0,1,0,1,0,2,10,0,0,2,11,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,6497595084431888241,6497595084431888241,EXHAUSTIVE_GROUPED_BY_R,0.011358226666666667,05dfd8a088b81c31,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,14,12,NONE,100,18,1800,1800,360000,19000,1800,0.052777777777777778,1,0,1,0,1,0,2,11,0,0,2,12,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,6497595084431888241,6497595084431888241,EXHAUSTIVE_GROUPED_BY_R,0.011358226666666667,05dfd8a088b81c31,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,14,13,NONE,100,18,1800,1800,360000,19000,1800,0.052777777777777778,1,0,1,0,1,0,2,12,0,0,2,13,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,6497595084431888241,6497595084431888241,EXHAUSTIVE_GROUPED_BY_R,0.011358226666666667,05dfd8a088b81c31,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,14,14,NONE,100,18,1800,1800,360000,17200,1800,0.04777777777777778,1,0,1,0,1,0,2,13,0,1,1,14,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,6497595084431888241,6497595084431888241,EXHAUSTIVE_GROUPED_BY_R,0.011358226666666667,05dfd8a088b81c31,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,15,0,NONE,100,19,1900,1900,380000,20000,1900,0.052631578947368418,1,0,1,0,1,0,1,15,0,0,1,0,0,false,false,0.99798225907787841,1,2026072607,4017947825915577414,2459639486198168758,2459639486198168758,EXHAUSTIVE_GROUPED_BY_R,0.011248306666666668,10fe5c5daea5c15a,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,15,1,NONE,100,18,1800,1800,360000,19800,1800,0.055,1,0,1,0,1,0,2,14,0,1,1,1,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,2459639486198168758,2459639486198168758,EXHAUSTIVE_GROUPED_BY_R,0.011248306666666668,10fe5c5daea5c15a,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,15,2,NONE,100,18,1800,1800,360000,19800,1800,0.055,1,0,1,0,1,0,2,13,0,0,2,2,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,2459639486198168758,2459639486198168758,EXHAUSTIVE_GROUPED_BY_R,0.011248306666666668,10fe5c5daea5c15a,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,15,3,NONE,100,18,1800,1800,360000,19600,1800,0.054444444444444441,1,0,1,0,1,0,2,12,0,0,2,3,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,2459639486198168758,2459639486198168758,EXHAUSTIVE_GROUPED_BY_R,0.011248306666666668,10fe5c5daea5c15a,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,15,4,NONE,100,18,1800,1800,360000,19500,1800,0.054166666666666669,1,0,1,0,1,0,2,11,0,0,2,4,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,2459639486198168758,2459639486198168758,EXHAUSTIVE_GROUPED_BY_R,0.011248306666666668,10fe5c5daea5c15a,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,15,5,NONE,100,18,1800,1800,360000,19500,1800,0.054166666666666669,1,0,1,0,1,0,2,10,0,0,2,5,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,2459639486198168758,2459639486198168758,EXHAUSTIVE_GROUPED_BY_R,0.011248306666666668,10fe5c5daea5c15a,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,15,6,NONE,100,18,1800,1800,360000,19400,1800,0.053888888888888889,1,0,1,0,1,0,2,9,0,0,2,6,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,2459639486198168758,2459639486198168758,EXHAUSTIVE_GROUPED_BY_R,0.011248306666666668,10fe5c5daea5c15a,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,15,7,NONE,100,18,1800,1800,360000,19300,1800,0.053611111111111109,1,0,1,0,1,0,2,8,0,0,2,7,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,2459639486198168758,2459639486198168758,EXHAUSTIVE_GROUPED_BY_R,0.011248306666666668,10fe5c5daea5c15a,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,15,8,NONE,100,18,1800,1800,360000,19100,1800,0.053055555555555557,1,0,1,0,1,0,2,8,0,0,2,8,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,2459639486198168758,2459639486198168758,EXHAUSTIVE_GROUPED_BY_R,0.011248306666666668,10fe5c5daea5c15a,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,15,9,NONE,100,18,1800,1800,360000,19200,1800,0.053333333333333337,1,0,1,0,1,0,2,9,0,0,2,9,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,2459639486198168758,2459639486198168758,EXHAUSTIVE_GROUPED_BY_R,0.011248306666666668,10fe5c5daea5c15a,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,15,10,NONE,100,18,1800,1800,360000,19100,1800,0.053055555555555557,1,0,1,0,1,0,2,10,0,0,2,10,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,2459639486198168758,2459639486198168758,EXHAUSTIVE_GROUPED_BY_R,0.011248306666666668,10fe5c5daea5c15a,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,15,11,NONE,100,18,1800,1800,360000,19000,1800,0.052777777777777778,1,0,1,0,1,0,2,11,0,0,2,11,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,2459639486198168758,2459639486198168758,EXHAUSTIVE_GROUPED_BY_R,0.011248306666666668,10fe5c5daea5c15a,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,15,12,NONE,100,18,1800,1800,360000,19000,1800,0.052777777777777778,1,0,1,0,1,0,2,12,0,0,2,12,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,2459639486198168758,2459639486198168758,EXHAUSTIVE_GROUPED_BY_R,0.011248306666666668,10fe5c5daea5c15a,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,15,13,NONE,100,18,1800,1800,360000,19000,1800,0.052777777777777778,1,0,1,0,1,0,2,13,0,0,2,13,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,2459639486198168758,2459639486198168758,EXHAUSTIVE_GROUPED_BY_R,0.011248306666666668,10fe5c5daea5c15a,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,15,14,NONE,100,18,1800,1800,360000,18900,1800,0.052499999999999998,1,0,1,0,1,0,2,14,0,1,1,14,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,2459639486198168758,2459639486198168758,EXHAUSTIVE_GROUPED_BY_R,0.011248306666666668,10fe5c5daea5c15a,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,16,0,NONE,100,18,1800,1800,360000,19800,1800,0.055,1,0,1,0,1,0,2,15,0,1,1,0,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13444753107843355724,13444753107843355724,EXHAUSTIVE_GROUPED_BY_R,0.011499480000000001,2be90e66446f5564,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,16,1,NONE,100,18,1800,1800,360000,23400,1800,0.065000000000000002,1,0,1,0,1,0,2,14,0,0,2,1,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13444753107843355724,13444753107843355724,EXHAUSTIVE_GROUPED_BY_R,0.011499480000000001,2be90e66446f5564,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,16,2,NONE,100,18,1800,1800,360000,23200,1800,0.064444444444444443,1,0,1,0,1,0,2,13,0,0,2,2,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13444753107843355724,13444753107843355724,EXHAUSTIVE_GROUPED_BY_R,0.011499480000000001,2be90e66446f5564,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,16,3,NONE,100,18,1800,1800,360000,21300,1800,0.059166666666666666,1,0,1,0,1,0,2,12,0,0,2,3,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13444753107843355724,13444753107843355724,EXHAUSTIVE_GROUPED_BY_R,0.011499480000000001,2be90e66446f5564,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,16,4,NONE,100,18,1800,1800,360000,19500,1800,0.054166666666666669,1,0,1,0,1,0,2,11,0,0,2,4,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13444753107843355724,13444753107843355724,EXHAUSTIVE_GROUPED_BY_R,0.011499480000000001,2be90e66446f5564,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,16,5,NONE,100,18,1800,1800,360000,21200,1800,0.058888888888888886,1,0,1,0,1,0,2,10,0,0,2,5,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13444753107843355724,13444753107843355724,EXHAUSTIVE_GROUPED_BY_R,0.011499480000000001,2be90e66446f5564,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,16,6,NONE,100,18,1800,1800,360000,19300,1800,0.053611111111111109,1,0,1,0,1,0,2,9,0,0,2,6,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13444753107843355724,13444753107843355724,EXHAUSTIVE_GROUPED_BY_R,0.011499480000000001,2be90e66446f5564,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,16,7,NONE,100,18,1800,1800,360000,24500,1800,0.06805555555555555,1,0,1,0,1,0,2,8,0,0,2,7,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13444753107843355724,13444753107843355724,EXHAUSTIVE_GROUPED_BY_R,0.011499480000000001,2be90e66446f5564,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,16,8,NONE,100,18,1800,1800,360000,17400,1800,0.048333333333333332,1,0,1,0,1,0,2,9,0,0,2,8,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13444753107843355724,13444753107843355724,EXHAUSTIVE_GROUPED_BY_R,0.011499480000000001,2be90e66446f5564,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,16,9,NONE,100,18,1800,1800,360000,20900,1800,0.058055555555555555,1,0,1,0,1,0,2,10,0,0,2,9,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13444753107843355724,13444753107843355724,EXHAUSTIVE_GROUPED_BY_R,0.011499480000000001,2be90e66446f5564,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,16,10,NONE,100,18,1800,1800,360000,20800,1800,0.057777777777777775,1,0,1,0,1,0,2,11,0,0,2,10,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13444753107843355724,13444753107843355724,EXHAUSTIVE_GROUPED_BY_R,0.011499480000000001,2be90e66446f5564,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,16,11,NONE,100,18,1800,1800,360000,19000,1800,0.052777777777777778,1,0,1,0,1,0,2,12,0,0,2,11,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13444753107843355724,13444753107843355724,EXHAUSTIVE_GROUPED_BY_R,0.011499480000000001,2be90e66446f5564,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,16,12,NONE,100,18,1800,1800,360000,19000,1800,0.052777777777777778,1,0,1,0,1,0,2,13,0,0,2,12,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13444753107843355724,13444753107843355724,EXHAUSTIVE_GROUPED_BY_R,0.011499480000000001,2be90e66446f5564,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,16,13,NONE,100,18,1800,1800,360000,20700,1800,0.057500000000000002,1,0,1,0,1,0,2,14,0,0,2,13,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13444753107843355724,13444753107843355724,EXHAUSTIVE_GROUPED_BY_R,0.011499480000000001,2be90e66446f5564,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,16,14,NONE,100,18,1800,1800,360000,18900,1800,0.052499999999999998,1,0,1,0,1,0,2,15,0,1,1,14,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,13444753107843355724,13444753107843355724,EXHAUSTIVE_GROUPED_BY_R,0.011499480000000001,2be90e66446f5564,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,17,0,NONE,100,18,1800,1800,360000,23400,1800,0.065000000000000002,1,0,1,0,1,0,2,15,0,0,2,0,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,14648268934729853250,14648268934729853250,EXHAUSTIVE_GROUPED_BY_R,0.011691553333333334,ec01134e055bb335,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,17,1,NONE,100,18,1800,1800,360000,26800,1800,0.074444444444444438,1,0,1,0,1,0,2,14,0,0,2,1,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,14648268934729853250,14648268934729853250,EXHAUSTIVE_GROUPED_BY_R,0.011691553333333334,ec01134e055bb335,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,17,2,NONE,100,18,1800,1800,360000,24900,1800,0.069166666666666668,1,0,1,0,1,0,2,13,0,0,2,2,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,14648268934729853250,14648268934729853250,EXHAUSTIVE_GROUPED_BY_R,0.011691553333333334,ec01134e055bb335,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,17,3,NONE,100,18,1800,1800,360000,21300,1800,0.059166666666666666,1,0,1,0,1,0,2,12,0,0,2,3,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,14648268934729853250,14648268934729853250,EXHAUSTIVE_GROUPED_BY_R,0.011691553333333334,ec01134e055bb335,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,17,4,NONE,100,18,1800,1800,360000,21200,1800,0.058888888888888886,1,0,1,0,1,0,2,11,0,0,2,4,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,14648268934729853250,14648268934729853250,EXHAUSTIVE_GROUPED_BY_R,0.011691553333333334,ec01134e055bb335,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,17,5,NONE,100,18,1800,1800,360000,21100,1800,0.058611111111111114,1,0,1,0,1,0,2,10,0,0,2,5,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,14648268934729853250,14648268934729853250,EXHAUSTIVE_GROUPED_BY_R,0.011691553333333334,ec01134e055bb335,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,17,6,NONE,100,18,1800,1800,360000,24500,1800,0.06805555555555555,1,0,1,0,1,0,2,9,0,0,2,6,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,14648268934729853250,14648268934729853250,EXHAUSTIVE_GROUPED_BY_R,0.011691553333333334,ec01134e055bb335,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,17,7,NONE,100,18,1800,1800,360000,22800,1800,0.063333333333333339,1,0,1,0,1,0,2,9,0,0,2,7,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,14648268934729853250,14648268934729853250,EXHAUSTIVE_GROUPED_BY_R,0.011691553333333334,ec01134e055bb335,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,17,8,NONE,100,18,1800,1800,360000,19100,1800,0.053055555555555557,1,0,1,0,1,0,2,10,0,0,2,8,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,14648268934729853250,14648268934729853250,EXHAUSTIVE_GROUPED_BY_R,0.011691553333333334,ec01134e055bb335,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,17,9,NONE,100,18,1800,1800,360000,22600,1800,0.06277777777777778,1,0,1,0,1,0,2,11,0,0,2,9,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,14648268934729853250,14648268934729853250,EXHAUSTIVE_GROUPED_BY_R,0.011691553333333334,ec01134e055bb335,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,17,10,NONE,100,18,1800,1800,360000,20800,1800,0.057777777777777775,1,0,1,0,1,0,2,12,0,0,2,10,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,14648268934729853250,14648268934729853250,EXHAUSTIVE_GROUPED_BY_R,0.011691553333333334,ec01134e055bb335,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,17,11,NONE,100,18,1800,1800,360000,19000,1800,0.052777777777777778,1,0,1,0,1,0,2,13,0,0,2,11,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,14648268934729853250,14648268934729853250,EXHAUSTIVE_GROUPED_BY_R,0.011691553333333334,ec01134e055bb335,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,17,12,NONE,100,18,1800,1800,360000,20700,1800,0.057500000000000002,1,0,1,0,1,0,2,14,0,0,2,12,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,14648268934729853250,14648268934729853250,EXHAUSTIVE_GROUPED_BY_R,0.011691553333333334,ec01134e055bb335,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,17,13,NONE,100,18,1800,1800,360000,20700,1800,0.057500000000000002,1,0,1,0,1,0,2,15,0,0,2,13,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,14648268934729853250,14648268934729853250,EXHAUSTIVE_GROUPED_BY_R,0.011691553333333334,ec01134e055bb335,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,17,14,NONE,100,17,1700,1700,340000,18700,1700,0.055,1,0,1,0,1,0,3,15,0,2,1,14,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,14648268934729853250,14648268934729853250,EXHAUSTIVE_GROUPED_BY_R,0.011691553333333334,ec01134e055bb335,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,18,0,NONE,100,18,1800,1800,360000,26800,1800,0.074444444444444438,1,0,1,0,1,0,2,15,0,0,2,0,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,1128042961755240235,1128042961755240235,EXHAUSTIVE_GROUPED_BY_R,0.011205546666666667,b06607f9a9f0404e,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,18,1,NONE,100,18,1800,1800,360000,28500,1800,0.079166666666666663,1,0,1,0,1,0,2,14,0,0,2,1,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,1128042961755240235,1128042961755240235,EXHAUSTIVE_GROUPED_BY_R,0.011205546666666667,b06607f9a9f0404e,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,18,2,NONE,100,18,1800,1800,360000,24900,1800,0.069166666666666668,1,0,1,0,1,0,2,13,0,0,2,2,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,1128042961755240235,1128042961755240235,EXHAUSTIVE_GROUPED_BY_R,0.011205546666666667,b06607f9a9f0404e,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,18,3,NONE,100,18,1800,1800,360000,23000,1800,0.063888888888888884,1,0,1,0,1,0,2,12,0,0,2,3,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,1128042961755240235,1128042961755240235,EXHAUSTIVE_GROUPED_BY_R,0.011205546666666667,b06607f9a9f0404e,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,18,4,NONE,100,18,1800,1800,360000,21100,1800,0.058611111111111114,1,0,1,0,1,0,2,11,0,0,2,4,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,1128042961755240235,1128042961755240235,EXHAUSTIVE_GROUPED_BY_R,0.011205546666666667,b06607f9a9f0404e,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,18,5,NONE,100,18,1800,1800,360000,26300,1800,0.073055555555555554,1,0,1,0,1,0,2,10,0,0,2,5,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,1128042961755240235,1128042961755240235,EXHAUSTIVE_GROUPED_BY_R,0.011205546666666667,b06607f9a9f0404e,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,18,6,NONE,100,18,1800,1800,360000,22800,1800,0.063333333333333339,1,0,1,0,1,0,2,9,0,0,2,6,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,1128042961755240235,1128042961755240235,EXHAUSTIVE_GROUPED_BY_R,0.011205546666666667,b06607f9a9f0404e,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,18,7,NONE,100,18,1800,1800,360000,24500,1800,0.06805555555555555,1,0,1,0,1,0,2,10,0,0,2,7,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,1128042961755240235,1128042961755240235,EXHAUSTIVE_GROUPED_BY_R,0.011205546666666667,b06607f9a9f0404e,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,18,8,NONE,100,18,1800,1800,360000,20800,1800,0.057777777777777775,1,0,1,0,1,0,2,11,0,0,2,8,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,1128042961755240235,1128042961755240235,EXHAUSTIVE_GROUPED_BY_R,0.011205546666666667,b06607f9a9f0404e,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,18,9,NONE,100,18,1800,1800,360000,22600,1800,0.06277777777777778,1,0,1,0,1,0,2,12,0,0,2,9,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,1128042961755240235,1128042961755240235,EXHAUSTIVE_GROUPED_BY_R,0.011205546666666667,b06607f9a9f0404e,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,18,10,NONE,100,18,1800,1800,360000,20800,1800,0.057777777777777775,1,0,1,0,1,0,2,13,0,0,2,10,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,1128042961755240235,1128042961755240235,EXHAUSTIVE_GROUPED_BY_R,0.011205546666666667,b06607f9a9f0404e,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,18,11,NONE,100,18,1800,1800,360000,20700,1800,0.057500000000000002,1,0,1,0,1,0,2,14,0,0,2,11,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,1128042961755240235,1128042961755240235,EXHAUSTIVE_GROUPED_BY_R,0.011205546666666667,b06607f9a9f0404e,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,18,12,NONE,100,18,1800,1800,360000,20700,1800,0.057500000000000002,1,0,1,0,1,0,2,15,0,0,2,12,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,1128042961755240235,1128042961755240235,EXHAUSTIVE_GROUPED_BY_R,0.011205546666666667,b06607f9a9f0404e,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,18,13,NONE,100,17,1700,1700,340000,20400,1700,0.059999999999999998,1,0,1,0,1,0,3,15,0,1,2,13,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,1128042961755240235,1128042961755240235,EXHAUSTIVE_GROUPED_BY_R,0.011205546666666667,b06607f9a9f0404e,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,18,14,NONE,100,17,1700,1700,340000,22100,1700,0.065000000000000002,1,0,1,0,1,0,3,15,0,1,2,14,0,false,false,0.99774541298968455,1,2026072607,4017947825915577414,1128042961755240235,1128042961755240235,EXHAUSTIVE_GROUPED_BY_R,0.011205546666666667,b06607f9a9f0404e,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,19,0,NONE,100,18,1800,1800,360000,28500,1800,0.079166666666666663,1,0,1,0,1,0,2,15,0,0,2,0,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,16847999186951001930,16847999186951001930,EXHAUSTIVE_GROUPED_BY_R,0.011311006666666668,c6c4ff50e29fded7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,19,1,NONE,100,18,1800,1800,360000,28500,1800,0.079166666666666663,1,0,1,0,1,0,2,14,0,0,2,1,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,16847999186951001930,16847999186951001930,EXHAUSTIVE_GROUPED_BY_R,0.011311006666666668,c6c4ff50e29fded7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,19,2,NONE,100,18,1800,1800,360000,26600,1800,0.073888888888888893,1,0,1,0,1,0,2,13,0,0,2,2,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,16847999186951001930,16847999186951001930,EXHAUSTIVE_GROUPED_BY_R,0.011311006666666668,c6c4ff50e29fded7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,19,3,NONE,100,18,1800,1800,360000,22900,1800,0.063611111111111104,1,0,1,0,1,0,2,12,0,0,2,3,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,16847999186951001930,16847999186951001930,EXHAUSTIVE_GROUPED_BY_R,0.011311006666666668,c6c4ff50e29fded7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,19,4,NONE,100,18,1800,1800,360000,26300,1800,0.073055555555555554,1,0,1,0,1,0,2,11,0,0,2,4,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,16847999186951001930,16847999186951001930,EXHAUSTIVE_GROUPED_BY_R,0.011311006666666668,c6c4ff50e29fded7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,19,5,NONE,100,18,1800,1800,360000,24600,1800,0.068333333333333329,1,0,1,0,1,0,2,10,0,0,2,5,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,16847999186951001930,16847999186951001930,EXHAUSTIVE_GROUPED_BY_R,0.011311006666666668,c6c4ff50e29fded7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,19,6,NONE,100,18,1800,1800,360000,24500,1800,0.06805555555555555,1,0,1,0,1,0,2,10,0,0,2,6,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,16847999186951001930,16847999186951001930,EXHAUSTIVE_GROUPED_BY_R,0.011311006666666668,c6c4ff50e29fded7,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,19,7,NONE,100,18,1800,1800,360000,26200,1800,0.072777777777777775,1,0,1,0,1,0,2,11,0,0,2,7,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,16847999186951001930,16847999186951001930,EXHAUSTIVE_GROUPED_BY_R,0.011311006666666668,c6c4ff50e29fded7,,,true,0,0
