stage,mode,caseName,payloadLength,encodedLength,organization,correctionCapabilityT,burstLength,relativeStartInSubblock,interleaverMode,payloadCount,legalStartCountPerPayload,totalPatterns,processedFrames,processedBits,bitErrors,frameErrors,BER,FER,trueSuccessRate,reportedSuccessRate,decoderFailureRate,miscorrectionRate,explicitFailureWithWrongPayloadPatterns,averageTouchedSubblocks,averageMaximumSubblockErrorWeight,fractionAllSubblocksWithinGuaranteedRegion,averageSubblocksWithOneError,averageSubblocksWithMoreThanOneError,minimumFailingStart,maximumSuccessfulStart,allStartsGuaranteedCorrect,theoreticalGuaranteedRegion,ferWilson95Low,ferWilson95High,masterSeed,caseSeed,lengthSeed,randomStartSeed,stopReason,runtimeSeconds,configHash,permutationHash,inversePermutationHash,errorWeightConserved,pairedFrameCount,plotStatus
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,10,,FIXED_RANDOM,100000,381,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,10,1,0,1,,380,true,true,0,3.8413112583039631e-05,2026072607,16952284447138302587,11688912896537032140,11688912896537032140,MAXIMUM_FRAMES,5.7705285000000002,3abfff72be511e2e,1e102dea679dcaf2,42d21fbe2eb4ada2,true,100000,PLOTTED
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,11,,FIXED_RANDOM,5000,380,5000,5000,1500000,41876,5000,0.027917333333333332,1,0,0,1,0,5000,1,11,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,17042706257638449857,17042706257638449857,PAIRED_TARGET_FRAME_ERRORS,0.28504744999999998,1b4bf25ce256bf1f,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000,PLOTTED
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,12,,FIXED_RANDOM,5000,379,5000,5000,1500000,45685,5000,0.030456666666666667,1,0,0,1,0,5000,1,12,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,5852064647851745440,5852064647851745440,PAIRED_TARGET_FRAME_ERRORS,0.28333324999999998,aaa680fcf1505ab1,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000,PLOTTED
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,13,,FIXED_RANDOM,5000,378,5000,5000,1500000,49693,5000,0.033128666666666667,1,0,0,1,0,5000,1,13,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,14721185324884221006,14721185324884221006,PAIRED_TARGET_FRAME_ERRORS,0.28852650000000002,ecbe291b4157b0ad,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000,PLOTTED
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,14,,FIXED_RANDOM,5000,377,5000,5000,1500000,53251,5000,0.035500666666666666,1,0,0,1,0,5000,1,14,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,1513869932821122325,1513869932821122325,PAIRED_TARGET_FRAME_ERRORS,0.28839730000000002,0a0c2a413e58ab6d,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000,PLOTTED
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,15,,FIXED_RANDOM,5000,376,5000,5000,1500000,57256,5000,0.038170666666666665,1,0,0,1,0,5000,1,15,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,12404653343203574246,12404653343203574246,PAIRED_TARGET_FRAME_ERRORS,0.28735875,43af46d1314b8f84,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000,PLOTTED
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,16,,FIXED_RANDOM,5000,375,5000,5000,1500000,61030,5000,0.04068666666666667,1,0,0,1,0,5000,1,16,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,10985607443237393461,10985607443237393461,PAIRED_TARGET_FRAME_ERRORS,0.29176210000000002,2731090795bc59ea,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000,PLOTTED
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,17,,FIXED_RANDOM,5000,374,5000,5000,1500000,64465,5000,0.04297666666666667,1,0,0,1,0,5000,1,17,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,10569124204798522705,10569124204798522705,PAIRED_TARGET_FRAME_ERRORS,0.2830799,7639fd8bfb44f07d,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000,PLOTTED
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,18,,FIXED_RANDOM,5000,373,5000,5000,1500000,68535,5000,0.045690000000000001,1,0,0,1,0,5000,1,18,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,4916468921906678432,4916468921906678432,PAIRED_TARGET_FRAME_ERRORS,0.28666694999999998,cb2771c67e9f9ffc,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000,PLOTTED
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,19,,FIXED_RANDOM,5000,372,5000,5000,1500000,72431,5000,0.048287333333333335,1,0,0,1,0,5000,1,19,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,4648041761809459575,4648041761809459575,PAIRED_TARGET_FRAME_ERRORS,0.28366649999999999,b71545bfab817891,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000,PLOTTED
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,20,,FIXED_RANDOM,5000,371,5000,5000,1500000,76196,5000,0.050797333333333333,1,0,0,1,0,5000,1,20,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,17050025772123467777,17050025772123467777,PAIRED_TARGET_FRAME_ERRORS,0.28422185,32b8697a7ae5c075,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000,PLOTTED
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,21,,FIXED_RANDOM,5000,370,5000,5000,1500000,79953,5000,0.053302000000000002,1,0,0,1,0,5000,1,21,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,9282478297028561939,9282478297028561939,PAIRED_TARGET_FRAME_ERRORS,0.28615950000000001,70315b2d183e8ce5,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000,PLOTTED
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,22,,FIXED_RANDOM,5000,369,5000,5000,1500000,83833,5000,0.05588866666666667,1,0,0,1,0,5000,1,22,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,422407953427556055,422407953427556055,PAIRED_TARGET_FRAME_ERRORS,0.29204609999999998,c046401c01681d60,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000,PLOTTED
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,23,,FIXED_RANDOM,5000,368,5000,5000,1500000,87453,5000,0.058302,1,0,0,1,0,5000,1,23,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,12208843904676198212,12208843904676198212,PAIRED_TARGET_FRAME_ERRORS,0.29398839999999998,ea3b88911ab38db4,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000,PLOTTED
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,24,,FIXED_RANDOM,5000,367,5000,5000,1500000,91415,5000,0.060943333333333335,1,0,0,1,0,5000,1,24,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,8858242677514882731,8858242677514882731,PAIRED_TARGET_FRAME_ERRORS,0.28601945000000001,4ecd14dc993666ac,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000,PLOTTED
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,25,,FIXED_RANDOM,5000,366,5000,5000,1500000,95269,5000,0.063512666666666662,1,0,0,1,0,5000,1,25,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,7259074468034662258,7259074468034662258,PAIRED_TARGET_FRAME_ERRORS,0.28856674999999998,522c3d7b95dec36c,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000,PLOTTED
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,26,,FIXED_RANDOM,5000,365,5000,5000,1500000,99139,5000,0.066092666666666661,1,0,0,1,0,5000,1,26,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,13566985282438307240,13566985282438307240,PAIRED_TARGET_FRAME_ERRORS,0.28432125000000003,9a71ad67d5b211e9,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000,PLOTTED
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,27,,FIXED_RANDOM,5000,364,5000,5000,1500000,102997,5000,0.068664666666666666,1,0,0,1,0,5000,1,27,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,2791902003479814781,2791902003479814781,PAIRED_TARGET_FRAME_ERRORS,0.28887119999999999,2cc32e4812a19af3,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000,PLOTTED
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,28,,FIXED_RANDOM,5000,363,5000,5000,1500000,107085,5000,0.071389999999999995,1,0,0,1,0,5000,1,28,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,17108349791230840235,17108349791230840235,PAIRED_TARGET_FRAME_ERRORS,0.28925735000000002,889f4723ec2ad4f4,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000,PLOTTED
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,29,,FIXED_RANDOM,5000,362,5000,5000,1500000,110617,5000,0.073744666666666667,1,0,0,1,0,5000,1,29,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,8288127915223933164,8288127915223933164,PAIRED_TARGET_FRAME_ERRORS,0.28622720000000001,8fb9d051fb5c4c6e,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000,PLOTTED
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,30,,FIXED_RANDOM,5000,361,5000,5000,1500000,114223,5000,0.07614866666666667,1,0,0,1,0,5000,1,30,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,8274444404074462216,8274444404074462216,PAIRED_TARGET_FRAME_ERRORS,0.28600185,d138444574e3fd83,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000,PLOTTED
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,31,,FIXED_RANDOM,5000,360,5000,5000,1500000,117822,5000,0.078548000000000007,1,0,0,1,0,5000,1,31,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,4714847432003687444,4714847432003687444,PAIRED_TARGET_FRAME_ERRORS,0.27583249999999998,fec51fd6ee40075a,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000,PLOTTED
s2-07d,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,32,,FIXED_RANDOM,5000,359,5000,5000,1500000,121847,5000,0.081231333333333336,1,0,0,1,0,5000,1,32,0,0,1,0,0,false,false,0.99923229805494307,1,2026072607,16952284447138302587,10356046737019070119,10356046737019070119,PAIRED_TARGET_FRAME_ERRORS,0.2862054,38a5c142fffb8415,1e102dea679dcaf2,42d21fbe2eb4ada2,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,0,,NONE,100000,1,100000,100000,30000000,0,0,0,0,1,1,0,0,0,0,0,1,0,0,,0,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,17810022656746853395,17810022656746853395,MAXIMUM_FRAMES,4.2211850499999999,23802c3e63504b5f,0118cc44fa6c75d6,0118cc44fa6c75d6,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,1,,NONE,100000,426,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,425,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,3763484601920886686,3763484601920886686,MAXIMUM_FRAMES,4.5195564499999996,683c065d5324ecf3,0118cc44fa6c75d6,0118cc44fa6c75d6,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,2,,NONE,100000,425,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,2,1,0,1,,424,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,10054490400502027264,10054490400502027264,MAXIMUM_FRAMES,4.6863314000000003,f5798735267769eb,0118cc44fa6c75d6,0118cc44fa6c75d6,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,3,,NONE,100000,424,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,3,1,0,1,,423,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,16562908793513699548,16562908793513699548,MAXIMUM_FRAMES,4.8983947499999996,b681a4b6b7e500da,0118cc44fa6c75d6,0118cc44fa6c75d6,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,4,,NONE,100000,423,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,4,1,0,1,,422,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,8971788553540185734,8971788553540185734,MAXIMUM_FRAMES,5.1703657999999999,4e5f3245432d6830,0118cc44fa6c75d6,0118cc44fa6c75d6,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,5,,NONE,100000,422,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,5,1,0,1,,421,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,5656068013923657751,5656068013923657751,MAXIMUM_FRAMES,5.4165926500000001,3e3fbfd0a7ce8d27,0118cc44fa6c75d6,0118cc44fa6c75d6,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,6,,NONE,100000,421,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,6,1,0,1,,420,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,718654216858233107,718654216858233107,MAXIMUM_FRAMES,5.6339242,e292d2507ae789b9,0118cc44fa6c75d6,0118cc44fa6c75d6,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,7,,NONE,100000,420,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,7,1,0,1,,419,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,4982631758806761783,4982631758806761783,MAXIMUM_FRAMES,5.8891225,f60554a40e17eabf,0118cc44fa6c75d6,0118cc44fa6c75d6,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,8,,NONE,100000,419,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,8,1,0,1,,418,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,4736875035363291713,4736875035363291713,MAXIMUM_FRAMES,6.2358197500000001,cccd6d93754e6235,0118cc44fa6c75d6,0118cc44fa6c75d6,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,9,,NONE,100000,418,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,9,1,0,1,,417,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,633494553417600891,633494553417600891,MAXIMUM_FRAMES,6.5832646500000003,9b33c020f4403ba8,0118cc44fa6c75d6,0118cc44fa6c75d6,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,10,,NONE,100000,417,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,10,1,0,1,,416,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,8720385479975185265,8720385479975185265,MAXIMUM_FRAMES,6.8399027500000003,b387f7bcea8cef5e,0118cc44fa6c75d6,0118cc44fa6c75d6,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,11,,NONE,100000,416,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,11,1,0,1,,415,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,13734885556109611399,13734885556109611399,MAXIMUM_FRAMES,7.2324812999999999,6af259ff10a1dca6,0118cc44fa6c75d6,0118cc44fa6c75d6,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,12,,NONE,100000,415,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,12,1,0,1,,414,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,2534722152600708689,2534722152600708689,MAXIMUM_FRAMES,7.4695336000000001,76cdcc4e4bf1246e,0118cc44fa6c75d6,0118cc44fa6c75d6,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,13,,NONE,100000,414,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,13,1,0,1,,413,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,14589809818307253858,14589809818307253858,MAXIMUM_FRAMES,7.9497688000000002,8f8fbdc9e8daedbf,0118cc44fa6c75d6,0118cc44fa6c75d6,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,14,,NONE,100000,413,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,14,1,0,1,,412,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,6034819324162017319,6034819324162017319,MAXIMUM_FRAMES,8.3277196999999994,a90c980842b1a502,0118cc44fa6c75d6,0118cc44fa6c75d6,true,100000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,15,,NONE,5000,412,5000,5000,1500000,54603,3720,0.036401999999999997,0.74399999999999999,0.25600000000000001,0,1,0,3720,1,15,0,0,1,0,411,false,false,0.73171910095041826,0.75590626050039389,2026072607,7510885276443798771,2084174413355467986,2084174413355467986,PAIRED_TARGET_FRAME_ERRORS,0.40654804999999999,cbf30b495411330d,0118cc44fa6c75d6,0118cc44fa6c75d6,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,16,,NONE,5000,411,5000,5000,1500000,57909,3710,0.038606000000000001,0.74199999999999999,0.25800000000000001,0,1,0,3710,1,16,0,0,1,0,410,false,false,0.7296898478900613,0.75393858436853112,2026072607,7510885276443798771,5646826909968960669,5646826909968960669,PAIRED_TARGET_FRAME_ERRORS,0.40894334999999998,358b8aa8a3c39414,0118cc44fa6c75d6,0118cc44fa6c75d6,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,17,,NONE,5000,410,5000,5000,1500000,61322,3706,0.040881333333333332,0.74119999999999997,0.25879999999999997,0,1,0,3706,1,17,0,0,1,0,409,false,false,0.7288782393263753,0.75315142125532919,2026072607,7510885276443798771,1224088375890242075,1224088375890242075,PAIRED_TARGET_FRAME_ERRORS,0.41645664999999998,7838677c696be634,0118cc44fa6c75d6,0118cc44fa6c75d6,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,18,,NONE,5000,409,5000,5000,1500000,64417,3691,0.042944666666666666,0.73819999999999997,0.26179999999999998,0,1,0,3691,1,18,0,0,1,0,408,false,false,0.72583517536237185,0.75019909143100294,2026072607,7510885276443798771,10578172557001759332,10578172557001759332,PAIRED_TARGET_FRAME_ERRORS,0.41937140000000001,38839f6a1f32f287,0118cc44fa6c75d6,0118cc44fa6c75d6,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,19,,NONE,5000,408,5000,5000,1500000,67314,3663,0.044875999999999999,0.73260000000000003,0.26740000000000003,0,1,0,3663,1,19,0,0,1,0,407,false,false,0.72015674425100584,0.74468612080415364,2026072607,7510885276443798771,6492510219370277762,6492510219370277762,PAIRED_TARGET_FRAME_ERRORS,0.41253845,80de759fc0995cbb,0118cc44fa6c75d6,0118cc44fa6c75d6,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,20,,NONE,5000,407,5000,5000,1500000,72430,3743,0.048286666666666665,0.74860000000000004,0.25140000000000001,0,1,0,3743,1,20,0,0,1,0,406,false,false,0.73638765083100199,0.76043064776191571,2026072607,7510885276443798771,12815101001341532571,12815101001341532571,PAIRED_TARGET_FRAME_ERRORS,0.40773359999999997,adca2c229a82080a,0118cc44fa6c75d6,0118cc44fa6c75d6,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,21,,NONE,5000,406,5000,5000,1500000,75908,3733,0.050605333333333335,0.74660000000000004,0.25340000000000001,0,1,0,3733,1,21,0,0,1,0,405,false,false,0.73435762808996985,0.75846374131072813,2026072607,7510885276443798771,4261332282620850844,4261332282620850844,PAIRED_TARGET_FRAME_ERRORS,0.40972239999999999,16c85d2c24a50a08,0118cc44fa6c75d6,0118cc44fa6c75d6,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,22,,NONE,5000,405,5000,5000,1500000,78943,3716,0.052628666666666664,0.74319999999999997,0.25679999999999997,0,1,0,3716,1,22,0,0,1,0,404,false,false,0.73090735991387146,0.75511922986005275,2026072607,7510885276443798771,15870235581497528493,15870235581497528493,PAIRED_TARGET_FRAME_ERRORS,0.40958899999999998,e87ffbef8c6c895e,0118cc44fa6c75d6,0118cc44fa6c75d6,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,23,,NONE,5000,404,5000,5000,1500000,83367,3763,0.055578000000000002,0.75260000000000005,0.24740000000000001,0,1,0,3763,1,23,0,0,1,0,403,false,false,0.7404487159844706,0.76436344099288678,2026072607,7510885276443798771,14446364376598713023,14446364376598713023,PAIRED_TARGET_FRAME_ERRORS,0.41501234999999997,704b7e7768843ce0,0118cc44fa6c75d6,0118cc44fa6c75d6,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,24,,NONE,5000,403,5000,5000,1500000,86194,3753,0.057462666666666669,0.75060000000000004,0.24940000000000001,0,1,0,3753,1,24,0,0,1,0,402,false,false,0.73841801255823214,0.76239721522690529,2026072607,7510885276443798771,8103940132285985259,8103940132285985259,PAIRED_TARGET_FRAME_ERRORS,0.42296375000000003,38fd295c35cfab80,0118cc44fa6c75d6,0118cc44fa6c75d6,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,25,,NONE,5000,402,5000,5000,1500000,90501,3768,0.060333999999999999,0.75360000000000005,0.24640000000000001,0,1,0,3768,1,25,0,0,1,0,401,false,false,0.74146419669843922,0.76534642487502791,2026072607,7510885276443798771,3422638208122765458,3422638208122765458,PAIRED_TARGET_FRAME_ERRORS,0.41030865,e9fa907b65f60af1,0118cc44fa6c75d6,0118cc44fa6c75d6,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,26,,NONE,5000,401,5000,5000,1500000,91898,3701,0.061265333333333331,0.74019999999999997,0.25979999999999998,0,1,0,3701,1,26,0,0,1,0,400,false,false,0.72786380272483586,0.75216739326075865,2026072607,7510885276443798771,6132516441831817811,6132516441831817811,PAIRED_TARGET_FRAME_ERRORS,0.40653275,a91ecd4f62801477,0118cc44fa6c75d6,0118cc44fa6c75d6,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,27,,NONE,5000,400,5000,5000,1500000,97405,3772,0.06493666666666667,0.75439999999999996,0.24560000000000001,0,1,0,3772,1,27,0,0,1,0,399,false,false,0.74227664351003553,0.76613274974031931,2026072607,7510885276443798771,2245335506218405759,2245335506218405759,PAIRED_TARGET_FRAME_ERRORS,0.40224389999999999,80bd50770cf2bc5f,0118cc44fa6c75d6,0118cc44fa6c75d6,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,28,,NONE,5000,399,5000,5000,1500000,101559,3794,0.067706000000000002,0.75880000000000003,0.2412,0,1,0,3794,1,28,0,0,1,0,398,false,false,0.74674609838667416,0.77045653908656442,2026072607,7510885276443798771,15116289617953189197,15116289617953189197,PAIRED_TARGET_FRAME_ERRORS,0.42638389999999998,d72687b01faca5a5,0118cc44fa6c75d6,0118cc44fa6c75d6,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,29,,NONE,5000,398,5000,5000,1500000,105018,3798,0.070012000000000005,0.75960000000000005,0.2404,0,1,0,3798,1,29,0,0,1,0,397,false,false,0.74755890941482339,0.77124249973530312,2026072607,7510885276443798771,4313037778703338183,4313037778703338183,PAIRED_TARGET_FRAME_ERRORS,0.42119849999999998,a36e6ef7d7e66278,0118cc44fa6c75d6,0118cc44fa6c75d6,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,30,,NONE,5000,397,5000,5000,1500000,107754,3779,0.071835999999999997,0.75580000000000003,0.2442,0,1,0,3779,1,30,0,0,1,0,396,false,false,0.7436985591401889,0.76750868454471999,2026072607,7510885276443798771,10683400234126725580,10683400234126725580,PAIRED_TARGET_FRAME_ERRORS,0.41275119999999998,23d68943336a5cbe,0118cc44fa6c75d6,0118cc44fa6c75d6,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,31,,NONE,5000,396,5000,5000,1500000,110461,3751,0.07364066666666666,0.75019999999999998,0.24979999999999999,0,1,0,3751,1,31,0,0,1,0,395,false,false,0.73801191296450863,0.76200392898218472,2026072607,7510885276443798771,8990922439178936661,8990922439178936661,PAIRED_TARGET_FRAME_ERRORS,0.40225005000000003,6bbe59e7c1da6876,0118cc44fa6c75d6,0118cc44fa6c75d6,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,32,,NONE,5000,395,5000,5000,1500000,114835,3797,0.076556666666666662,0.75939999999999996,0.24060000000000001,0,1,0,3797,1,32,0,0,1,0,394,false,false,0.74735570134558371,0.77104601488532054,2026072607,7510885276443798771,10396681913087024063,10396681913087024063,PAIRED_TARGET_FRAME_ERRORS,0.41586970000000001,ceb502d8d62fec0a,0118cc44fa6c75d6,0118cc44fa6c75d6,true,5000,PLOTTED
s2-07d,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,0,,FIXED_RANDOM,100000,1,100000,100000,30000000,0,0,0,0,1,1,0,0,0,0,0,1,0,0,,0,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,17810022656746853395,17810022656746853395,MAXIMUM_FRAMES,4.2211850499999999,23802c3e63504b5f,2917cde6155cf7d6,4bad4fe864af70da,true,100000,PLOTTED
