phase,caseId,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,N_transmitted,frameStart,frameEndExclusive,framesProcessed,frameSequenceDigest,payloadBitErrors,payloadErrorFrames,BER,FER,payloadSuccessRate,avgEncodeTime_us,maxEncodeTime_us,avgDecodeTime_us,p95DecodeTime_us,maxDecodeTime_us,rawDecodeThroughput_Mbps,successfulDecodeThroughput_Mbps,normalizedGoodput,stopReason,berCiLow,berCiHigh,ferCiLow,ferCiHigh,gridLayer,sourceLayer
formal,CC-B-R12-S,1,1,4.0963016742589877,0.49019607843137253,0.39716411736214075,612,0,50000,50000,2314585527903299907,190,45,1.2666666666666667e-05,0.00089999999999999998,0.99909999999999999,4.504433999999752,659.60000000000002,339.34975600000041,414.39999999999998,4770.3000000000002,0.88404365907367743,0.88324801978051115,0.48975490196078431,MAX_FRAMES_REACHED,1.0989095155592499e-05,1.4600328879072532e-05,0.00067273212944630881,0.0012039528628052306,coarse,coarse
formal,CC-B-R12-S,1.5,1.5,4.5963016742589877,0.49019607843137253,0.35397289219206896,612,0,50000,50000,2314585527903299907,8,4,5.3333333333333334e-07,8.0000000000000007e-05,0.99992000000000003,4.5004619999997866,593.10000000000002,342.00068999999894,414.60000000000002,18389.599999999999,0.87719121268439815,0.87712103738738345,0.49015686274509801,MAX_FRAMES_REACHED,2.7025329288736554e-07,1.0525102897361208e-06,3.1110863553589793e-05,0.00020570011886754752,coarse,coarse
formal,CC-B-R12-S,2,2,5.0963016742589877,0.49019607843137253,0.31547867224009662,612,0,50000,50000,2314585527903299907,0,0,0,0,1,4.500691999999642,421,342.74844799999954,410.19999999999999,4608.1999999999998,0.87527748630389246,0.87527748630389246,0.49019607843137253,MAX_FRAMES_REACHED,0,2.5609718912715457e-07,0,7.6823274145000517e-05,coarse,coarse
formal,CC-B-R12-S,2.5,2.5,5.5963016742589877,0.49019607843137253,0.28117066259517454,612,0,50000,50000,2314585527903299907,0,0,0,0,1,4.6568999999999035,333.89999999999998,362.18822000000222,452.69999999999999,20276.599999999999,0.82829861225193402,0.82829861225193402,0.49019607843137253,MAX_FRAMES_REACHED,0,2.5609718912715457e-07,0,7.6823274145000517e-05,coarse,coarse
formal,CC-B-R12-S,3,3,6.0963016742589877,0.49019607843137253,0.25059361681363618,612,0,50000,50000,2314585527903299907,0,0,0,0,1,4.8026539999999347,473.30000000000001,369.7708160000019,463.19999999999999,15923.5,0.8113133514571319,0.8113133514571319,0.49019607843137253,MAX_FRAMES_REACHED,0,2.5609718912715457e-07,0,7.6823274145000517e-05,coarse,coarse
formal,CC-B-R12-S,3.5,3.5,6.5963016742589877,0.49019607843137253,0.22334179607548157,612,0,50000,50000,2314585527903299907,0,0,0,0,1,4.7765679999999557,1110.5,369.46241000000418,462.39999999999998,2562.3000000000002,0.81199058924559231,0.81199058924559231,0.49019607843137253,MAX_FRAMES_REACHED,0,2.5609718912715457e-07,0,7.6823274145000517e-05,coarse,coarse
formal,CC-B-R12-S,4,4,7.0963016742589877,0.49019607843137253,0.19905358527674863,612,0,50000,50000,2314585527903299907,0,0,0,0,1,4.8089479999998588,492.10000000000002,372.48632000000015,463.39999999999998,11187.700000000001,0.8053987056491092,0.8053987056491092,0.49019607843137253,MAX_FRAMES_REACHED,0,2.5609718912715457e-07,0,7.6823274145000517e-05,coarse,coarse
formal,CC-B-R12-S,4.5,4.5,7.5963016742589877,0.49019607843137253,0.17740669461678774,612,0,50000,50000,2314585527903299907,0,0,0,0,1,4.8504259999999197,900,371.48445199999804,462.30000000000001,3195.3000000000002,0.80757081052749302,0.80757081052749302,0.49019607843137253,MAX_FRAMES_REACHED,0,2.5609718912715457e-07,0,7.6823274145000517e-05,coarse,coarse
formal,CC-B-R12-S,5,5,8.0963016742589886,0.49019607843137253,0.15811388300841897,612,0,50000,50000,2314585527903299907,0,0,0,0,1,4.8058479999999015,306,370.17256799999927,462.39999999999998,18714.299999999999,0.81043282494125979,0.81043282494125979,0.49019607843137253,MAX_FRAMES_REACHED,0,2.5609718912715457e-07,0,7.6823274145000517e-05,coarse,coarse
formal,CC-B-R12-S,5.5,5.5,8.5963016742589886,0.49019607843137253,0.14091914656322269,612,0,50000,50000,2314585527903299907,0,0,0,0,1,4.8688599999999251,1966.4000000000001,372.65912800000092,464,19293.200000000001,0.80502522938335019,0.80502522938335019,0.49019607843137253,MAX_FRAMES_REACHED,0,2.5609718912715457e-07,0,7.6823274145000517e-05,coarse,coarse
formal,CC-B-R12-S,6,6,9.0963016742589886,0.49019607843137253,0.12559432157547901,612,0,50000,50000,2314585527903299907,0,0,0,0,1,4.870981999999981,386.89999999999998,374.2173239999978,467.89999999999998,17725.900000000001,0.80167320099804296,0.80167320099804296,0.49019607843137253,MAX_FRAMES_REACHED,0,2.5609718912715457e-07,0,7.6823274145000517e-05,coarse,coarse
formal,CC-B-R12-S,6.5,6.5,9.5963016742589886,0.49019607843137253,0.11193605692841696,612,0,50000,50000,2314585527903299907,0,0,0,0,1,4.8155099999999829,343.19999999999999,369.37658200000243,463.89999999999998,4038.4000000000001,0.81217926262579909,0.81217926262579909,0.49019607843137253,MAX_FRAMES_REACHED,0,2.5609718912715457e-07,0,7.6823274145000517e-05,coarse,coarse
formal,CC-B-R12-S,7,7,10.096301674258989,0.49019607843137253,0.099763115748444001,612,0,50000,50000,2314585527903299907,0,0,0,0,1,4.7089799999998343,186.40000000000001,361.21403000000117,454.19999999999999,2805,0.83053252388895038,0.83053252388895038,0.49019607843137253,MAX_FRAMES_REACHED,0,2.5609718912715457e-07,0,7.6823274145000517e-05,coarse,coarse
formal,CC-B-R12-S,7.5,7.5,10.596301674258989,0.49019607843137253,0.088913970501946132,612,0,50000,50000,2314585527903299907,0,0,0,0,1,4.6954839999997811,233,358.99485999999865,452,6774.8000000000002,0.83566656079700175,0.83566656079700175,0.49019607843137253,MAX_FRAMES_REACHED,0,2.5609718912715457e-07,0,7.6823274145000517e-05,coarse,coarse
formal,CC-B-R12-S,8,8,11.096301674258989,0.49019607843137253,0.079244659623055658,612,0,50000,50000,2314585527903299907,0,0,0,0,1,4.6728659999997229,684.89999999999998,355.17746399999953,445.39999999999998,3618.1999999999998,0.84464818409762732,0.84464818409762732,0.49019607843137253,MAX_FRAMES_REACHED,0,2.5609718912715457e-07,0,7.6823274145000517e-05,coarse,coarse
formal,CC-B-R12-S,8.5,8.5,11.596301674258989,0.49019607843137253,0.070626877231137725,612,0,50000,50000,2314585527903299907,0,0,0,0,1,4.5202259999996182,220.69999999999999,342.02085199999692,432.69999999999999,2829.5,0.87713950259384388,0.87713950259384388,0.49019607843137253,MAX_FRAMES_REACHED,0,2.5609718912715457e-07,0,7.6823274145000517e-05,coarse,coarse
formal,CC-B-R12-S,9,9,12.096301674258989,0.49019607843137253,0.06294627058970835,612,0,50000,50000,2314585527903299907,0,0,0,0,1,4.5168119999998062,1168.5999999999999,339.91137199999861,427.30000000000001,2558.5,0.88258300460745165,0.88258300460745165,0.49019607843137253,MAX_FRAMES_REACHED,0,2.5609718912715457e-07,0,7.6823274145000517e-05,coarse,coarse
formal,CC-B-R12-S,9.5,9.5,12.596301674258989,0.49019607843137253,0.05610092271509818,612,0,50000,50000,2314585527903299907,0,0,0,0,1,4.4913299999997429,134.90000000000001,338.77141600000039,428.10000000000002,2933.5999999999999,0.88555287084787482,0.88555287084787482,0.49019607843137253,MAX_FRAMES_REACHED,0,2.5609718912715457e-07,0,7.6823274145000517e-05,coarse,coarse
formal,CC-B-R12-S,10,10,13.096301674258989,0.49019607843137253,0.050000000000000003,612,0,50000,50000,2314585527903299907,0,0,0,0,1,4.5643419999998214,542.79999999999995,343.56417599999935,436.5,4296.6999999999998,0.87319930585545269,0.87319930585545269,0.49019607843137253,MAX_FRAMES_REACHED,0,2.5609718912715457e-07,0,7.6823274145000517e-05,coarse,coarse
formal,CC-B-R23-H,-5,-5,-3.1530856918240122,0.65359477124183007,1.5811388300841895,459,0,1000,1000,11397846946697916867,145140,1000,0.48380000000000001,1,0,4.3313999999999968,14.4,250.91399999999999,319.19999999999999,1290.4000000000001,1.1956287811760204,0,0,TARGET_ERRORS_REACHED,0.48201196408825248,0.48558845078398777,0.99617324151444497,1,coarse,coarse
formal,CC-B-R23-H,-4.5,-4.5,-2.6530856918240122,0.65359477124183007,1.4091914656322269,459,0,1000,1000,11397846946697916867,144038,1000,0.48012666666666665,1,0,4.6478999999999999,34.299999999999997,264.8694000000005,340.69999999999999,1887.5,1.1326336677622988,0,0,TARGET_ERRORS_REACHED,0.47833915226376017,0.48191469001366699,0.99617324151444497,1,coarse,coarse
formal,CC-B-R23-H,-4,-4,-2.1530856918240122,0.65359477124183007,1.2559432157547903,459,0,1000,1000,11397846946697916867,142223,1000,0.47407666666666665,1,0,7.6102999999999961,1073.4000000000001,353.7253,461.30000000000001,22871.700000000001,0.8481157553615758,0,0,TARGET_ERRORS_REACHED,0.47229022223615191,0.47586377497813048,0.99617324151444497,1,coarse,coarse
formal,CC-B-R23-H,-3.5,-3.5,-1.6530856918240122,0.65359477124183007,1.1193605692841697,459,0,1000,1000,11397846946697916867,139278,1000,0.46426000000000001,1,0,5.0450999999999997,70.299999999999997,291.50930000000017,382.19999999999999,740.20000000000005,1.0291266865242372,0,0,TARGET_ERRORS_REACHED,0.46247585156253312,0.46604506371733523,0.99617324151444497,1,coarse,coarse
formal,CC-B-R23-H,-3,-3,-1.1530856918240122,0.65359477124183007,0.99763115748443987,459,0,1000,1000,11397846946697916867,136907,1000,0.45635666666666669,1,0,4.2761000000000111,32.700000000000003,246.9308000000002,301.89999999999998,726.79999999999995,1.2149152718089431,0,0,TARGET_ERRORS_REACHED,0.45457487161991006,0.45813957939289696,0.99617324151444497,1,coarse,coarse
formal,CC-B-R23-H,-2.5,-2.5,-0.65308569182401222,0.65359477124183007,0.88913970501946138,459,0,1000,1000,11397846946697916867,131532,1000,0.43844,1,0,5.3115999999999941,34.100000000000001,340.84009999999961,428.60000000000002,8739.7999999999993,0.88017812458099953,0,0,TARGET_ERRORS_REACHED,0.43666521787060608,0.44021635864390685,0.99617324151444497,1,coarse,coarse
formal,CC-B-R23-H,-2,-2,-0.15308569182401222,0.65359477124183007,0.79244659623055669,459,0,1000,1000,11397846946697916867,124810,1000,0.41603333333333331,1,0,4.9538999999999973,77.700000000000003,286.3455000000003,391.69999999999999,745.5,1.0476854010277783,0,0,TARGET_ERRORS_REACHED,0.4142706348233115,0.41779818217910247,0.99617324151444497,1,coarse,coarse
formal,CC-B-R23-H,-1.5,-1.5,0.34691430817598778,0.65359477124183007,0.70626877231137719,459,0,1000,1000,11397846946697916867,115230,1000,0.3841,1,0,4.8216999999999786,43.5,284.29930000000007,369.10000000000002,549.60000000000002,1.0552259537747717,0,0,TARGET_ERRORS_REACHED,0.38236103187908294,0.38584193625009272,0.99617324151444497,1,coarse,coarse
formal,CC-B-R23-H,-1,-1,0.84691430817598778,0.65359477124183007,0.62946270589708364,459,0,1000,1000,11397846946697916867,100981,1000,0.33660333333333331,1,0,4.5229000000000061,82.299999999999997,266.19200000000012,317,635.79999999999995,1.1270060708060343,0,0,TARGET_ERRORS_REACHED,0.33491447519593442,0.33829637596092665,0.99617324151444497,1,coarse,coarse
formal,CC-B-R23-H,-0.5,-0.5,1.3469143081759878,0.65359477124183007,0.56100922715098167,459,0,1000,1000,11397846946697916867,82961,999,0.27653666666666665,0.999,0.0010000000000000009,5.1784999999999908,216.09999999999999,287.31739999999991,387.19999999999999,1013.8,1.0441414268679867,0.0010441414268679877,0.00065359477124183067,TARGET_ERRORS_REACHED,0.27493897526210581,0.27814008083256786,0.99435744140204207,0.99982345362937386,coarse,coarse
formal,CC-B-R23-H,0,0,1.8469143081759878,0.65359477124183007,0.5,459,0,1000,1000,11397846946697916867,63511,988,0.21170333333333333,0.98799999999999999,0.012000000000000011,4.4554000000000045,19.100000000000001,263.70609999999971,333.60000000000002,547.79999999999995,1.1376301117039018,0.013651561340446833,0.0078431372549019676,TARGET_ERRORS_REACHED,0.21024520198497509,0.21316884778563955,0.97914273152450171,0.99312235219359646,coarse,coarse
formal,CC-B-R23-H,0.5,0.5,2.3469143081759878,0.65359477124183007,0.44562546906687278,459,0,1000,1000,11397846946697916867,42550,947,0.14183333333333334,0.94699999999999995,0.053000000000000047,4.4451000000000018,26.300000000000001,260.49279999999982,319.39999999999998,541.70000000000005,1.151663308928309,0.061038155373200433,0.034640522875817023,TARGET_ERRORS_REACHED,0.14058949416936442,0.14308634492985681,0.93132538316250824,0.95925349475140542,coarse,coarse
formal,CC-B-R23-H,1,1,2.8469143081759878,0.65359477124183007,0.39716411736214075,459,0,5000,5000,8320246021676229635,127254,4161,0.084835999999999995,0.83220000000000005,0.16779999999999995,6.0780999999999947,682.29999999999995,347.47442000000098,548.79999999999995,11771.299999999999,0.86337290670202183,0.1448739737445992,0.10967320261437906,TARGET_ERRORS_REACHED,0.084391157858021495,0.085282968583745858,0.82158787686112311,0.84230206196658108,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,1.1000000000000001,1.1000000000000001,2.9469143081759879,0.65359477124183007,0.38812355831434586,459,0,5000,5000,8320246021676229635,111558,4002,0.074371999999999994,0.8004,0.1996,5.9598200000000077,247,340.79464000000019,534.5,1561.8,0.88029553516451975,0.17570698881883814,0.13045751633986929,TARGET_ERRORS_REACHED,0.073953208904766018,0.074792971132897526,0.78909232837641141,0.81124643629499837,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,1.2,1.2,3.046914308175988,0.65359477124183007,0.37928878751459189,459,0,5000,5000,8320246021676229635,98556,3794,0.065703999999999999,0.75880000000000003,0.24119999999999997,5.7347000000000028,310.5,322.19975999999923,478.10000000000002,2231.1999999999998,0.93109939001816988,0.22458117287238255,0.15764705882352939,TARGET_ERRORS_REACHED,0.065308613520975223,0.066101610913594733,0.74674609838667416,0.77045653908656442,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,1.3,1.3,3.1469143081759876,0.65359477124183007,0.3706551206504588,459,0,5000,5000,8320246021676229635,85674,3589,0.057116,0.71779999999999999,0.28220000000000001,5.8203199999999917,336.39999999999998,339.76748000000089,544.70000000000005,8782.7000000000007,0.88295677973653985,0.24917040324165154,0.18444444444444444,TARGET_ERRORS_REACHED,0.056745759816663105,0.05748850860505865,0.70516138362574654,0.73010420540698651,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,1.3999999999999999,1.3999999999999999,3.2469143081759877,0.65359477124183007,0.36221798003749506,459,0,5000,5000,8320246021676229635,74836,3358,0.049890666666666666,0.67159999999999997,0.32840000000000003,5.5355799999999773,432.30000000000001,311.60228000000126,454.19999999999999,3068.0999999999999,0.96276574099521606,0.31617226934282899,0.214640522875817,TARGET_ERRORS_REACHED,0.049543401265382626,0.05024023749733831,0.65845532033888554,0.68448120435357074,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,1.5,1.5,3.3469143081759878,0.65359477124183007,0.35397289219206896,459,0,5000,5000,8320246021676229635,63747,3112,0.042498000000000001,0.62239999999999995,0.37760000000000005,5.6848200000000224,273.39999999999998,323.19017999999977,485,2543.8000000000002,0.92824602529693268,0.35050569915212182,0.24679738562091508,TARGET_ERRORS_REACHED,0.042176352818806537,0.04282199047531686,0.60887350598003553,0.6357385605838145,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,1.6000000000000001,1.6000000000000001,3.4469143081759879,0.65359477124183007,0.34591548545946826,459,0,5000,5000,8320246021676229635,53845,2846,0.035896666666666667,0.56920000000000004,0.43079999999999996,5.5822800000000203,226.30000000000001,315.31245999999879,467.19999999999999,2031.2,0.95143718710006309,0.40987914020270716,0.28156862745098038,TARGET_ERRORS_REACHED,0.03560014467315771,0.036195565765879317,0.55542637721063493,0.58286737284016921,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,1.7,1.7,3.546914308175988,0.65359477124183007,0.33804148769599091,459,0,5000,5000,8320246021676229635,46023,2604,0.030682000000000001,0.52080000000000004,0.47919999999999996,5.6880200000000123,569.39999999999998,310.06877999999904,434.39999999999998,3741.0999999999999,0.9675272692723238,0.46363906743529754,0.31320261437908492,TARGET_ERRORS_REACHED,0.03040721975627754,0.030959184058594109,0.50694229770737798,0.53462576589170763,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,1.8,1.8,3.6469143081759876,0.65359477124183007,0.330346724003798,459,0,5000,5000,8320246021676229635,39203,2372,0.026135333333333333,0.47439999999999999,0.52560000000000007,5.8686199999999964,328.30000000000001,348.84618000000012,538.79999999999995,14868.1,0.85997788480871395,0.45200437625546014,0.34352941176470592,TARGET_ERRORS_REACHED,0.025881235525324592,0.026391858243931109,0.46058409205487477,0.48825521428471225,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,1.8999999999999999,1.8999999999999999,3.7469143081759877,0.65359477124183007,0.32282711451732771,459,0,5000,5000,8320246021676229635,33188,2146,0.022125333333333334,0.42920000000000003,0.57079999999999997,6.2134799999999943,2468.5999999999999,334.45479999999992,495,3473.5999999999999,0.89698219310950256,0.51199743582690405,0.3730718954248366,TARGET_ERRORS_REACHED,0.021891163753071208,0.022361950555131724,0.41554011882883135,0.44296858776658887,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,2,2,3.8469143081759878,0.65359477124183007,0.31547867224009662,459,0,5000,5000,8320246021676229635,27831,1926,0.018554000000000001,0.38519999999999999,0.61480000000000001,6.6032999999999999,908.10000000000002,392.35113999999965,785.70000000000005,4493.6000000000004,0.76462120130452604,0.47008911456202263,0.40183006535947713,TARGET_ERRORS_REACHED,0.018339279110020094,0.01877118682364257,0.37180422774488803,0.39877203662169719,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,2.1000000000000001,2.1000000000000001,3.9469143081759879,0.65359477124183007,0.3082975009307411,459,0,5000,5000,8320246021676229635,22601,1659,0.015067333333333334,0.33179999999999998,0.66820000000000002,6.1579000000000024,257.30000000000001,398.58628000000004,798.20000000000005,4634.1000000000004,0.75266012668574533,0.50292749665141501,0.43673202614379086,TARGET_ERRORS_REACHED,0.014873621213279418,0.015263529245519405,0.31888217685826237,0.3449760780760549,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,2.2000000000000002,2.2000000000000002,4.046914308175988,0.65359477124183007,0.30127979303717889,459,0,5000,5000,8320246021676229635,18215,1420,0.012143333333333334,0.28399999999999997,0.71599999999999997,7.140979999999999,5542.3999999999996,357.99346000000037,597.89999999999998,16753.400000000001,0.83800413560627529,0.60001096109409313,0.46797385620915033,TARGET_ERRORS_REACHED,0.011969304130333073,0.012319861304994852,0.27167042119409224,0.29666122604617251,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,2.2999999999999998,2.2999999999999998,4.1469143081759876,0.65359477124183007,0.29442182767779446,459,0,5000,5000,8320246021676229635,15226,1250,0.010150666666666667,0.25,0.75,6.844260000000018,909.60000000000002,383.9175400000002,734.70000000000005,9799,0.78141780133306715,0.58606335099980034,0.49019607843137258,TARGET_ERRORS_REACHED,0.0099915054003858784,0.010312336907911831,0.23819271925874705,0.26219113171378156,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,2.3999999999999999,2.3999999999999999,4.2469143081759881,0.65359477124183007,0.28771996866857846,459,0,5000,5000,8320246021676229635,12840,1083,0.0085599999999999999,0.21659999999999999,0.78339999999999999,5.8593999999999831,1285,329.86211999999972,494.80000000000001,9060.8999999999996,0.90947090256983809,0.71247950507321112,0.51202614379084965,TARGET_ERRORS_REACHED,0.0084138278938924119,0.0087086892283584297,0.20540203301981358,0.22823310044264483,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,2.5,2.5,4.3469143081759878,0.65359477124183007,0.28117066259517454,459,0,5000,5000,8320246021676229635,10320,925,0.0068799999999999998,0.185,0.81499999999999995,6.5122000000000302,788.79999999999995,362.70918000000023,648.39999999999998,5851.3000000000002,0.82710892511736211,0.67409377397065007,0.5326797385620915,TARGET_ERRORS_REACHED,0.006748975981971969,0.007013549745124594,0.1744803791544644,0.19600327307092164,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,2.6000000000000001,2.6000000000000001,4.4469143081759874,0.65359477124183007,0.27477043692881226,459,0,5000,5000,8320246021676229635,8662,800,0.0057746666666666667,0.16,0.83999999999999997,5.3817600000000123,240.80000000000001,318.02567999999974,494.80000000000001,3548.0999999999999,0.94332004887152587,0.79238884105208174,0.54901960784313719,TARGET_ERRORS_REACHED,0.005654668487693683,0.0058971962341783585,0.15009995217412261,0.17042208514851628,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,2.7000000000000002,2.7000000000000002,4.546914308175988,0.65359477124183007,0.26851589818512633,459,0,5000,5000,8320246021676229635,6974,683,0.0046493333333333334,0.1366,0.86339999999999995,5.7093399999999876,314.19999999999999,354.79818000000029,604.20000000000005,4729.3000000000002,0.84555112430396273,0.73004884072404141,0.56431372549019609,TARGET_ERRORS_REACHED,0.0045417302639619876,0.0047594735551241734,0.12735947992501695,0.14639848584865062,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,2.7999999999999998,2.7999999999999998,4.6469143081759876,0.65359477124183007,0.26240373012488633,459,0,5000,5000,8320246021676229635,5745,579,0.0038300000000000001,0.1158,0.88419999999999999,5.4787999999999979,168.5,324.7673400000009,504.30000000000001,5685,0.92373820594151856,0.8167693216934907,0.57790849673202616,TARGET_ERRORS_REACHED,0.0037324144769352204,0.0039301268720538726,0.10722408446271625,0.12496581771186566,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,2.8999999999999999,2.8999999999999999,4.7469143081759881,0.65359477124183007,0.25643069199568247,459,0,5000,5000,8320246021676229635,4736,492,0.0031573333333333332,0.098400000000000001,0.90159999999999996,5.8379000000000119,443,337.90583999999899,557.89999999999998,1486.0999999999999,0.88782129364796092,0.80045967835300158,0.58928104575163398,TARGET_ERRORS_REACHED,0.0030688175762944429,0.0032483938847142264,0.09044976166527606,0.10696685653699382,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,3,3,4.8469143081759878,0.65359477124183007,0.25059361681363618,459,0,5000,5000,8320246021676229635,3747,413,0.0024979999999999998,0.082600000000000007,0.91739999999999999,6.2648399999999986,594.5,365.2380999999998,673.89999999999998,2877.1999999999998,0.82138199711366411,0.75353584415207542,0.5996078431372549,TARGET_ERRORS_REACHED,0.0024193808075371882,0.002579167363865298,0.075286500387714395,0.090554377196019303,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,3.1000000000000001,3.1000000000000001,4.9469143081759874,0.65359477124183007,0.24488940968422312,459,0,5000,5000,8320246021676229635,3131,354,0.0020873333333333334,0.070800000000000002,0.92920000000000003,5.8726999999999929,186.80000000000001,335.26638000000042,528.10000000000002,2565.5,0.89481086651157693,0.83145825716255728,0.60732026143790852,TARGET_ERRORS_REACHED,0.0020155601468601473,0.0021616567946157379,0.064015170373528246,0.078243824976108795,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,3.2000000000000002,3.2000000000000002,5.046914308175988,0.65359477124183007,0.23931504616131916,459,0,5000,5000,8320246021676229635,2581,296,0.0017206666666666666,0.059200000000000003,0.94079999999999997,5.4861000000000004,387.69999999999999,317.07925999999952,476.19999999999999,1388.2,0.9461356759820887,0.89012444396394896,0.61490196078431369,TARGET_ERRORS_REACHED,0.0016556056121173333,0.0017882798740669439,0.052990735279565729,0.066086070755196652,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,3.2999999999999998,3.2999999999999998,5.1469143081759876,0.65359477124183007,0.23386757064359914,459,0,5000,5000,8320246021676229635,2037,242,0.001358,0.048399999999999999,0.9516,5.8199599999999734,364.60000000000002,335.94331999999906,543.10000000000002,7765,0.89300778476559928,0.84978620798294424,0.62196078431372548,TARGET_ERRORS_REACHED,0.0013003304216417739,0.001418223588763167,0.042790304088636127,0.054703084308139471,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,3.3999999999999999,3.3999999999999999,5.2469143081759881,0.65359477124183007,0.22854409480743751,459,0,5382,5382,15335700757085079220,1578,200,0.00097733184689706432,0.03716090672612412,0.96283909327387585,5.9536046079524754,895.79999999999995,333.14986993682618,527.60000000000002,5213,0.90049562395713301,0.86703239006797905,0.62930659691102997,TARGET_ERRORS_REACHED,0.00093030707778786372,0.0010267311613666563,0.032428508698128918,0.042553545992563911,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,3.5,3.5,5.3469143081759878,0.65359477124183007,0.22334179607548157,459,0,6364,6364,9316692084836445463,1476,200,0.00077309868007542431,0.031426775612822123,0.96857322438717786,6.222611565053433,658.60000000000002,342.57715273412947,571.29999999999995,11833.200000000001,0.87571514213858515,0.84819423886584522,0.63305439502429928,TARGET_ERRORS_REACHED,0.00073466538865459322,0.00081354093412450764,0.027414963085967692,0.036003930338474502,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,3.6000000000000001,3.6000000000000001,5.4469143081759874,0.65359477124183007,0.21825791612008297,459,0,8104,8104,3482796605535059011,1320,200,0.00054294175715695954,0.024679170779861797,0.97532082922013819,6.0432996051332504,579.29999999999995,350.24313919052338,592.89999999999998,4457.8000000000002,0.85654782758444736,0.83540893746637113,0.63746459426152824,TARGET_ERRORS_REACHED,0.00051443861173304051,0.0005730232512896348,0.021519848095179286,0.028288903207098131,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,3.7000000000000002,3.7000000000000002,5.546914308175988,0.65359477124183007,0.21328975940079634,459,0,10014,10014,14463161904851901124,1321,200,0.00043971772851341453,0.019972039145196723,0.98002796085480326,5.7418014779309257,598.29999999999995,324.69967046135406,500.60000000000002,9304,0.92393071903565782,0.90547793854762793,0.64054115088549235,TARGET_ERRORS_REACHED,0.00041664100307791817,0.00046407202388362506,0.017410307570623167,0.022901915424791912,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,3.7999999999999998,3.7999999999999998,5.6469143081759876,0.65359477124183007,0.20843469173516771,459,0,12378,12378,2679421622655991048,1295,200,0.00034873700651693863,0.016157699143641947,0.98384230085635804,5.8891016319275913,820.20000000000005,332.15206818549171,536.89999999999998,3842.1999999999998,0.90320075873338757,0.88860711260746439,0.64303418356624709,TARGET_ERRORS_REACHED,0.00033025640416633399,0.00036825137186959978,0.014081950925797166,0.018533670923649284,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,3.8999999999999999,3.8999999999999999,5.7469143081759881,0.65359477124183007,0.20369013890205634,459,0,16790,16790,17517071081424271796,1282,200,0.0002545165773277745,0.011911852293031567,0.9880881477069684,5.7286360929123843,2682.4000000000001,328.38089338892007,526.10000000000002,6071.6000000000004,0.91357324996583478,0.90269090035337696,0.64580924686729957,TARGET_ERRORS_REACHED,0.00024096205812954496,0.00026883335589916344,0.010378886051120832,0.013668111165741832,dense_verified_legacy,dense_verified_legacy
formal,CC-B-R23-H,4,4,5.8469143081759878,0.65359477124183007,0.19905358527674863,459,0,22931,22931,11458571627795916526,1226,200,0.0001782158068408123,0.0087218176267934242,0.99127818237320653,6.2201692032619844,649.29999999999995,350.05378308839647,595.79999999999995,5160.3000000000002,0.85701116369378938,0.84953646861992616,0.64789423684523306,TARGET_ERRORS_REACHED,0.00016851606826359824,0.00018847375445949725,0.0075979175147000057,0.010010290483850491,dense_verified_legacy,dense_verified_legacy
