caseId,targetLength,actualLength,actualRate,Zc,fillerLength,rankHp,algorithm,alpha,snrDefinition,snrDb,esN0Db,ebN0Db,sigmaSquared,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,zeroBitErrorPoint,zeroFrameErrorPoint,berUpper95,ferUpper95,avgIterations,medianIterations,p95Iterations,maxUsedIterations,earlyStopRate,maxIterationRate,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,avgFinalSyndromeWeight,validCodewordRate,correctValidFrames,wrongValidFrames,correctInvalidFrames,wrongInvalidFrames,wrongValidRate,edgeCount,checkNodeUpdates,variableNodeUpdates,messageUpdates,tanhOperations,atanhOperations,absOperations,comparisonOperations,min1Min2Updates,signOperations,alphaMultiplications,atanhClampCount,llrClampCount,messageClampCount,nanInfCount,avgEdgeMessageUpdates,avgTheoreticalOperationCount,decoderMemoryBytes,payloadSeed,noiseSeed,noiseGroupId,payloadHash,codewordHash,llrHash,frameStart,frameEnd,runId,maxIterations,earlyStopPolicy,minFrames,targetFrameErrors,maxFrames,stopReason,checkpointResumeCount,codeCommit,configHash,status,payloadLength,kb,nb,mb,informationCapacity,parityLength,rankH,metadataSource
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.95,Es/N0,8.0,8.0,10.041199826559248,0.07924465962305566,50000,6,5,4e-07,0.0001,1.833236003476189e-07,8.727733839017842e-07,4.2714755136032695e-05,0.0002340931543541388,false,false,1.9971546494357284e-07,5.991285062456608e-05,1.0013,1.0,1.0,32,0.99996,4e-05,20.358248,18.2,23.3,3594.4,4e-05,0.99996,49995,3,0,2,6e-05,672,4806240,33643680,33643680,0,0,33643680,67287360,21630019,33643680,33643680,0,0,0,0,672.8736,4469.84198,9696,2026072001,2026073001,480,4478654089032902876,18151450979369689091,16962338474342683825,100000,149999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,MAX_FRAMES_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,8.0,8.0,10.041199826559248,0.07924465962305566,50000,4,3,2.6666666666666667e-07,6e-05,1.0370146364631062e-07,6.857289222290097e-07,2.0405619612978105e-05,0.00017640843573912503,false,false,1.9971546494357284e-07,5.991285062456608e-05,1.00006,1.0,1.0,2,1.0,0.0,72.967912,64.4,101.8,4463.8,0.0,1.0,49997,3,0,0,6e-05,672,4800288,33602016,33602016,67204032,33602016,0,0,0,0,0,97,0,0,0,672.04032,2688.16128,9696,2026072001,2026073001,480,4478654089032902876,18151450979369689091,16962338474342683825,100000,149999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,MAX_FRAMES_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.95,Es/N0,8.5,8.5,10.541199826559248,0.07062687723113772,50000,2,2,1.3333333333333334e-07,4e-05,3.6564809978675663e-08,4.861989775225618e-07,1.0969511301390302e-05,0.0001458476169816786,false,false,1.9971546494357284e-07,5.991285062456608e-05,1.00066,1.0,1.0,32,0.99998,2e-05,19.949778000000002,18.0,23.0,2693.5,2e-05,0.99998,49998,1,0,1,2e-05,672,4803168,33622176,33622176,0,0,33622176,67244352,21659291,33622176,33622176,0,0,0,0,672.44352,4467.84694,9696,2026072001,2026073001,480,4478654089032902876,18151450979369689091,14265421614278433577,100000,149999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,MAX_FRAMES_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,8.5,8.5,10.541199826559248,0.07062687723113772,50000,1,1,6.666666666666667e-08,2e-05,1.176830375927781e-08,3.776621845549182e-07,3.530499822832098e-06,0.00011328970139120264,false,false,1.9971546494357284e-07,5.991285062456608e-05,1.00004,1.0,1.0,2,1.0,0.0,71.920524,63.5,100.3,10028.9,0.0,1.0,49999,1,0,0,2e-05,672,4800192,33601344,33601344,67202688,33601344,0,0,0,0,0,5135,0,0,0,672.02688,2688.10752,9696,2026072001,2026073001,480,4478654089032902876,18151450979369689091,14265421614278433577,100000,149999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,MAX_FRAMES_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.95,Es/N0,9.0,9.0,11.041199826559248,0.06294627058970835,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,true,true,1.9971546494357284e-07,5.991285062456608e-05,1.00002,1.0,1.0,2,1.0,0.0,18.357522,17.4,22.3,2654.4,0.0,1.0,50000,0,0,0,0.0,672,4800096,33600672,33600672,0,0,33600672,67201344,21679831,33600672,33600672,0,0,0,0,672.01344,4465.67726,9696,2026072001,2026073001,480,4478654089032902876,18151450979369689091,717306873801302415,100000,149999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,MAX_FRAMES_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,9.0,9.0,11.041199826559248,0.06294627058970835,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,true,true,1.9971546494357284e-07,5.991285062456608e-05,1.00004,1.0,1.0,2,1.0,0.0,66.20207599999999,61.7,93.1,11921.4,0.0,1.0,50000,0,0,0,0.0,672,4800192,33601344,33601344,67202688,33601344,0,0,0,0,0,98815,0,0,0,672.02688,2688.10752,9696,2026072001,2026073001,480,4478654089032902876,18151450979369689091,717306873801302415,100000,149999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,MAX_FRAMES_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.95,Es/N0,9.5,9.5,11.541199826559248,0.05610092271509818,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,true,true,1.9971546494357284e-07,5.991285062456608e-05,1.0,1.0,1.0,1,1.0,0.0,17.719766,17.5,21.9,1814.9,0.0,1.0,50000,0,0,0,0.0,672,4800000,33600000,33600000,0,0,33600000,67200000,21706069,33600000,33600000,0,0,0,0,672.0,4466.12138,9696,2026072001,2026073001,480,4478654089032902876,18151450979369689091,8555537650222140208,100000,149999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,MAX_FRAMES_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,9.5,9.5,11.541199826559248,0.05610092271509818,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,true,true,1.9971546494357284e-07,5.991285062456608e-05,1.0,1.0,1.0,1,1.0,0.0,64.72539400000001,63.0,92.0,8826.9,0.0,1.0,50000,0,0,0,0.0,672,4800000,33600000,33600000,67200000,33600000,0,0,0,0,0,844129,0,0,0,672.0,2688.0,9696,2026072001,2026073001,480,4478654089032902876,18151450979369689091,8555537650222140208,100000,149999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,MAX_FRAMES_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.95,Es/N0,10.0,10.0,12.041199826559248,0.05,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,true,true,1.9971546494357284e-07,5.991285062456608e-05,1.0,1.0,1.0,1,1.0,0.0,18.152288000000002,17.5,21.9,5440.6,0.0,1.0,50000,0,0,0,0.0,672,4800000,33600000,33600000,0,0,33600000,67200000,21725850,33600000,33600000,0,0,0,0,672.0,4466.517,9696,2026072001,2026073001,480,4478654089032902876,18151450979369689091,12764857168227336888,100000,149999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,MAX_FRAMES_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,10.0,10.0,12.041199826559248,0.05,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,true,true,1.9971546494357284e-07,5.991285062456608e-05,1.0,1.0,1.0,1,1.0,0.0,65.71205599999999,62.7,90.3,25877.5,0.0,1.0,50000,0,0,0,0.0,672,4800000,33600000,33600000,67200000,33600000,0,0,0,0,0,3954438,0,0,0,672.0,2688.0,9696,2026072001,2026073001,480,4478654089032902876,18151450979369689091,12764857168227336888,100000,149999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,MAX_FRAMES_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.95,Es/N0,-5.0,-5.0,-2.28933227713462,1.5811388300841895,1000,66438,1000,0.22146,1.0,0.219977719772197,0.22294941346939556,0.996173241514445,1.0,false,false,9.985724387484574e-06,0.0029912495450953314,28.464,32.0,32.0,32,0.123,0.877,468.75640000000004,488.3,854.2049999999998,9468.0,2.595,0.123,0,123,0,877,0.123,784,3187968,22315776,22315776,0,0,22315776,44631552,13327038,22315776,22315776,0,0,0,0,22315.776,147221.694,11312,2026072001,2026073001,560,14894215742951263112,9310751698180970364,9976599957625462209,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,448,112,112,stage14_formal_case_config.csv
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,-5.0,-5.0,-2.28933227713462,1.5811388300841895,1000,63552,1000,0.21184,1.0,0.21038152190327364,0.2133058577007233,0.996173241514445,1.0,false,false,9.985724387484574e-06,0.0029912495450953314,32.0,32.0,32.0,32,0.0,1.0,2171.8693,2039.6,3695.219999999999,17262.7,43.844,0.0,0,0,0,1000,0.0,784,3584000,25088000,25088000,50176000,25088000,0,0,0,0,0,0,0,0,0,25088.0,100352.0,11312,2026072001,2026073001,560,14894215742951263112,9310751698180970364,9976599957625462209,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,448,112,112,stage14_formal_case_config.csv
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.95,Es/N0,-4.5,-4.5,-1.78933227713462,1.4091914656322269,1000,62131,1000,0.20710333333333333,1.0,0.20565701709718115,0.20855715047666218,0.996173241514445,1.0,false,false,9.985724387484574e-06,0.0029912495450953314,28.114,32.0,32.0,32,0.135,0.865,492.7996,510.6,873.725,8418.4,2.545,0.135,0,135,0,865,0.135,784,3148768,22041376,22041376,0,0,22041376,44082752,13176657,22041376,22041376,0,0,0,0,22041.376,145424.913,11312,2026072001,2026073001,560,14894215742951263112,9310751698180970364,9593830165433146620,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,448,112,112,stage14_formal_case_config.csv
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,-4.5,-4.5,-1.78933227713462,1.4091914656322269,1000,59266,1000,0.19755333333333333,1.0,0.19613246298870285,0.19898194915488704,0.996173241514445,1.0,false,false,9.985724387484574e-06,0.0029912495450953314,32.0,32.0,32.0,32,0.0,1.0,2315.7922999999996,2132.6,3596.2049999999995,27179.9,41.507,0.0,0,0,0,1000,0.0,784,3584000,25088000,25088000,50176000,25088000,0,0,0,0,0,0,0,0,0,25088.0,100352.0,11312,2026072001,2026073001,560,14894215742951263112,9310751698180970364,9593830165433146620,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,448,112,112,stage14_formal_case_config.csv
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.95,Es/N0,-4.0,-4.0,-1.28933227713462,1.2559432157547903,1000,57563,1000,0.19187666666666667,1.0,0.19047153001431452,0.1932896941719555,0.996173241514445,1.0,false,false,9.985724387484574e-06,0.0029912495450953314,28.19,32.0,32.0,32,0.132,0.868,493.0763,508.85,908.0399999999996,6807.3,2.585,0.132,0,132,0,868,0.132,784,3157280,22100960,22100960,0,0,22100960,44201920,13221693,22100960,22100960,0,0,0,0,22100.96,145827.453,11312,2026072001,2026073001,560,14894215742951263112,9310751698180970364,17286745870199084197,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,448,112,112,stage14_formal_case_config.csv
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,-4.0,-4.0,-1.28933227713462,1.2559432157547903,1000,54970,1000,0.18323333333333333,1.0,0.18185306529858952,0.18462171357157325,0.996173241514445,1.0,false,false,9.985724387484574e-06,0.0029912495450953314,32.0,32.0,32.0,32,0.0,1.0,2362.5528,2185.8500000000004,3727.315,34024.9,38.763,0.0,0,0,0,1000,0.0,784,3584000,25088000,25088000,50176000,25088000,0,0,0,0,0,0,0,0,0,25088.0,100352.0,11312,2026072001,2026073001,560,14894215742951263112,9310751698180970364,17286745870199084197,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,448,112,112,stage14_formal_case_config.csv
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.95,Es/N0,-3.5,-3.5,-0.7893322771346201,1.1193605692841697,1000,52921,1000,0.17640333333333333,1.0,0.17504353028041794,0.17777142350193006,0.996173241514445,1.0,false,false,9.985724387484574e-06,0.0029912495450953314,28.469,32.0,32.0,32,0.123,0.877,434.4758,485.1,672.4249999999998,4297.1,2.439,0.123,0,123,0,877,0.123,784,3188528,22319696,22319696,0,0,22319696,44639392,13353624,22319696,22319696,0,0,0,0,22319.696,147271.8,11312,2026072001,2026073001,560,14894215742951263112,9310751698180970364,4395511174343942536,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,448,112,112,stage14_formal_case_config.csv
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,-3.5,-3.5,-0.7893322771346201,1.1193605692841697,1000,50434,1000,0.16811333333333334,1.0,0.16677938609565426,0.16945577998859943,0.996173241514445,1.0,false,false,9.985724387484574e-06,0.0029912495450953314,32.0,32.0,32.0,32,0.0,1.0,2070.4678,2117.15,3174.139999999999,6284.0,35.696,0.0,0,0,0,1000,0.0,784,3584000,25088000,25088000,50176000,25088000,0,0,0,0,0,0,0,0,0,25088.0,100352.0,11312,2026072001,2026073001,560,14894215742951263112,9310751698180970364,4395511174343942536,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,448,112,112,stage14_formal_case_config.csv
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.95,Es/N0,-3.0,-3.0,-0.28933227713462006,0.9976311574844399,1000,48020,1000,0.16006666666666666,1.0,0.15875894056988082,0.16138309825132513,0.996173241514445,1.0,false,false,9.985724387484574e-06,0.0029912495450953314,28.165,32.0,32.0,32,0.133,0.867,448.1708,492.5,730.665,4685.5,2.382,0.133,0,133,0,867,0.133,784,3154480,22081360,22081360,0,0,22081360,44162720,13219920,22081360,22081360,0,0,0,0,22081.36,145708.08,11312,2026072001,2026073001,560,14894215742951263112,9310751698180970364,8286502632057559239,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,448,112,112,stage14_formal_case_config.csv
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,-3.0,-3.0,-0.28933227713462006,0.9976311574844399,1000,45849,1000,0.15283,1.0,0.15154685758038464,0.15412203323416154,0.996173241514445,1.0,false,false,9.985724387484574e-06,0.0029912495450953314,32.0,32.0,32.0,32,0.0,1.0,2202.1946000000003,2165.9,3509.845,8181.5,32.254,0.0,0,0,0,1000,0.0,784,3584000,25088000,25088000,50176000,25088000,0,0,0,0,0,0,0,0,0,25088.0,100352.0,11312,2026072001,2026073001,560,14894215742951263112,9310751698180970364,8286502632057559239,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,448,112,112,stage14_formal_case_config.csv
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.95,Es/N0,-2.5,-2.5,0.21066772286537994,0.8891397050194614,1000,43237,1000,0.14412333333333333,1.0,0.1428711072768663,0.1453846731768345,0.996173241514445,1.0,false,false,9.985724387484574e-06,0.0029912495450953314,27.986,32.0,32.0,32,0.139,0.861,437.0684,497.45,677.8499999999999,2125.1,2.256,0.139,0,139,0,861,0.139,784,3134432,21941024,21941024,0,0,21941024,43882048,13147702,21941024,21941024,0,0,0,0,21941.024,144793.846,11312,2026072001,2026073001,560,14894215742951263112,9310751698180970364,7648873446890196973,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,448,112,112,stage14_formal_case_config.csv
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,-2.5,-2.5,0.21066772286537994,0.8891397050194614,1000,41171,1000,0.13723666666666667,1.0,0.13600999809234549,0.13847262539140648,0.996173241514445,1.0,false,false,9.985724387484574e-06,0.0029912495450953314,32.0,32.0,32.0,32,0.0,1.0,2247.0137,2210.3,3508.17,6672.9,28.397,0.0,0,0,0,1000,0.0,784,3584000,25088000,25088000,50176000,25088000,0,0,0,0,0,0,0,0,0,25088.0,100352.0,11312,2026072001,2026073001,560,14894215742951263112,9310751698180970364,7648873446890196973,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,448,112,112,stage14_formal_case_config.csv
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.95,Es/N0,-2.0,-2.0,0.7106677228653799,0.7924465962305567,1000,38362,1000,0.12787333333333334,1.0,0.12668309828523275,0.12907309832117822,0.996173241514445,1.0,false,false,9.985724387484574e-06,0.0029912495450953314,27.478,32.0,32.0,32,0.156,0.844,428.228,480.55,764.0099999999996,1281.2,2.169,0.156,0,156,0,844,0.156,784,3077536,21542752,21542752,0,0,21542752,43085504,12918391,21542752,21542752,0,0,0,0,21542.752,142174.903,11312,2026072001,2026073001,560,14894215742951263112,9310751698180970364,10474111594519879137,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,448,112,112,stage14_formal_case_config.csv
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,-2.0,-2.0,0.7106677228653799,0.7924465962305567,1000,36367,1000,0.12122333333333334,1.0,0.120060242742515,0.12239612416638965,0.996173241514445,1.0,false,false,9.985724387484574e-06,0.0029912495450953314,32.0,32.0,32.0,32,0.0,1.0,2252.4512,2184.0,3581.0299999999993,5178.3,24.516,0.0,0,0,0,1000,0.0,784,3584000,25088000,25088000,50176000,25088000,0,0,0,0,0,0,0,0,0,25088.0,100352.0,11312,2026072001,2026073001,560,14894215742951263112,9310751698180970364,10474111594519879137,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,448,112,112,stage14_formal_case_config.csv
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.95,Es/N0,-1.5,-1.5,1.21066772286538,0.7062687723113772,1000,33057,1000,0.11019,1.0,0.10907449949065366,0.1113154833086039,0.996173241514445,1.0,false,false,9.985724387484574e-06,0.0029912495450953314,26.737,32.0,32.0,32,0.182,0.818,410.6692,480.8,701.8199999999994,1811.0,2.143,0.182,0,182,0,818,0.182,784,2994544,20961808,20961808,0,0,20961808,41923616,12590571,20961808,20961808,0,0,0,0,20961.808,138361.419,11312,2026072001,2026073001,560,14894215742951263112,9310751698180970364,8255564222417336838,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,448,112,112,stage14_formal_case_config.csv
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,-1.5,-1.5,1.21066772286538,0.7062687723113772,1000,31523,1000,0.10507666666666667,1.0,0.1039843983376636,0.10617904874431341,0.996173241514445,1.0,false,false,9.985724387484574e-06,0.0029912495450953314,32.0,32.0,32.0,32,0.0,1.0,2148.5082,2167.75,3248.0149999999994,5808.3,20.491,0.0,0,0,0,1000,0.0,784,3584000,25088000,25088000,50176000,25088000,0,0,0,0,0,0,0,0,0,25088.0,100352.0,11312,2026072001,2026073001,560,14894215742951263112,9310751698180970364,8255564222417336838,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,448,112,112,stage14_formal_case_config.csv
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.95,Es/N0,-1.0,-1.0,1.71066772286538,0.6294627058970836,1000,27951,1000,0.09317,1.0,0.09213507096617256,0.09421534770503127,0.996173241514445,1.0,false,false,9.985724387484574e-06,0.0029912495450953314,26.33,32.0,32.0,32,0.195,0.805,393.07590000000005,471.0,625.0799999999998,2007.6,1.886,0.195,0,195,0,805,0.195,784,2948960,20642720,20642720,0,0,20642720,41285440,12408755,20642720,20642720,0,0,0,0,20642.72,136265.075,11312,2026072001,2026073001,560,14894215742951263112,9310751698180970364,5397032558257194880,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,448,112,112,stage14_formal_case_config.csv
